0.116871,0.000324941,-0.0224093,0.0101819,0.00577997,0,0,-0.0141391,-0.01599,-0.00936765,-0.0103338,-0.00134761,0.0697483,0,0.113993,0.132694,0.0603108,0.00149081,0.00379093
0.000324941,0.0101968,0.00223345,-0.00189024,-0.00247928,0,0,0.00104601,0.000790759,0.00238504,0.00285129,-0.000838917,0.00145211,0,0.008498,0.00793805,0.00297155,-0.00114995,-0.00104645
-0.0224093,0.00223345,0.00743127,-0.00329578,-0.00254865,0,0,0.00340542,0.00369254,0.00298364,0.00308117,-0.000148764,-0.0128729,0,-0.0204314,-0.0228049,-0.0104874,-0.00121483,-0.00178063
0.0101819,-0.00189024,-0.00329578,0.00211173,0.00174616,0,0,-0.00181382,-0.00197382,-0.00154953,-0.0017642,-7.00812e-05,0.00567823,0,0.011431,0.0135764,0.00633369,0.000291903,0.000628272
0.00577997,-0.00247928,-0.00254865,0.00174616,0.00167932,0,0,-0.00134173,-0.00136495,-0.00138289,-0.00161799,-7.4902e-06,0.00288656,0,0.00638994,0.00746505,0.00353998,0.000425548,0.000527814
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0141391,0.00104601,0.00340542,-0.00181382,-0.00134173,0,0,0.00201069,0.0022069,0.00154897,0.00174338,0.000117326,-0.008216,0,-0.0142083,-0.0165515,-0.00759291,-0.000345679,-0.000620982
-0.01599,0.000790759,0.00369254,-0.00197382,-0.00136495,0,0,0.0022069,0.00246734,0.00160139,0.00178948,0.000143918,-0.0094002,0,-0.016397,-0.0193112,-0.0088719,-0.000256087,-0.000646123
-0.00936765,0.00238504,0.00298364,-0.00154953,-0.00138289,0,0,0.00154897,0.00160139,0.00167084,0.00193601,-0.000104087,-0.00510651,0,-0.00790639,-0.00799326,-0.0034931,-0.000761267,-0.000844878
-0.0103338,0.00285129,0.00308117,-0.0017642,-0.00161799,0,0,0.00174338,0.00178948,0.00193601,0.00247471,-0.000220904,-0.00556696,0,-0.00867853,-0.00887257,-0.00394258,-0.000806517,-0.000847627
-0.00134761,-0.000838917,-0.000148764,-7.00812e-05,-7.4902e-06,0,0,0.000117326,0.000143918,-0.000104087,-0.000220904,0.000923669,-0.000544579,0,-0.00464434,-0.00379196,-0.00134693,5.35153e-05,0.000131969
0.0697483,0.00145211,-0.0128729,0.00567823,0.00288656,0,0,-0.008216,-0.0094002,-0.00510651,-0.00556696,-0.000544579,0.042301,0,0.0680046,0.079962,0.0364676,0.000630615,0.00206863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113993,0.008498,-0.0204314,0.011431,0.00638994,0,0,-0.0142083,-0.016397,-0.00790639,-0.00867853,-0.00464434,0.0680046,0,0.151663,0.16351,0.0695571,0.000393117,0.00165552
0.132694,0.00793805,-0.0228049,0.0135764,0.00746505,0,0,-0.0165515,-0.0193112,-0.00799326,-0.00887257,-0.00379196,0.079962,0,0.16351,0.196122,0.0885487,-0.00240693,0.00071743
0.0603108,0.00297155,-0.0104874,0.00633369,0.00353998,0,0,-0.00759291,-0.0088719,-0.0034931,-0.00394258,-0.00134693,0.0364676,0,0.0695571,0.0885487,0.0415676,-0.00161343,0.000236812
0.00149081,-0.00114995,-0.00121483,0.000291903,0.000425548,0,0,-0.000345679,-0.000256087,-0.000761267,-0.000806517,5.35153e-05,0.000630615,0,0.000393117,-0.00240693,-0.00161343,0.00095648,0.00064633
0.00379093,-0.00104645,-0.00178063,0.000628272,0.000527814,0,0,-0.000620982,-0.000646123,-0.000844878,-0.000847627,0.000131969,0.00206863,0,0.00165552,0.00071743,0.000236812,0.00064633,0.000821554
