0.63615,0.240022,0.995322,-0.139361,-0.151298,0,0,-0.0400066,-0.053604,-0.0286392,-0.0292553,0.00537155,0.0037997,-0.0674795,-0.0234712,-0.0478516,0.04379,-0.0201687,0.00846431
0.240022,1.93784,2.40059,-0.0250028,-0.0442053,0,0,0.0138045,0.0100371,0.056159,0.120259,-7.35488e-05,0.000607777,0.0642632,0.0530518,0.0438863,0.174315,-0.0487512,-0.0366598
0.995322,2.40059,8.03426,-0.138131,-0.137677,0,0,-0.0179421,-0.0165086,0.0511188,0.10306,0.0400056,-0.0828327,0.0445323,0.0588609,0.0591365,0.373714,-0.0833905,-0.0804352
-0.139361,-0.0250028,-0.138131,0.152284,0.138719,0,0,-0.0569433,-0.0609308,-0.0164877,-0.0248686,0.0325249,-0.00288336,-0.0210409,-0.0015509,-0.00789821,0.158309,-0.0294854,-0.0298759
-0.151298,-0.0442053,-0.137677,0.138719,0.143821,0,0,-0.0527525,-0.0494954,-0.0190143,-0.0345313,0.0323869,-0.00316144,-0.0260562,-0.00586346,-0.0117531,0.141712,-0.0222478,-0.0304232
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0400066,0.0138045,-0.0179421,-0.0569433,-0.0527525,0,0,0.0473498,0.0496077,0.0206102,0.0305305,-0.0192186,-0.00262466,0.0317259,0.00889265,0.0174613,-0.100595,0.0204791,0.0185037
-0.053604,0.0100371,-0.0165086,-0.0609308,-0.0494954,0,0,0.0496077,0.0560273,0.0205349,0.0279907,-0.0186299,-0.00427908,0.0313152,0.00838568,0.0172231,-0.104183,0.0242336,0.0164742
-0.0286392,0.056159,0.0511188,-0.0164877,-0.0190143,0,0,0.0206102,0.0205349,0.0263697,0.0442678,-0.00277798,-0.000406871,0.0418238,0.0254227,0.0277357,0.00378318,-0.00496315,-0.00194855
-0.0292553,0.120259,0.10306,-0.0248686,-0.0345313,0,0,0.0305305,0.0279907,0.0442678,0.0885861,-0.00748476,0.00330866,0.0696894,0.0442453,0.0482615,0.0201215,-0.0126535,-0.0050282
0.00537155,-7.35488e-05,0.0400056,0.0325249,0.0323869,0,0,-0.0192186,-0.0186299,-0.00277798,-0.00748476,0.0530235,-7.85654e-05,-0.00695287,-0.00520101,-0.015215,0.0143553,-0.00240513,0.000515754
0.0037997,0.000607777,-0.0828327,-0.00288336,-0.00316144,0,0,-0.00262466,-0.00427908,-0.000406871,0.00330866,-7.85654e-05,0.0384456,-0.000746246,-0.000389407,-0.00149119,-0.0259536,-0.00307941,0.00155998
-0.0674795,0.0642632,0.0445323,-0.0210409,-0.0260562,0,0,0.0317259,0.0313152,0.0418238,0.0696894,-0.00695287,-0.000746246,0.0840495,0.0454813,0.0524999,0.00773025,-0.00899843,-0.00371035
-0.0234712,0.0530518,0.0588609,-0.0015509,-0.00586346,0,0,0.00889265,0.00838568,0.0254227,0.0442453,-0.00520101,-0.000389407,0.0454813,0.0352317,0.0337762,0.056115,-0.0175542,-0.0135921
-0.0478516,0.0438863,0.0591365,-0.00789821,-0.0117531,0,0,0.0174613,0.0172231,0.0277357,0.0482615,-0.015215,-0.00149119,0.0524999,0.0337762,0.0512747,0.0548277,-0.0136328,-0.0165429
0.04379,0.174315,0.373714,0.158309,0.141712,0,0,-0.100595,-0.104183,0.00378318,0.0201215,0.0143553,-0.0259536,0.00773025,0.056115,0.0548277,0.600979,-0.115557,-0.123614
-0.0201687,-0.0487512,-0.0833905,-0.0294854,-0.0222478,0,0,0.0204791,0.0242336,-0.00496315,-0.0126535,-0.00240513,-0.00307941,-0.00899843,-0.0175542,-0.0136328,-0.115557,0.0297092,0.0233412
0.00846431,-0.0366598,-0.0804352,-0.0298759,-0.0304232,0,0,0.0185037,0.0164742,-0.00194855,-0.0050282,0.000515754,0.00155998,-0.00371035,-0.0135921,-0.0165429,-0.123614,0.0233412,0.031312
