88.3631,1.78379,1.6894,-1.03419,-1.05418,0,0,0.674817,0.629791,1.07956,1.36412,-0.366715,-7.07863,0,17.4675,-19.5016,0.429372,-0.425091,-0.493135
1.78379,0.0474851,0.0401737,-0.0225894,-0.0225364,0,0,0.0143164,0.0137179,0.024307,0.0295515,-0.00846622,-0.182248,0,0.347201,-0.393469,0.0220493,-0.0103935,-0.0124419
1.6894,0.0401737,0.037471,-0.0211971,-0.0212131,0,0,0.0135285,0.0128776,0.0224961,0.0277033,-0.00739638,-0.157561,0,0.331193,-0.372833,0.0161414,-0.00949241,-0.0110615
-1.03419,-0.0225894,-0.0211971,0.0128378,0.0129303,0,0,-0.00825413,-0.00780271,-0.0133549,-0.0167561,0.00441635,0.0879862,0,-0.204495,0.229173,-0.00594979,0.00532688,0.00617837
-1.05418,-0.0225364,-0.0212131,0.0129303,0.0131351,0,0,-0.00839008,-0.00786157,-0.0135004,-0.017005,0.0044618,0.0884254,0,-0.208635,0.233665,-0.00556881,0.00535259,0.00616877
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.674817,0.0143164,0.0135285,-0.00825413,-0.00839008,0,0,0.00536069,0.0050189,0.00861932,0.0108646,-0.0028445,-0.056321,0,0.133562,-0.149539,0.0035197,-0.00341679,-0.00393302
0.629791,0.0137179,0.0128776,-0.00780271,-0.00786157,0,0,0.0050189,0.00474283,0.0081163,0.0101869,-0.00268466,-0.0534301,0,0.124536,-0.139538,0.0035895,-0.0032345,-0.0037504
1.07956,0.024307,0.0224961,-0.0133549,-0.0135004,0,0,0.00861932,0.0081163,0.01425,0.0179152,-0.00458573,-0.0968851,0,0.212096,-0.238372,0.00914059,-0.00588873,-0.00674183
1.36412,0.0295515,0.0277033,-0.0167561,-0.017005,0,0,0.0108646,0.0101869,0.0179152,0.0229278,-0.00563917,-0.119664,0,0.268422,-0.301373,0.0107793,-0.00736652,-0.00825659
-0.366715,-0.00846622,-0.00739638,0.00441635,0.0044618,0,0,-0.0028445,-0.00268466,-0.00458573,-0.00563917,0.00273547,0.0429892,0,-0.0730487,0.0847948,-0.00280455,0.00191804,0.00226965
-7.07863,-0.182248,-0.157561,0.0879862,0.0884254,0,0,-0.056321,-0.0534301,-0.0968851,-0.119664,0.0429892,0.846723,0,-1.37895,1.59296,-0.107507,0.0443867,0.0503929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.4675,0.347201,0.331193,-0.204495,-0.208635,0,0,0.133562,0.124536,0.212096,0.268422,-0.0730487,-1.37895,0,3.46186,-3.86337,0.0686879,-0.0824329,-0.0955282
-19.5016,-0.393469,-0.372833,0.229173,0.233665,0,0,-0.149539,-0.139538,-0.238372,-0.301373,0.0847948,1.59296,0,-3.86337,4.32272,-0.0872225,0.0936528,0.108262
0.429372,0.0220493,0.0161414,-0.00594979,-0.00556881,0,0,0.0035197,0.0035895,0.00914059,0.0107793,-0.00280455,-0.107507,0,0.0686879,-0.0872225,0.03791,-0.00632296,-0.00699401
-0.425091,-0.0103935,-0.00949241,0.00532688,0.00535259,0,0,-0.00341679,-0.0032345,-0.00588873,-0.00736652,0.00191804,0.0443867,0,-0.0824329,0.0936528,-0.00632296,0.00288129,0.00303546
-0.493135,-0.0124419,-0.0110615,0.00617837,0.00616877,0,0,-0.00393302,-0.0037504,-0.00674183,-0.00825659,0.00226965,0.0503929,0,-0.0955282,0.108262,-0.00699401,0.00303546,0.00367694
