100.473,0.0135639,0.356194,-0.320806,-0.285101,0,0,0.177683,0.188773,0.137671,0.0817927,-0.0934924,-20.0421,0,23.3389,-41.8491,-2.00513,0.00714036,-0.0220113
0.0135639,0.0152688,0.00895859,-0.00306722,-0.00338121,0,0,0.00206114,0.0018141,0.00506371,0.00534625,-0.00137909,0.209736,0,0.0656436,-0.0964469,0.0287346,-0.00285184,-0.00378246
0.356194,0.00895859,0.00957935,-0.00341652,-0.00335464,0,0,0.00209758,0.00201085,0.00392096,0.0034056,-0.00214435,0.0735223,0,0.125597,-0.209758,0.0129643,-0.0020573,-0.00281198
-0.320806,-0.00306722,-0.00341652,0.00193794,0.00184638,0,0,-0.00114822,-0.00114253,-0.00162527,-0.00142496,0.000796671,0.0184814,0,-0.0874356,0.151996,0.000869502,0.000554144,0.000912666
-0.285101,-0.00338121,-0.00335464,0.00184638,0.00186291,0,0,-0.00115956,-0.00108925,-0.00171122,-0.00154813,0.000759935,0.00546294,0,-0.0809759,0.139849,-0.000721722,0.000696569,0.000966255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.177683,0.00206114,0.00209758,-0.00114822,-0.00115956,0,0,0.000722624,0.000677322,0.00106118,0.000950236,-0.000482023,-0.00352495,0,0.05044,-0.0871102,0.000439375,-0.000435596,-0.000599335
0.188773,0.0018141,0.00201085,-0.00114253,-0.00108925,0,0,0.000677322,0.000673659,0.000960078,0.000843773,-0.000467031,-0.0107415,0,0.0514866,-0.0894917,-0.00049904,-0.000325566,-0.000538503
0.137671,0.00506371,0.00392096,-0.00162527,-0.00171122,0,0,0.00106118,0.000960078,0.00214684,0.00221029,-0.000754137,0.0536236,0,0.0558904,-0.0917713,0.00823135,-0.0011003,-0.00145438
0.0817927,0.00534625,0.0034056,-0.00142496,-0.00154813,0,0,0.000950236,0.000843773,0.00221029,0.00268176,-0.000536508,0.0702967,0,0.04461,-0.0709961,0.0101452,-0.00114957,-0.00152292
-0.0934924,-0.00137909,-0.00214435,0.000796671,0.000759935,0,0,-0.000482023,-0.000467031,-0.000754137,-0.000536508,0.00202605,-0.00489432,0,-0.0279251,0.0472128,-0.00120535,0.000332874,0.000678943
-20.0421,0.209736,0.0735223,0.0184814,0.00546294,0,0,-0.00352495,-0.0107415,0.0536236,0.0702967,-0.00489432,7.77149,0,-3.54693,6.74319,0.903003,-0.0501815,-0.0572165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.3389,0.0656436,0.125597,-0.0874356,-0.0809759,0,0,0.05044,0.0514866,0.0558904,0.04461,-0.0279251,-3.54693,0,5.75107,-10.1989,-0.313273,-0.0132198,-0.0233751
-41.8491,-0.0964469,-0.209758,0.151996,0.139849,0,0,-0.0871102,-0.0894917,-0.0917713,-0.0709961,0.0472128,6.74319,0,-10.1989,18.1241,0.61377,0.018653,0.035513
-2.00513,0.0287346,0.0129643,0.000869502,-0.000721722,0,0,0.000439375,-0.00049904,0.00823135,0.0101452,-0.00120535,0.903003,0,-0.313273,0.61377,0.113425,-0.00739469,-0.00822627
0.00714036,-0.00285184,-0.0020573,0.000554144,0.000696569,0,0,-0.000435596,-0.000325566,-0.0011003,-0.00114957,0.000332874,-0.0501815,0,-0.0132198,0.018653,-0.00739469,0.00103834,0.000852842
-0.0220113,-0.00378246,-0.00281198,0.000912666,0.000966255,0,0,-0.000599335,-0.000538503,-0.00145438,-0.00152292,0.000678943,-0.0572165,0,-0.0233751,0.035513,-0.00822627,0.000852842,0.00128043
