time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.36886e+06,4.36886e+06,4.36886e+06,6821.12,6821.12,6821.12,1.78921,1.78921,1.78921,1.77469e+07,1.77469e+07,1.77469e+07,1.49996e+07,1.49996e+07,1.49996e+07,4539.63,4539.63,4539.63,1.39155,1.39155,1.39155,70586.7,70586.7,70586.7,1.07347e+06,1.07347e+06,1.07347e+06,754914,754914,754914,52453.3,52453.3,52453.3,8.76303e+07,8.76303e+07,8.76303e+07,0,0,0,0,0,0
1,4.37501e+06,4.37501e+06,4.37501e+06,7170.43,7170.43,7170.43,1.88789,1.88789,1.88789,1.77603e+07,1.77603e+07,1.77603e+07,1.49891e+07,1.49891e+07,1.49891e+07,4749.14,4749.14,4749.14,1.46346,1.46346,1.46346,69210,69210,69210,1.07328e+06,1.07328e+06,1.07328e+06,753949,753949,753949,51430.5,51430.5,51430.5,8.76243e+07,8.76243e+07,8.76243e+07,8.23729,8.23729,8.23729,0.000922307,0.000922307,0.000922307
2,4.38032e+06,4.38032e+06,4.38032e+06,7538.08,7538.08,7538.08,1.98906,1.98906,1.98906,1.77733e+07,1.77733e+07,1.77733e+07,1.4978e+07,1.4978e+07,1.4978e+07,4984.13,4984.13,4984.13,1.54131,1.54131,1.54131,67860.6,67860.6,67860.6,1.07415e+06,1.07415e+06,1.07415e+06,753668,753668,753668,50427.9,50427.9,50427.9,8.76268e+07,8.76268e+07,8.76268e+07,8.64848,8.64848,8.64848,0.000971697,0.000971697,0.000971697
3,4.38474e+06,4.38474e+06,4.38474e+06,7931.39,7931.39,7931.39,2.09454,2.09454,2.09454,1.77862e+07,1.77862e+07,1.77862e+07,1.49665e+07,1.49665e+07,1.49665e+07,5236.3,5236.3,5236.3,1.62278,1.62278,1.62278,66538,66538,66538,1.07613e+06,1.07613e+06,1.07613e+06,754119,754119,754119,49445.2,49445.2,49445.2,8.76291e+07,8.76291e+07,8.76291e+07,9.09025,9.09025,9.09025,0.00102339,0.00102339,0.00102339
4,4.38821e+06,4.38821e+06,4.38821e+06,8350.32,8350.32,8350.32,2.20419,2.20419,2.20419,1.77988e+07,1.77988e+07,1.77988e+07,1.49543e+07,1.49543e+07,1.49543e+07,5505.35,5505.35,5505.35,1.70775,1.70775,1.70775,65241.5,65241.5,65241.5,1.07929e+06,1.07929e+06,1.07929e+06,755336,755336,755336,48482,48482,48482,8.7631e+07,8.7631e+07,8.7631e+07,9.56227,9.56227,9.56227,0.00107729,0.00107729,0.00107729
5,4.39067e+06,4.39067e+06,4.39067e+06,8793.95,8793.95,8793.95,2.31767,2.31767,2.31767,1.78111e+07,1.78111e+07,1.78111e+07,1.49416e+07,1.49416e+07,1.49416e+07,5790.77,5790.77,5790.77,1.796,1.796,1.796,63970.8,63970.8,63970.8,1.08367e+06,1.08367e+06,1.08367e+06,757356,757356,757356,47537.9,47537.9,47537.9,8.76328e+07,8.76328e+07,8.76328e+07,10.0639,10.0639,10.0639,0.00113328,0.00113328,0.00113328
6,4.39207e+06,4.39207e+06,4.39207e+06,9260.83,9260.83,9260.83,2.43453,2.43453,2.43453,1.78232e+07,1.78232e+07,1.78232e+07,1.49282e+07,1.49282e+07,1.49282e+07,6091.71,6091.71,6091.71,1.88725,1.88725,1.88725,62725.2,62725.2,62725.2,1.08932e+06,1.08932e+06,1.08932e+06,760208,760208,760208,46612.5,46612.5,46612.5,8.76343e+07,8.76343e+07,8.76343e+07,10.5939,10.5939,10.5939,0.00119118,0.00119118,0.00119118
7,4.39236e+06,4.39236e+06,4.39236e+06,9748.76,9748.76,9748.76,2.55415,2.55415,2.55415,1.78351e+07,1.78351e+07,1.78351e+07,1.49142e+07,1.49142e+07,1.49142e+07,6406.87,6406.87,6406.87,1.9811,1.9811,1.9811,61504.5,61504.5,61504.5,1.09628e+06,1.09628e+06,1.09628e+06,763922,763922,763922,45705.6,45705.6,45705.6,8.76355e+07,8.76355e+07,8.76355e+07,11.1502,11.1502,11.1502,0.00125074,0.00125074,0.00125074
8,4.3915e+06,4.3915e+06,4.3915e+06,10254.7,10254.7,10254.7,2.67576,2.67576,2.67576,1.78467e+07,1.78467e+07,1.78467e+07,1.48995e+07,1.48995e+07,1.48995e+07,6734.42,6734.42,6734.42,2.07702,2.07702,2.07702,60307.9,60307.9,60307.9,1.10458e+06,1.10458e+06,1.10458e+06,768521,768521,768521,44816.7,44816.7,44816.7,8.76365e+07,8.76365e+07,8.76365e+07,11.7298,11.7298,11.7298,0.00131165,0.00131165,0.00131165
9,4.38947e+06,4.38947e+06,4.38947e+06,10774.9,10774.9,10774.9,2.79843,2.79843,2.79843,1.78581e+07,1.78581e+07,1.78581e+07,1.4884e+07,1.4884e+07,1.4884e+07,7071.98,7071.98,7071.98,2.17437,2.17437,2.17437,59135.2,59135.2,59135.2,1.11425e+06,1.11425e+06,1.11425e+06,774020,774020,774020,43945.5,43945.5,43945.5,8.76372e+07,8.76372e+07,8.76372e+07,12.3288,12.3288,12.3288,0.00137348,0.00137348,0.00137348
