index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
476,1.81132,4.35924,5.54199,0.999501,0.971848,0,0,0,0,0,0,23.6495,24.5287,2.72802,0.295225,0.733478,0.145576,0.525086,0.134227,0.144905,10.5516,0.0213179,0.0970846,0.143295,-20932
