time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,553286,553286,553286,4319.36,4319.36,4319.36,4730.28,4730.28,4730.28,1.43229e+06,1.43229e+06,1.43229e+06,1.63494e+06,1.63494e+06,1.63494e+06,24852.2,24852.2,24852.2,26096.9,26096.9,26096.9,278764,278764,278764,254658,254658,254658,1.46691e+06,1.46691e+06,1.46691e+06,1.53966e+06,1.53966e+06,1.53966e+06,1.19488e+08,1.19488e+08,1.19488e+08,0,0,0,0,0,0
1,555864,555864,555864,4370.94,4370.94,4370.94,4786.15,4786.15,4786.15,1.43238e+06,1.43238e+06,1.43238e+06,1.63504e+06,1.63504e+06,1.63504e+06,24932.7,24932.7,24932.7,26176.5,26176.5,26176.5,278726,278726,278726,254619,254619,254619,1.46626e+06,1.46626e+06,1.46626e+06,1.53901e+06,1.53901e+06,1.53901e+06,1.19486e+08,1.19486e+08,1.19486e+08,21.1606,21.1606,21.1606,32.2793,32.2793,32.2793
2,558257,558257,558257,4408.13,4408.13,4408.13,4825.82,4825.82,4825.82,1.43241e+06,1.43241e+06,1.43241e+06,1.63508e+06,1.63508e+06,1.63508e+06,25046.3,25046.3,25046.3,26292,26292,26292,278807,278807,278807,254691,254691,254691,1.46591e+06,1.46591e+06,1.46591e+06,1.53865e+06,1.53865e+06,1.53865e+06,1.19493e+08,1.19493e+08,1.19493e+08,21.2634,21.2634,21.2634,32.4318,32.4318,32.4318
3,560461,560461,560461,4445.33,4445.33,4445.33,4865.48,4865.48,4865.48,1.4324e+06,1.4324e+06,1.4324e+06,1.63507e+06,1.63507e+06,1.63507e+06,25172.9,25172.9,25172.9,26421.1,26421.1,26421.1,278989,278989,278989,254857,254857,254857,1.46589e+06,1.46589e+06,1.46589e+06,1.53863e+06,1.53863e+06,1.53863e+06,1.19499e+08,1.19499e+08,1.19499e+08,21.3775,21.3775,21.3775,32.6014,32.6014,32.6014
4,562475,562475,562475,4482.91,4482.91,4482.91,4905.52,4905.52,4905.52,1.43233e+06,1.43233e+06,1.43233e+06,1.635e+06,1.635e+06,1.635e+06,25308,25308,25308,26558.9,26558.9,26558.9,279267,279267,279267,255115,255115,255115,1.46622e+06,1.46622e+06,1.46622e+06,1.53897e+06,1.53897e+06,1.53897e+06,1.19504e+08,1.19504e+08,1.19504e+08,21.4995,21.4995,21.4995,32.7829,32.7829,32.7829
5,564300,564300,564300,4520.32,4520.32,4520.32,4945.34,4945.34,4945.34,1.43222e+06,1.43222e+06,1.43222e+06,1.63487e+06,1.63487e+06,1.63487e+06,25448.4,25448.4,25448.4,26702,26702,26702,279639,279639,279639,255460,255460,255460,1.4669e+06,1.4669e+06,1.4669e+06,1.53966e+06,1.53966e+06,1.53966e+06,1.19509e+08,1.19509e+08,1.19509e+08,21.6266,21.6266,21.6266,32.9717,32.9717,32.9717
6,565939,565939,565939,4557.09,4557.09,4557.09,4984.44,4984.44,4984.44,1.43206e+06,1.43206e+06,1.43206e+06,1.6347e+06,1.6347e+06,1.6347e+06,25591.4,25591.4,25591.4,26847.6,26847.6,26847.6,280098,280098,280098,255888,255888,255888,1.46792e+06,1.46792e+06,1.46792e+06,1.54071e+06,1.54071e+06,1.54071e+06,1.19513e+08,1.19513e+08,1.19513e+08,21.7562,21.7562,21.7562,33.164,33.164,33.164
7,567399,567399,567399,4592.84,4592.84,4592.84,5022.39,5022.39,5022.39,1.43186e+06,1.43186e+06,1.43186e+06,1.63448e+06,1.63448e+06,1.63448e+06,25734.8,25734.8,25734.8,26993.3,26993.3,26993.3,280638,280638,280638,256392,256392,256392,1.46927e+06,1.46927e+06,1.46927e+06,1.54209e+06,1.54209e+06,1.54209e+06,1.19516e+08,1.19516e+08,1.19516e+08,21.8862,21.8862,21.8862,33.3567,33.3567,33.3567
8,568687,568687,568687,4627.25,4627.25,4627.25,5058.85,5058.85,5058.85,1.43162e+06,1.43162e+06,1.43162e+06,1.63421e+06,1.63421e+06,1.63421e+06,25876.7,25876.7,25876.7,27137.2,27137.2,27137.2,281252,281252,281252,256965,256965,256965,1.47094e+06,1.47094e+06,1.47094e+06,1.54379e+06,1.54379e+06,1.54379e+06,1.19519e+08,1.19519e+08,1.19519e+08,22.0149,22.0149,22.0149,33.5471,33.5471,33.5471
9,569810,569810,569810,4660.07,4660.07,4660.07,5093.57,5093.57,5093.57,1.43135e+06,1.43135e+06,1.43135e+06,1.63391e+06,1.63391e+06,1.63391e+06,26015.4,26015.4,26015.4,27277.7,27277.7,27277.7,281932,281932,281932,257602,257602,257602,1.47291e+06,1.47291e+06,1.47291e+06,1.54579e+06,1.54579e+06,1.54579e+06,1.19522e+08,1.19522e+08,1.19522e+08,22.1409,22.1409,22.1409,33.733,33.733,33.733
