index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
997,7.99977,8.87557,8.99926,7.97867,0.162319,0,0,0,0,0,0,21.2302,25.8692,1.97715,0.102586,0.631314,0.313843,0.377509,-2.06175,3.36176,0.786427,0.121041,0.0390756,0.00108775,-3763.6
