time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.77514e+06,4.77514e+06,4.77514e+06,4649.54,4649.54,4649.54,500.046,500.046,500.046,1.13778e+07,1.13778e+07,1.13778e+07,1.52663e+07,1.52663e+07,1.52663e+07,4807.34,4807.34,4807.34,402.967,402.967,402.967,15029.7,15029.7,15029.7,131410,131410,131410,137529,137529,137529,12023.8,12023.8,12023.8,9.49829e+07,9.49829e+07,9.49829e+07,0,0,0,0,0,0
1,4.78416e+06,4.78416e+06,4.78416e+06,4639.04,4639.04,4639.04,505.011,505.011,505.011,1.13903e+07,1.13903e+07,1.13903e+07,1.52553e+07,1.52553e+07,1.52553e+07,4774.57,4774.57,4774.57,405.503,405.503,405.503,14616.2,14616.2,14616.2,128484,128484,128484,134269,134269,134269,11698.5,11698.5,11698.5,9.49793e+07,9.49793e+07,9.49793e+07,7.6321,7.6321,7.6321,0.354332,0.354332,0.354332
2,4.79319e+06,4.79319e+06,4.79319e+06,4632.81,4632.81,4632.81,511.235,511.235,511.235,1.14025e+07,1.14025e+07,1.14025e+07,1.52443e+07,1.52443e+07,1.52443e+07,4756.89,4756.89,4756.89,410.17,410.17,410.17,14267.3,14267.3,14267.3,125883,125883,125883,131333,131333,131333,11422.3,11422.3,11422.3,9.4984e+07,9.4984e+07,9.4984e+07,7.60505,7.60505,7.60505,0.35793,0.35793,0.35793
3,4.80218e+06,4.80218e+06,4.80218e+06,4635.44,4635.44,4635.44,519.331,519.331,519.331,1.14143e+07,1.14143e+07,1.14143e+07,1.52333e+07,1.52333e+07,1.52333e+07,4748.62,4748.62,4748.62,416.349,416.349,416.349,13979.8,13979.8,13979.8,123588,123588,123588,128713,128713,128713,11194.2,11194.2,11194.2,9.49883e+07,9.49883e+07,9.49883e+07,7.59311,7.59311,7.59311,0.362846,0.362846,0.362846
4,4.81112e+06,4.81112e+06,4.81112e+06,4647.02,4647.02,4647.02,529.374,529.374,529.374,1.14258e+07,1.14258e+07,1.14258e+07,1.52222e+07,1.52222e+07,1.52222e+07,4749.56,4749.56,4749.56,424.075,424.075,424.075,13751.8,13751.8,13751.8,121588,121588,121588,126397,126397,126397,11012.6,11012.6,11012.6,9.49923e+07,9.49923e+07,9.49923e+07,7.59591,7.59591,7.59591,0.369105,0.369105,0.369105
5,4.81997e+06,4.81997e+06,4.81997e+06,4667.43,4667.43,4667.43,541.434,541.434,541.434,1.1437e+07,1.1437e+07,1.1437e+07,1.52111e+07,1.52111e+07,1.52111e+07,4759.56,4759.56,4759.56,433.401,433.401,433.401,13581.6,13581.6,13581.6,119871,119871,119871,124372,124372,124372,10876.2,10876.2,10876.2,9.4996e+07,9.4996e+07,9.4996e+07,7.61329,7.61329,7.61329,0.376753,0.376753,0.376753
6,4.82871e+06,4.82871e+06,4.82871e+06,4696.56,4696.56,4696.56,555.596,555.596,555.596,1.14481e+07,1.14481e+07,1.14481e+07,1.52e+07,1.52e+07,1.52e+07,4778.45,4778.45,4778.45,444.397,444.397,444.397,13467.8,13467.8,13467.8,118428,118428,118428,122631,122631,122631,10784.1,10784.1,10784.1,9.49994e+07,9.49994e+07,9.49994e+07,7.64504,7.64504,7.64504,0.385844,0.385844,0.385844
7,4.83731e+06,4.83731e+06,4.83731e+06,4734.27,4734.27,4734.27,571.958,571.958,571.958,1.14589e+07,1.14589e+07,1.14589e+07,1.51887e+07,1.51887e+07,1.51887e+07,4806.08,4806.08,4806.08,457.139,457.139,457.139,13409.8,13409.8,13409.8,117251,117251,117251,121161,121161,121161,10735.8,10735.8,10735.8,9.50026e+07,9.50026e+07,9.50026e+07,7.69092,7.69092,7.69092,0.396443,0.396443,0.396443
8,4.84574e+06,4.84574e+06,4.84574e+06,4780.42,4780.42,4780.42,590.636,590.636,590.636,1.14695e+07,1.14695e+07,1.14695e+07,1.51774e+07,1.51774e+07,1.51774e+07,4842.23,4842.23,4842.23,471.72,471.72,471.72,13407,13407,13407,116329,116329,116329,119956,119956,119956,10730.9,10730.9,10730.9,9.50056e+07,9.50056e+07,9.50056e+07,7.75066,7.75066,7.75066,0.408625,0.408625,0.408625
9,4.85398e+06,4.85398e+06,4.85398e+06,4834.82,4834.82,4834.82,611.757,611.757,611.757,1.148e+07,1.148e+07,1.148e+07,1.5166e+07,1.5166e+07,1.5166e+07,4886.71,4886.71,4886.71,488.241,488.241,488.241,13459.3,13459.3,13459.3,115657,115657,115657,119006,119006,119006,10769.5,10769.5,10769.5,9.50083e+07,9.50083e+07,9.50083e+07,7.82398,7.82398,7.82398,0.422474,0.422474,0.422474
10,4.86199e+06,4.86199e+06,4.86199e+06,4897.26,4897.26,4897.26,635.466,635.466,635.466,1.14904e+07,1.14904e+07,1.14904e+07,1.51545e+07,1.51545e+07,1.51545e+07,4939.27,4939.27,4939.27,506.818,506.818,506.818,13567.2,13567.2,13567.2,115226,115226,115226,118304,118304,118304,10851.8,10851.8,10851.8,9.5011e+07,9.5011e+07,9.5011e+07,7.91054,7.91054,7.91054,0.438087,0.438087,0.438087
11,4.86975e+06,4.86975e+06,4.86975e+06,4967.51,4967.51,4967.51,661.922,661.922,661.922,1.15006e+07,1.15006e+07,1.15006e+07,1.51429e+07,1.51429e+07,1.51429e+07,4999.64,4999.64,4999.64,527.58,527.58,527.58,13731.3,13731.3,13731.3,115030,115030,115030,117841,117841,117841,10978.5,10978.5,10978.5,9.50135e+07,9.50135e+07,9.50135e+07,8.00993,8.00993,8.00993,0.45557,0.45557,0.45557
12,4.87723e+06,4.87723e+06,4.87723e+06,5045.26,5045.26,5045.26,691.298,691.298,691.298,1.15108e+07,1.15108e+07,1.15108e+07,1.51311e+07,1.51311e+07,1.51311e+07,5067.51,5067.51,5067.51,550.664,550.664,550.664,13952.8,13952.8,13952.8,115062,115062,115062,117611,117611,117611,11150.4,11150.4,11150.4,9.50159e+07,9.50159e+07,9.50159e+07,8.12172,8.12172,8.12172,0.475041,0.475041,0.475041
13,4.88441e+06,4.88441e+06,4.88441e+06,5130.17,5130.17,5130.17,723.785,723.785,723.785,1.15209e+07,1.15209e+07,1.15209e+07,1.51192e+07,1.51192e+07,1.51192e+07,5142.51,5142.51,5142.51,576.226,576.226,576.226,14232.9,14232.9,14232.9,115314,115314,115314,117606,117606,117606,11368.8,11368.8,11368.8,9.50183e+07,9.50183e+07,9.50183e+07,8.24536,8.24536,8.24536,0.496627,0.496627,0.496627
14,4.89126e+06,4.89126e+06,4.89126e+06,5221.84,5221.84,5221.84,759.584,759.584,759.584,1.15309e+07,1.15309e+07,1.15309e+07,1.51072e+07,1.51072e+07,1.51072e+07,5224.22,5224.22,5224.22,604.428,604.428,604.428,14573.7,14573.7,14573.7,115779,115779,115779,117817,117817,117817,11635.2,11635.2,11635.2,9.50206e+07,9.50206e+07,9.50206e+07,8.38024,8.38024,8.38024,0.520469,0.520469,0.520469
15,4.89776e+06,4.89776e+06,4.89776e+06,5319.79,5319.79,5319.79,798.913,798.913,798.913,1.1541e+07,1.1541e+07,1.1541e+07,1.5095e+07,1.5095e+07,1.5095e+07,5312.17,5312.17,5312.17,635.449,635.449,635.449,14977.2,14977.2,14977.2,116450,116450,116450,118237,118237,118237,11951.3,11951.3,11951.3,9.50229e+07,9.50229e+07,9.50229e+07,8.52565,8.52565,8.52565,0.546714,0.546714,0.546714
16,4.90387e+06,4.90387e+06,4.90387e+06,5423.48,5423.48,5423.48,842.002,842.002,842.002,1.1551e+07,1.1551e+07,1.1551e+07,1.50826e+07,1.50826e+07,1.50826e+07,5405.83,5405.83,5405.83,669.477,669.477,669.477,15446.1,15446.1,15446.1,117319,117319,117319,118857,118857,118857,12319.3,12319.3,12319.3,9.50252e+07,9.50252e+07,9.50252e+07,8.68076,8.68076,8.68076,0.575522,0.575522,0.575522
