index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
246,1.70894,5.35059,4.98116,1.48696,0.814999,0,0,0,0,0,0,7.48928,11.3485,2.30325,0.0272789,0.918501,0.50766,0.144447,-0.889343,-1.63762,2.37577,0.0956748,0.0870718,0.0616817,-3265.78
