index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
478,3.75342,4.81083,4.15897,3.75093,2.63689,0,0,0,0,0,0,28.2887,28.3925,2.20337,0.045102,0.600894,0.551259,0.359775,0.827129,-3.34952,7.85984,0.0658333,0.0139881,0.0142045,-4669.76
