time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,134426,134426,134426,4357.49,4357.49,4357.49,3319.26,3319.26,3319.26,346629,346629,346629,227025,227025,227025,113597,113597,113597,93315.4,93315.4,93315.4,308986,308986,308986,406660,406660,406660,1.06304e+07,1.06304e+07,1.06304e+07,8.71095e+06,8.71095e+06,8.71095e+06,1.05729e+08,1.05729e+08,1.05729e+08,0,0,0,0,0,0
1,136440,136440,136440,4427.72,4427.72,4427.72,3374.99,3374.99,3374.99,346416,346416,346416,226882,226882,226882,113555,113555,113555,93298.6,93298.6,93298.6,309222,309222,309222,406933,406933,406933,1.06333e+07,1.06333e+07,1.06333e+07,8.71406e+06,8.71406e+06,8.71406e+06,1.05721e+08,1.05721e+08,1.05721e+08,175.003,175.003,175.003,90.11,90.11,90.11
2,138140,138140,138140,4481.91,4481.91,4481.91,3419.14,3419.14,3419.14,346207,346207,346207,226744,226744,226744,113696,113696,113696,93425.2,93425.2,93425.2,309601,309601,309601,407381,407381,407381,1.06363e+07,1.06363e+07,1.06363e+07,8.71726e+06,8.71726e+06,8.71726e+06,1.05721e+08,1.05721e+08,1.05721e+08,175.172,175.172,175.172,90.2096,90.2096,90.2096
3,139547,139547,139547,4533.15,4533.15,4533.15,3460.49,3460.49,3460.49,345992,345992,345992,226603,226603,226603,113978,113978,113978,93661.8,93661.8,93661.8,310100,310100,310100,407979,407979,407979,1.06398e+07,1.06398e+07,1.06398e+07,8.72092e+06,8.72092e+06,8.72092e+06,1.05719e+08,1.05719e+08,1.05719e+08,175.568,175.568,175.568,90.4209,90.4209,90.4209
4,140680,140680,140680,4581.52,4581.52,4581.52,3499.02,3499.02,3499.02,345762,345762,345762,226453,226453,226453,114371,114371,114371,93981.8,93981.8,93981.8,310707,310707,310707,408713,408713,408713,1.06443e+07,1.06443e+07,1.06443e+07,8.72534e+06,8.72534e+06,8.72534e+06,1.05716e+08,1.05716e+08,1.05716e+08,176.146,176.146,176.146,90.7197,90.7197,90.7197
5,141563,141563,141563,4626.39,4626.39,4626.39,3534.27,3534.27,3534.27,345513,345513,345513,226289,226289,226289,114844,114844,114844,94359.6,94359.6,94359.6,311409,311409,311409,409568,409568,409568,1.065e+07,1.065e+07,1.065e+07,8.73072e+06,8.73072e+06,8.73072e+06,1.05711e+08,1.05711e+08,1.05711e+08,176.862,176.862,176.862,91.0814,91.0814,91.0814
6,142223,142223,142223,4667.24,4667.24,4667.24,3565.84,3565.84,3565.84,345243,345243,345243,226110,226110,226110,115368,115368,115368,94770.4,94770.4,94770.4,312193,312193,312193,410529,410529,410529,1.06571e+07,1.06571e+07,1.06571e+07,8.73715e+06,8.73715e+06,8.73715e+06,1.05703e+08,1.05703e+08,1.05703e+08,177.669,177.669,177.669,91.4821,91.4821,91.4821
7,142686,142686,142686,4703.59,4703.59,4703.59,3593.39,3593.39,3593.39,344954,344954,344954,225917,225917,225917,115914,115914,115914,95190.6,95190.6,95190.6,313043,313043,313043,411579,411579,411579,1.06656e+07,1.06656e+07,1.06656e+07,8.74467e+06,8.74467e+06,8.74467e+06,1.05693e+08,1.05693e+08,1.05693e+08,178.523,178.523,178.523,91.8988,91.8988,91.8988
8,142980,142980,142980,4735.07,4735.07,4735.07,3616.68,3616.68,3616.68,344650,344650,344650,225711,225711,225711,116455,116455,116455,95598.7,95598.7,95598.7,313944,313944,313944,412700,412700,412700,1.06755e+07,1.06755e+07,1.06755e+07,8.75324e+06,8.75324e+06,8.75324e+06,1.0568e+08,1.0568e+08,1.0568e+08,179.383,179.383,179.383,92.3103,92.3103,92.3103
9,143136,143136,143136,4761.43,4761.43,4761.43,3635.58,3635.58,3635.58,344338,344338,344338,225498,225498,225498,116968,116968,116968,95975.6,95975.6,95975.6,314881,314881,314881,413874,413874,413874,1.06868e+07,1.06868e+07,1.06868e+07,8.76275e+06,8.76275e+06,8.76275e+06,1.05665e+08,1.05665e+08,1.05665e+08,180.211,180.211,180.211,92.6973,92.6973,92.6973
