index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
831,7.84654,3.00712,3.49206,0.0500487,1.08721,0,0,0,0,0,0,12.5559,28.3273,4.87827,0.00135169,0.985938,0.979999,0.389925,-2.20141,1.21047,1.92799,0.054881,0.0621984,0.000707354,-5650.73
