index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
353,1.90196,4.47185,4.47752,7.99991,1.52695,0,0,0,0,0,0,12.2806,15.4518,5.52832,0.0746442,0.898061,0.752214,0.0392846,-3.49869,2.28507,6.35638,0.0743526,0.0457343,0.0253812,-3213.44
