time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,7.03459e+06,7.03459e+06,7.03459e+06,2631.18,2631.18,2631.18,9957.71,9957.71,9957.71,4.21801e+06,4.21801e+06,4.21801e+06,1.96661e+07,1.96661e+07,1.96661e+07,9339.75,9339.75,9339.75,15220.8,15220.8,15220.8,1.23329e+06,1.23329e+06,1.23329e+06,323541,323541,323541,1.14848e+06,1.14848e+06,1.14848e+06,1.88529e+06,1.88529e+06,1.88529e+06,9.1162e+07,9.1162e+07,9.1162e+07,0,0,0,0,0,0
1,7.03758e+06,7.03758e+06,7.03758e+06,2660.86,2660.86,2660.86,10058.3,10058.3,10058.3,4.21825e+06,4.21825e+06,4.21825e+06,1.96671e+07,1.96671e+07,1.96671e+07,9389.56,9389.56,9389.56,15247.7,15247.7,15247.7,1.23303e+06,1.23303e+06,1.23303e+06,323524,323524,323524,1.14832e+06,1.14832e+06,1.14832e+06,1.88467e+06,1.88467e+06,1.88467e+06,9.11586e+07,9.11586e+07,9.11586e+07,4.65379,4.65379,4.65379,16.034,16.034,16.034
2,7.04047e+06,7.04047e+06,7.04047e+06,2678.27,2678.27,2678.27,10114,10114,10114,4.21845e+06,4.21845e+06,4.21845e+06,1.9668e+07,1.9668e+07,1.9668e+07,9444.41,9444.41,9444.41,15320.5,15320.5,15320.5,1.23295e+06,1.23295e+06,1.23295e+06,323562,323562,323562,1.14831e+06,1.14831e+06,1.14831e+06,1.88421e+06,1.88421e+06,1.88421e+06,9.11636e+07,9.11636e+07,9.11636e+07,4.68317,4.68317,4.68317,16.1153,16.1153,16.1153
3,7.04324e+06,7.04324e+06,7.04324e+06,2693.47,2693.47,2693.47,10166.4,10166.4,10166.4,4.21862e+06,4.21862e+06,4.21862e+06,1.96688e+07,1.96688e+07,1.96688e+07,9495.06,9495.06,9495.06,15396.8,15396.8,15396.8,1.23301e+06,1.23301e+06,1.23301e+06,323640,323640,323640,1.14843e+06,1.14843e+06,1.14843e+06,1.88395e+06,1.88395e+06,1.88395e+06,9.11684e+07,9.11684e+07,9.11684e+07,4.70989,4.70989,4.70989,16.197,16.197,16.197
4,7.04591e+06,7.04591e+06,7.04591e+06,2707.43,2707.43,2707.43,10218.9,10218.9,10218.9,4.21877e+06,4.21877e+06,4.21877e+06,1.96695e+07,1.96695e+07,1.96695e+07,9541.55,9541.55,9541.55,15473.6,15473.6,15473.6,1.2332e+06,1.2332e+06,1.2332e+06,323754,323754,323754,1.14866e+06,1.14866e+06,1.14866e+06,1.88388e+06,1.88388e+06,1.88388e+06,9.1173e+07,9.1173e+07,9.1173e+07,4.73433,4.73433,4.73433,16.279,16.279,16.279
5,7.04847e+06,7.04847e+06,7.04847e+06,2720.34,2720.34,2720.34,10271.4,10271.4,10271.4,4.21889e+06,4.21889e+06,4.21889e+06,1.96701e+07,1.96701e+07,1.96701e+07,9584.47,9584.47,9584.47,15550.7,15550.7,15550.7,1.23351e+06,1.23351e+06,1.23351e+06,323898,323898,323898,1.14901e+06,1.14901e+06,1.14901e+06,1.88402e+06,1.88402e+06,1.88402e+06,9.11773e+07,9.11773e+07,9.11773e+07,4.75683,4.75683,4.75683,16.3612,16.3612,16.3612
6,7.05093e+06,7.05093e+06,7.05093e+06,2732.36,2732.36,2732.36,10324,10324,10324,4.21898e+06,4.21898e+06,4.21898e+06,1.96705e+07,1.96705e+07,1.96705e+07,9624.27,9624.27,9624.27,15627.9,15627.9,15627.9,1.23396e+06,1.23396e+06,1.23396e+06,324072,324072,324072,1.14946e+06,1.14946e+06,1.14946e+06,1.88434e+06,1.88434e+06,1.88434e+06,9.11814e+07,9.11814e+07,9.11814e+07,4.77767,4.77767,4.77767,16.4436,16.4436,16.4436
7,7.05329e+06,7.05329e+06,7.05329e+06,2743.57,2743.57,2743.57,10376.6,10376.6,10376.6,4.21905e+06,4.21905e+06,4.21905e+06,1.96709e+07,1.96709e+07,1.96709e+07,9661.34,9661.34,9661.34,15705.2,15705.2,15705.2,1.23452e+06,1.23452e+06,1.23452e+06,324271,324271,324271,1.14999e+06,1.14999e+06,1.14999e+06,1.88486e+06,1.88486e+06,1.88486e+06,9.11853e+07,9.11853e+07,9.11853e+07,4.79705,4.79705,4.79705,16.5261,16.5261,16.5261
8,7.05555e+06,7.05555e+06,7.05555e+06,2754.07,2754.07,2754.07,10428.9,10428.9,10428.9,4.21909e+06,4.21909e+06,4.21909e+06,1.96712e+07,1.96712e+07,1.96712e+07,9695.95,9695.95,9695.95,15782.2,15782.2,15782.2,1.23521e+06,1.23521e+06,1.23521e+06,324493,324493,324493,1.1506e+06,1.1506e+06,1.1506e+06,1.88556e+06,1.88556e+06,1.88556e+06,9.1189e+07,9.1189e+07,9.1189e+07,4.81513,4.81513,4.81513,16.6084,16.6084,16.6084
9,7.05772e+06,7.05772e+06,7.05772e+06,2763.9,2763.9,2763.9,10480.8,10480.8,10480.8,4.21911e+06,4.21911e+06,4.21911e+06,1.96714e+07,1.96714e+07,1.96714e+07,9728.28,9728.28,9728.28,15858.7,15858.7,15858.7,1.23602e+06,1.23602e+06,1.23602e+06,324736,324736,324736,1.15128e+06,1.15128e+06,1.15128e+06,1.88644e+06,1.88644e+06,1.88644e+06,9.11925e+07,9.11925e+07,9.11925e+07,4.83203,4.83203,4.83203,16.6903,16.6903,16.6903
