index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
586,1.29233,8.92763,8.88088,3.50781,7.99995,0,0,0,0,0,0,23.8803,29.2424,2.76692,0.299865,0.600101,0.429258,0.519476,-0.449375,-3.02828,0.317888,0.11014,0.0297192,0.000168797,-3892.08
