index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
251,1.64631,4.48123,4.7935,1.49471,1.64599,0,0,0,0,0,0,14.2577,13.6451,2.73263,0.0323491,0.80411,0.862008,0.679068,1.10261,2.25254,2.59423,0.0257018,0.103436,0.11973,-5824.05
