time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.96433e+06,2.96433e+06,2.96433e+06,5181.01,5181.01,5181.01,4070.02,4070.02,4070.02,3.84314e+06,3.84314e+06,3.84314e+06,3.2416e+06,3.2416e+06,3.2416e+06,34573.1,34573.1,34573.1,28784.6,28784.6,28784.6,52916.7,52916.7,52916.7,70410.5,70410.5,70410.5,470182,470182,470182,373907,373907,373907,1.15619e+08,1.15619e+08,1.15619e+08,0,0,0,0,0,0
1,2.9668e+06,2.9668e+06,2.9668e+06,5189.46,5189.46,5189.46,4120.03,4120.03,4120.03,3.84468e+06,3.84468e+06,3.84468e+06,3.24049e+06,3.24049e+06,3.24049e+06,34381.5,34381.5,34381.5,28940.8,28940.8,28940.8,53187.6,53187.6,53187.6,70093.1,70093.1,70093.1,467558,467558,467558,375535,375535,375535,1.15617e+08,1.15617e+08,1.15617e+08,30.7063,30.7063,30.7063,46.8906,46.8906,46.8906
2,2.96925e+06,2.96925e+06,2.96925e+06,5169.76,5169.76,5169.76,4148.96,4148.96,4148.96,3.84611e+06,3.84611e+06,3.84611e+06,3.23947e+06,3.23947e+06,3.23947e+06,34215,34215,34215,29120.1,29120.1,29120.1,53495.4,53495.4,53495.4,69807.3,69807.3,69807.3,464998,464998,464998,377289,377289,377289,1.15624e+08,1.15624e+08,1.15624e+08,30.5634,30.5634,30.5634,47.1854,47.1854,47.1854
3,2.97168e+06,2.97168e+06,2.97168e+06,5148.03,5148.03,5148.03,4176.94,4176.94,4176.94,3.84744e+06,3.84744e+06,3.84744e+06,3.23855e+06,3.23855e+06,3.23855e+06,34047.9,34047.9,34047.9,29302.3,29302.3,29302.3,53816,53816,53816,69522.9,69522.9,69522.9,462506,462506,462506,379168,379168,379168,1.1563e+08,1.1563e+08,1.1563e+08,30.4181,30.4181,30.4181,47.483,47.483,47.483
4,2.97408e+06,2.97408e+06,2.97408e+06,5126.06,5126.06,5126.06,4205.33,4205.33,4205.33,3.84867e+06,3.84867e+06,3.84867e+06,3.23774e+06,3.23774e+06,3.23774e+06,33880.1,33880.1,33880.1,29487,29487,29487,54146.7,54146.7,54146.7,69237.5,69237.5,69237.5,460067,460067,460067,381153,381153,381153,1.15637e+08,1.15637e+08,1.15637e+08,30.2715,30.2715,30.2715,47.784,47.784,47.784
5,2.97646e+06,2.97646e+06,2.97646e+06,5104.03,5104.03,5104.03,4234.23,4234.23,4234.23,3.84979e+06,3.84979e+06,3.84979e+06,3.23703e+06,3.23703e+06,3.23703e+06,33712.6,33712.6,33712.6,29675.2,29675.2,29675.2,54486.9,54486.9,54486.9,68950.8,68950.8,68950.8,457670,457670,457670,383232,383232,383232,1.15643e+08,1.15643e+08,1.15643e+08,30.1245,30.1245,30.1245,48.0899,48.0899,48.0899
6,2.97881e+06,2.97881e+06,2.97881e+06,5082.15,5082.15,5082.15,4263.79,4263.79,4263.79,3.8508e+06,3.8508e+06,3.8508e+06,3.23642e+06,3.23642e+06,3.23642e+06,33546.9,33546.9,33546.9,29867.5,29867.5,29867.5,54836.2,54836.2,54836.2,68663.3,68663.3,68663.3,455309,455309,455309,385396,385396,385396,1.15649e+08,1.15649e+08,1.15649e+08,29.9785,29.9785,29.9785,48.402,48.402,48.402
7,2.98113e+06,2.98113e+06,2.98113e+06,5060.63,5060.63,5060.63,4294.15,4294.15,4294.15,3.8517e+06,3.8517e+06,3.8517e+06,3.23592e+06,3.23592e+06,3.23592e+06,33384.3,33384.3,33384.3,30065.2,30065.2,30065.2,55194.7,55194.7,55194.7,68375.8,68375.8,68375.8,452984,452984,452984,387641,387641,387641,1.15655e+08,1.15655e+08,1.15655e+08,29.8345,29.8345,29.8345,48.722,48.722,48.722
8,2.98343e+06,2.98343e+06,2.98343e+06,5039.65,5039.65,5039.65,4325.45,4325.45,4325.45,3.85249e+06,3.85249e+06,3.85249e+06,3.23553e+06,3.23553e+06,3.23553e+06,33226,33226,33226,30269.1,30269.1,30269.1,55562.8,55562.8,55562.8,68089.5,68089.5,68089.5,450698,450698,450698,389967,389967,389967,1.15661e+08,1.15661e+08,1.15661e+08,29.6937,29.6937,29.6937,49.0514,49.0514,49.0514
9,2.98568e+06,2.98568e+06,2.98568e+06,5019.43,5019.43,5019.43,4357.83,4357.83,4357.83,3.85317e+06,3.85317e+06,3.85317e+06,3.23524e+06,3.23524e+06,3.23524e+06,33073.5,33073.5,33073.5,30480.4,30480.4,30480.4,55941.3,55941.3,55941.3,67805.7,67805.7,67805.7,448455,448455,448455,392375,392375,392375,1.15666e+08,1.15666e+08,1.15666e+08,29.5574,29.5574,29.5574,49.3919,49.3919,49.3919
