index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,1.06264e+06,3782.48,2709.98,1.5107e+06,1.22799e+06,14979,11343.2,395501,583690,2.46379e+06,1.69112e+06,1.1774e+08,0,0,0,0
0,1,1.0664e+06,3860.46,2960.55,1.51328e+06,1.22648e+06,15149.5,12290.8,395747,582991,2.45765e+06,1.69123e+06,1.1774e+08,23.119,15.9204,23.119,21.8051
0,2,1.06923e+06,3925.43,3226.78,1.51508e+06,1.22485e+06,15353.5,13361.2,396741,582508,2.45219e+06,1.69432e+06,1.17746e+08,23.437,17.2983,22.4728,18.7182
0,3,1.07106e+06,3989.03,3518.88,1.51604e+06,1.22308e+06,15567.7,14546.8,398537,582225,2.44747e+06,1.70066e+06,1.17749e+08,23.7729,18.8283,21.7878,13.7389
0,4,1.07182e+06,4049.15,3836.61,1.51607e+06,1.22121e+06,15781.8,15846.4,401193,582130,2.44348e+06,1.71053e+06,1.17749e+08,24.1122,20.5114,24.7269,20.8837
0,5,1.07147e+06,4102.71,4177.98,1.51512e+06,1.21924e+06,15985.2,17255.4,404765,582206,2.44019e+06,1.72419e+06,1.17745e+08,24.4387,22.3433,24.4387,22.3433
0,6,1.06996e+06,4146.47,4539.57,1.51311e+06,1.21721e+06,16166.5,18763.4,409300,582423,2.43753e+06,1.74186e+06,1.17737e+08,24.7354,24.3131,24.7354,24.3131
0,7,1.06729e+06,4177.18,4916.29,1.51001e+06,1.21516e+06,16314.1,20353.4,414829,582747,2.43541e+06,1.76373e+06,1.17726e+08,24.9838,26.4013,24.9838,26.4013
0,8,1.06349e+06,4191.75,5301.28,1.50578e+06,1.21312e+06,16416,22001.2,421368,583131,2.43371e+06,1.78992e+06,1.17711e+08,25.1657,28.5791,25.1657,28.5791
0,9,1.05859e+06,4187.46,5685.96,1.50042e+06,1.21115e+06,16461.1,23674.8,428907,583522,2.43226e+06,1.82048e+06,1.17693e+08,25.2634,30.8075,25.0971,30.8075
