index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,SQ:all,QS:all,QR:all,RQ:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,q:all,z:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
226,1.4796,4.20964,5.04214,1.09644,0.961979,0,0,0,0,0,0,11.5661,12.7296,2.9161,0.132868,0.955525,0.267132,0.691624,-0.0137724,0.212312,1.75846,0.0593816,0.219364,0.202356,-11078.8
