time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,3.62875e+06,3.62875e+06,3.62875e+06,61527.2,61527.2,61527.2,153.162,153.162,153.162,9.29466e+07,9.29466e+07,9.29466e+07,485405,485405,485405,2543.62,2543.62,2543.62,564.067,564.067,564.067,627.929,627.929,627.929,253082,253082,253082,10462.7,10462.7,10462.7,2312.17,2312.17,2312.17,2.93165e+07,2.93165e+07,2.93165e+07,0,0,0,0,0,0
1,3.63109e+06,3.63109e+06,3.63109e+06,62524.5,62524.5,62524.5,154.595,154.595,154.595,9.29494e+07,9.29494e+07,9.29494e+07,485420,485420,485420,2513.7,2513.7,2513.7,567.477,567.477,567.477,629.996,629.996,629.996,253838,253838,253838,10377.9,10377.9,10377.9,2317.07,2317.07,2317.07,2.93096e+07,2.93096e+07,2.93096e+07,28.8332,28.8332,28.8332,1.01149,1.01149,1.01149
2,3.63313e+06,3.63313e+06,3.63313e+06,63425.6,63425.6,63425.6,154.853,154.853,154.853,9.29511e+07,9.29511e+07,9.29511e+07,485432,485432,485432,2546.14,2546.14,2546.14,568.037,568.037,568.037,632.249,632.249,632.249,256187,256187,256187,10376.6,10376.6,10376.6,2322.49,2322.49,2322.49,2.93113e+07,2.93113e+07,2.93113e+07,29.2581,29.2581,29.2581,1.01467,1.01467,1.01467
3,3.63488e+06,3.63488e+06,3.63488e+06,64285.3,64285.3,64285.3,154.937,154.937,154.937,9.29525e+07,9.29525e+07,9.29525e+07,485440,485440,485440,2580.62,2580.62,2580.62,568.081,568.081,568.081,633.625,633.625,633.625,259185,259185,259185,10448.9,10448.9,10448.9,2325.52,2325.52,2325.52,2.93129e+07,2.93129e+07,2.93129e+07,29.6662,29.6662,29.6662,1.0152,1.0152,1.0152
4,3.63636e+06,3.63636e+06,3.63636e+06,65109.7,65109.7,65109.7,154.989,154.989,154.989,9.29539e+07,9.29539e+07,9.29539e+07,485444,485444,485444,2613.69,2613.69,2613.69,568.047,568.047,568.047,634.419,634.419,634.419,262414,262414,262414,10555.4,10555.4,10555.4,2326.95,2326.95,2326.95,2.93145e+07,2.93145e+07,2.93145e+07,30.0573,30.0573,30.0573,1.01528,1.01528,1.01528
5,3.63757e+06,3.63757e+06,3.63757e+06,65900.9,65900.9,65900.9,155.028,155.028,155.028,9.29556e+07,9.29556e+07,9.29556e+07,485444,485444,485444,2645.46,2645.46,2645.46,568.008,568.008,568.008,634.894,634.894,634.894,265681,265681,265681,10675.4,10675.4,10675.4,2327.55,2327.55,2327.55,2.93161e+07,2.93161e+07,2.93161e+07,30.4325,30.4325,30.4325,1.01529,1.01529,1.01529
6,3.63854e+06,3.63854e+06,3.63854e+06,66661.9,66661.9,66661.9,155.059,155.059,155.059,9.29576e+07,9.29576e+07,9.29576e+07,485440,485440,485440,2676.01,2676.01,2676.01,567.977,567.977,567.977,635.195,635.195,635.195,268899,268899,268899,10799.3,10799.3,10799.3,2327.77,2327.77,2327.77,2.93177e+07,2.93177e+07,2.93177e+07,30.7929,30.7929,30.7929,1.01529,1.01529,1.01529
7,3.63926e+06,3.63926e+06,3.63926e+06,67395.5,67395.5,67395.5,155.082,155.082,155.082,9.29599e+07,9.29599e+07,9.29599e+07,485432,485432,485432,2705.48,2705.48,2705.48,567.957,567.957,567.957,635.395,635.395,635.395,272032,272032,272032,10922.5,10922.5,10922.5,2327.82,2327.82,2327.82,2.93193e+07,2.93193e+07,2.93193e+07,31.14,31.14,31.14,1.01529,1.01529,1.01529
8,3.63975e+06,3.63975e+06,3.63975e+06,68104.8,68104.8,68104.8,155.098,155.098,155.098,9.29626e+07,9.29626e+07,9.29626e+07,485420,485420,485420,2733.98,2733.98,2733.98,567.949,567.949,567.949,635.532,635.532,635.532,275069,275069,275069,11043.3,11043.3,11043.3,2327.81,2327.81,2327.81,2.93209e+07,2.93209e+07,2.93209e+07,31.4751,31.4751,31.4751,1.0153,1.0153,1.0153
9,3.64002e+06,3.64002e+06,3.64002e+06,68792.7,68792.7,68792.7,155.107,155.107,155.107,9.29657e+07,9.29657e+07,9.29657e+07,485404,485404,485404,2761.64,2761.64,2761.64,567.951,567.951,567.951,635.623,635.623,635.623,278013,278013,278013,11161,11161,11161,2327.8,2327.8,2327.8,2.93226e+07,2.93226e+07,2.93226e+07,31.7995,31.7995,31.7995,1.01531,1.01531,1.01531
