time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.68207e+06,1.68207e+06,1.68207e+06,1649.56,1649.56,1649.56,6396.18,6396.18,6396.18,2.43228e+06,2.43228e+06,2.43228e+06,2.93126e+06,2.93126e+06,2.93126e+06,3068.59,3068.59,3068.59,10807.9,10807.9,10807.9,563535,563535,563535,260482,260482,260482,490065,490065,490065,1.03565e+06,1.03565e+06,1.03565e+06,1.17291e+08,1.17291e+08,1.17291e+08,0,0,0,0,0,0
1,1.68156e+06,1.68156e+06,1.68156e+06,1888.76,1888.76,1888.76,6674.74,6674.74,6674.74,2.42292e+06,2.42292e+06,2.42292e+06,2.93791e+06,2.93791e+06,2.93791e+06,3507.01,3507.01,3507.01,11218.2,11218.2,11218.2,569280,569280,569280,259596,259596,259596,488277,488277,488277,1.04337e+06,1.04337e+06,1.04337e+06,1.17282e+08,1.17282e+08,1.17282e+08,2.9683,2.9683,2.9683,5.1288,5.1288,5.1288
2,1.67963e+06,1.67963e+06,1.67963e+06,2159.15,2159.15,2159.15,6920.31,6920.31,6920.31,2.41303e+06,2.41303e+06,2.41303e+06,2.94393e+06,2.94393e+06,2.94393e+06,4016.83,4016.83,4016.83,11616.4,11616.4,11616.4,575631,575631,575631,259446,259446,259446,487867,487867,487867,1.05207e+06,1.05207e+06,1.05207e+06,1.17281e+08,1.17281e+08,1.17281e+08,3.39641,3.39641,3.39641,5.32418,5.32418,5.32418
3,1.67627e+06,1.67627e+06,1.67627e+06,2466.37,2466.37,2466.37,7135.17,7135.17,7135.17,2.40267e+06,2.40267e+06,2.40267e+06,2.94923e+06,2.94923e+06,2.94923e+06,4601.02,4601.02,4601.02,11972.2,11972.2,11972.2,582490,582490,582490,260114,260114,260114,489009,489009,489009,1.06164e+06,1.06164e+06,1.06164e+06,1.17278e+08,1.17278e+08,1.17278e+08,3.88739,3.88739,3.88739,5.5023,5.5023,5.5023
4,1.67148e+06,1.67148e+06,1.67148e+06,2812.44,2812.44,2812.44,7309.04,7309.04,7309.04,2.39194e+06,2.39194e+06,2.39194e+06,2.95372e+06,2.95372e+06,2.95372e+06,5264.73,5264.73,5264.73,12268.2,12268.2,12268.2,589745,589745,589745,261689,261689,261689,491886,491886,491886,1.07191e+06,1.07191e+06,1.07191e+06,1.17275e+08,1.17275e+08,1.17275e+08,4.44599,4.44599,4.44599,5.65504,5.65504,5.65504
5,1.66528e+06,1.66528e+06,1.66528e+06,3198.09,3198.09,3198.09,7431.24,7431.24,7431.24,2.38096e+06,2.38096e+06,2.38096e+06,2.95727e+06,2.95727e+06,2.95727e+06,6011.34,6011.34,6011.34,12487.3,12487.3,12487.3,597256,597256,597256,264260,264260,264260,496687,496687,496687,1.08269e+06,1.08269e+06,1.08269e+06,1.1727e+08,1.1727e+08,1.1727e+08,5.07555,5.07555,5.07555,5.77421,5.77421,5.77421
6,1.65774e+06,1.65774e+06,1.65774e+06,3622.5,3622.5,3622.5,7492.18,7492.18,7492.18,2.36987e+06,2.36987e+06,2.36987e+06,2.95978e+06,2.95978e+06,2.95978e+06,6841.49,6841.49,6841.49,12613.5,12613.5,12613.5,604858,604858,604858,267917,267917,267917,503604,503604,503604,1.09371e+06,1.09371e+06,1.09371e+06,1.17264e+08,1.17264e+08,1.17264e+08,5.77732,5.77732,5.77732,5.85198,5.85198,5.85198
7,1.64893e+06,1.64893e+06,1.64893e+06,4082.89,4082.89,4082.89,7484.17,7484.17,7484.17,2.35883e+06,2.35883e+06,2.35883e+06,2.96115e+06,2.96115e+06,2.96115e+06,7752.17,7752.17,7752.17,12633.5,12633.5,12633.5,612364,612364,612364,272741,272741,272741,512824,512824,512824,1.10469e+06,1.10469e+06,1.10469e+06,1.17257e+08,1.17257e+08,1.17257e+08,6.54959,6.54959,6.54959,5.88152,5.88152,5.88152
8,1.63897e+06,1.63897e+06,1.63897e+06,4574.17,4574.17,4574.17,7402.22,7402.22,7402.22,2.34801e+06,2.34801e+06,2.34801e+06,2.96125e+06,2.96125e+06,2.96125e+06,8735.77,8735.77,8735.77,12537.9,12537.9,12537.9,619575,619575,619575,278800,278800,278800,524511,524511,524511,1.11532e+06,1.11532e+06,1.11532e+06,1.1725e+08,1.1725e+08,1.1725e+08,7.387,7.387,7.387,5.85759,5.85759,5.85759
9,1.62801e+06,1.62801e+06,1.62801e+06,5088.7,5088.7,5088.7,7244.72,7244.72,7244.72,2.33758e+06,2.33758e+06,2.33758e+06,2.96002e+06,2.96002e+06,2.96002e+06,9779.4,9779.4,9779.4,12322,12322,12322,626285,626285,626285,286144,286144,286144,538798,538798,538798,1.12527e+06,1.12527e+06,1.12527e+06,1.17242e+08,1.17242e+08,1.17242e+08,8.27981,8.27981,8.27981,5.77713,5.77713,5.77713
10,1.6162e+06,1.6162e+06,1.6162e+06,5616.19,5616.19,5616.19,7013.72,7013.72,7013.72,2.32774e+06,2.32774e+06,2.32774e+06,2.95738e+06,2.95738e+06,2.95738e+06,10864.4,10864.4,10864.4,11986.7,11986.7,11986.7,632294,632294,632294,294795,294795,294795,555771,555771,555771,1.13422e+06,1.13422e+06,1.13422e+06,1.17233e+08,1.17233e+08,1.17233e+08,9.21349,9.21349,9.21349,5.63965,5.63965,5.63965
11,1.60373e+06,1.60373e+06,1.60373e+06,6143.97,6143.97,6143.97,6714.98,6714.98,6714.98,2.31864e+06,2.31864e+06,2.31864e+06,2.95329e+06,2.95329e+06,2.95329e+06,11966.6,11966.6,11966.6,11538.9,11538.9,11538.9,637418,637418,637418,304743,304743,304743,575454,575454,575454,1.14186e+06,1.14186e+06,1.14186e+06,1.17224e+08,1.17224e+08,1.17224e+08,10.1686,10.1686,10.1686,5.44742,5.44742,5.44742
12,1.5908e+06,1.5908e+06,1.5908e+06,6657.43,6657.43,6657.43,6357.59,6357.59,6357.59,2.31046e+06,2.31046e+06,2.31046e+06,2.94776e+06,2.94776e+06,2.94776e+06,13056.7,13056.7,13056.7,10990.6,10990.6,10990.6,641498,641498,641498,315939,315939,315939,597793,597793,597793,1.14791e+06,1.14791e+06,1.14791e+06,1.17215e+08,1.17215e+08,1.17215e+08,11.1215,11.1215,11.1215,5.20539,5.20539,5.20539
13,1.57761e+06,1.57761e+06,1.57761e+06,7140.81,7140.81,7140.81,5953.26,5953.26,5953.26,2.30331e+06,2.30331e+06,2.30331e+06,2.94084e+06,2.94084e+06,2.94084e+06,14102.1,14102.1,14102.1,10358.5,10358.5,10358.5,644408,644408,644408,328293,328293,328293,622648,622648,622648,1.15216e+06,1.15216e+06,1.15216e+06,1.17206e+08,1.17206e+08,1.17206e+08,12.0447,12.0447,12.0447,4.92086,4.92086,4.92086
14,1.56438e+06,1.56438e+06,1.56438e+06,7578.33,7578.33,7578.33,5515.35,5515.35,5515.35,2.29731e+06,2.29731e+06,2.29731e+06,2.93262e+06,2.93262e+06,2.93262e+06,15068.4,15068.4,15068.4,9662.46,9662.46,9662.46,646061,646061,646061,341670,341670,341670,649789,649789,649789,1.15443e+06,1.15443e+06,1.15443e+06,1.17197e+08,1.17197e+08,1.17197e+08,12.9092,12.9092,12.9092,4.60289,4.60289,4.60289
15,1.55134e+06,1.55134e+06,1.55134e+06,7955.31,7955.31,7955.31,5057.9,5057.9,5057.9,2.29254e+06,2.29254e+06,2.29254e+06,2.92323e+06,2.92323e+06,2.92323e+06,15922.4,15922.4,15922.4,8924.19,8924.19,8924.19,646410,646410,646410,355898,355898,355898,678893,678893,678893,1.15463e+06,1.15463e+06,1.15463e+06,1.17189e+08,1.17189e+08,1.17189e+08,13.6859,13.6859,13.6859,4.26163,4.26163,4.26163
16,1.53869e+06,1.53869e+06,1.53869e+06,8259.44,8259.44,8259.44,4594.53,4594.53,4594.53,2.28904e+06,2.28904e+06,2.28904e+06,2.91287e+06,2.91287e+06,2.91287e+06,16634.7,16634.7,16634.7,8165.46,8165.46,8165.46,645449,645449,645449,370768,370768,370768,709555,709555,709555,1.1527e+06,1.1527e+06,1.1527e+06,1.17182e+08,1.17182e+08,1.17182e+08,14.3484,14.3484,14.3484,3.90752,3.90752,3.90752
17,1.52666e+06,1.52666e+06,1.52666e+06,8481.81,8481.81,8481.81,4137.61,4137.61,4137.61,2.28683e+06,2.28683e+06,2.28683e+06,2.90174e+06,2.90174e+06,2.90174e+06,17182,17182,17182,7406.78,7406.78,7406.78,643209,643209,643209,386047,386047,386047,741307,741307,741307,1.14867e+06,1.14867e+06,1.14867e+06,1.17176e+08,1.17176e+08,1.17176e+08,14.8748,14.8748,14.8748,3.5506,3.5506,3.5506
18,1.51543e+06,1.51543e+06,1.51543e+06,8617.66,8617.66,8617.66,3697.57,3697.57,3697.57,2.28591e+06,2.28591e+06,2.28591e+06,2.89007e+06,2.89007e+06,2.89007e+06,17549.4,17549.4,17549.4,6666.22,6666.22,6666.22,639752,639752,639752,401487,401487,401487,773635,773635,773635,1.14261e+06,1.14261e+06,1.14261e+06,1.17171e+08,1.17171e+08,1.17171e+08,15.2496,15.2496,15.2496,3.19985,3.19985,3.19985
19,1.50519e+06,1.50519e+06,1.50519e+06,8666.6,8666.6,8666.6,3282.59,3282.59,3282.59,2.28624e+06,2.28624e+06,2.28624e+06,2.87811e+06,2.87811e+06,2.87811e+06,17731.4,17731.4,17731.4,5958.63,5958.63,5958.63,635165,635165,635165,416838,416838,416838,806008,806008,806008,1.13465e+06,1.13465e+06,1.13465e+06,1.17167e+08,1.17167e+08,1.17167e+08,15.4654,15.4654,15.4654,2.86285,2.86285,2.86285
20,1.49607e+06,1.49607e+06,1.49607e+06,8632.55,8632.55,8632.55,2898.43,2898.43,2898.43,2.28776e+06,2.28776e+06,2.28776e+06,2.8661e+06,2.8661e+06,2.8661e+06,17732,17732,17732,5295.29,5295.29,5295.29,629553,629553,629553,431862,431862,431862,837906,837906,837906,1.12492e+06,1.12492e+06,1.12492e+06,1.17165e+08,1.17165e+08,1.17165e+08,15.5227,15.5227,15.5227,2.54544,2.54544,2.54544
21,1.48819e+06,1.48819e+06,1.48819e+06,8523.02,8523.02,8523.02,2548.56,2548.56,2548.56,2.29041e+06,2.29041e+06,2.29041e+06,2.85426e+06,2.85426e+06,2.85426e+06,17563.6,17563.6,17563.6,4683.85,4683.85,4683.85,623032,623032,623032,446343,446343,446343,868842,868842,868842,1.11362e+06,1.11362e+06,1.11362e+06,1.17164e+08,1.17164e+08,1.17164e+08,15.4299,15.4299,15.4299,2.25173,2.25173,2.25173
22,1.48165e+06,1.48165e+06,1.48165e+06,8348.32,8348.32,8348.32,2234.46,2234.46,2234.46,2.29411e+06,2.29411e+06,2.29411e+06,2.84278e+06,2.84278e+06,2.84278e+06,17245.7,17245.7,17245.7,4128.6,4128.6,4128.6,615721,615721,615721,460093,460093,460093,898390,898390,898390,1.10093e+06,1.10093e+06,1.10093e+06,1.17166e+08,1.17166e+08,1.17166e+08,15.2018,15.2018,15.2018,1.98417,1.98417,1.98417
23,1.47649e+06,1.47649e+06,1.47649e+06,8120.46,8120.46,8120.46,1955.95,1955.95,1955.95,2.29878e+06,2.29878e+06,2.29878e+06,2.83182e+06,2.83182e+06,2.83182e+06,16802.7,16802.7,16802.7,3630.95,3630.95,3630.95,607739,607739,607739,472962,472962,472962,926190,926190,926190,1.08703e+06,1.08703e+06,1.08703e+06,1.17168e+08,1.17168e+08,1.17168e+08,14.8579,14.8579,14.8579,1.74376,1.74376,1.74376
24,1.47273e+06,1.47273e+06,1.47273e+06,7852.17,7852.17,7852.17,1711.62,1711.62,1711.62,2.30431e+06,2.30431e+06,2.30431e+06,2.82152e+06,2.82152e+06,2.82152e+06,16261.3,16261.3,16261.3,3190.02,3190.02,3190.02,599200,599200,599200,484837,484837,484837,951968,951968,951968,1.07213e+06,1.07213e+06,1.07213e+06,1.17173e+08,1.17173e+08,1.17173e+08,14.4207,14.4207,14.4207,1.53032,1.53032,1.53032
25,1.47038e+06,1.47038e+06,1.47038e+06,7555.96,7555.96,7555.96,1499.24,1499.24,1499.24,2.31063e+06,2.31063e+06,2.31063e+06,2.81194e+06,2.81194e+06,2.81194e+06,15648.6,15648.6,15648.6,2803.21,2803.21,2803.21,590211,590211,590211,495646,495646,495646,975530,975530,975530,1.05639e+06,1.05639e+06,1.05639e+06,1.17179e+08,1.17179e+08,1.17179e+08,13.9136,13.9136,13.9136,1.34279,1.34279,1.34279
26,1.46939e+06,1.46939e+06,1.46939e+06,7243.43,7243.43,7243.43,1316.05,1316.05,1316.05,2.31765e+06,2.31765e+06,2.31765e+06,2.80315e+06,2.80315e+06,2.80315e+06,14990.5,14990.5,14990.5,2466.75,2466.75,2466.75,580866,580866,580866,505349,505349,505349,996762,996762,996762,1.03999e+06,1.03999e+06,1.03999e+06,1.17187e+08,1.17187e+08,1.17187e+08,13.3593,13.3593,13.3593,1.17949,1.17949,1.17949
