index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,7.43121e+06,1425.16,334.3,1.13607e+07,5.20826e+06,2215.42,760.987,14620.1,219946,377889,33786.3,1.02057e+08,0,0,0,0
0,1,7.44855e+06,1518.59,385.198,1.13642e+07,5.206e+06,2342.06,871.297,15171,217136,372348,35014.8,1.02045e+08,1.77942,1.80108,1.54033,2.02954
0,2,7.4655e+06,1616.24,443.586,1.13674e+07,5.20363e+06,2486.73,1001.23,15857.8,214681,367368,36543.2,1.02041e+08,1.88909,2.06868,0,2.88976
0,3,7.48202e+06,1723.4,511.88,1.13703e+07,5.20114e+06,2646.1,1153.17,16701.2,212593,362974,38420,1.02036e+08,2.00976,2.38145,2.46156,3.61651
0,4,7.49804e+06,1841.27,591.932,1.13728e+07,5.19852e+06,2821.35,1331.03,17726.7,210888,359191,40701.7,1.0203e+08,2.14249,2.74748,2.41434,4.60752
0,5,7.51351e+06,1970.85,685.874,1.1375e+07,5.19577e+06,3013.96,1539.47,18964.6,209586,356046,43454.9,1.02024e+08,2.28841,3.17639,3.8555,4.61665
0,6,7.52835e+06,2113.23,796.217,1.13768e+07,5.19286e+06,3225.52,1784.01,20451,208708,353570,46758.6,1.02017e+08,2.44877,3.67953,1.58227,1.83661
0,7,7.54248e+06,2269.53,925.92,1.1378e+07,5.18979e+06,3457.72,2071.12,22228.1,208279,351798,50706.2,1.02009e+08,2.62486,4.27027,2.30312,3.53242
0,8,7.55581e+06,2440.92,1078.45,1.13788e+07,5.18655e+06,3712.31,2408.41,24346.4,208326,350769,55407.8,1.02e+08,2.81805,4.9643,3.54922,6.00112
0,9,7.56822e+06,2628.6,1257.84,1.1379e+07,5.18312e+06,3991.08,2804.75,26864.8,208877,350524,60993.3,1.0199e+08,3.02973,5.78001,1.31834,5.62795
0,10,7.57959e+06,2833.75,1468.81,1.13785e+07,5.17949e+06,4295.82,3270.48,29853,209965,351110,67615.5,1.01979e+08,3.26132,6.7388,3.11179,5.9607
0,11,7.58979e+06,3057.48,1716.78,1.13772e+07,5.17564e+06,4628.28,3817.51,33392.8,211623,352575,75454,1.01967e+08,3.51423,7.8655,3.11674,10.3757
0,12,7.59866e+06,3300.83,2007.94,1.1375e+07,5.17156e+06,4990.07,4459.54,37579.5,213887,354973,84718.3,1.01953e+08,3.78975,9.18865,2.63583,9.33495
0,13,7.60601e+06,3564.61,2349.31,1.13719e+07,5.16724e+06,5382.57,5212.1,42524.3,216795,358358,95653,1.01938e+08,4.08904,10.7408,3.94822,14.2376
0,14,7.61165e+06,3849.4,2748.76,1.13675e+07,5.16266e+06,5806.84,6092.63,48355.8,220384,362788,108541,1.01921e+08,4.41303,12.5586,4.74759,8.71388
0,15,7.61535e+06,4155.37,3214.9,1.13619e+07,5.15782e+06,6263.41,7120.4,55221.7,224693,368321,123709,1.01903e+08,4.76227,14.683,5.2116,13.8262
0,16,7.61687e+06,4482.18,3757.01,1.13546e+07,5.15271e+06,6752.15,8316.29,63290.4,229758,375011,141528,1.01882e+08,5.13685,17.1586,5.91534,11.829
0,17,7.61594e+06,4828.82,4384.79,1.13456e+07,5.14733e+06,7272.02,9702.34,72751.8,235613,382913,162421,1.01859e+08,5.53617,20.0328,4.45694,18.7193
0,18,7.61227e+06,5193.41,5107.98,1.13345e+07,5.14168e+06,7820.83,11301,83817.3,242286,392072,186857,1.01833e+08,5.9588,23.355,5.19124,21.9254
0,19,7.60554e+06,5573.05,5935.79,1.13211e+07,5.13576e+06,8394.97,13134,96718.4,249799,402527,215357,1.01805e+08,6.40225,27.1739,2.72769,27.8242
0,20,7.59544e+06,5963.62,6876.18,1.13051e+07,5.12961e+06,8989.18,15220.9,111704,258161,414299,248479,1.01774e+08,6.86276,31.5347,6.37397,29.6401
0,21,7.58164e+06,6359.61,7934.78,1.12861e+07,5.12325e+06,9596.21,17576.5,129034,267369,427395,286817,1.01739e+08,7.3351,36.4744,8.09446,46.4891
0,22,7.56382e+06,6754.02,9113.72,1.12638e+07,5.11674e+06,10206.7,20208.9,148971,277401,441796,330977,1.01701e+08,7.81235,42.0174,5.78193,42.0942
