time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.94646e+06,2.94646e+06,2.94646e+06,910.307,910.307,910.307,4400.23,4400.23,4400.23,3.77117e+06,3.77117e+06,3.77117e+06,5.71738e+06,5.71738e+06,5.71738e+06,1633.15,1633.15,1633.15,6272.45,6272.45,6272.45,707232,707232,707232,72827.3,72827.3,72827.3,123768,123768,123768,1.10649e+06,1.10649e+06,1.10649e+06,1.1225e+08,1.1225e+08,1.1225e+08,0,0,0,0,0,0
1,2.95446e+06,2.95446e+06,2.95446e+06,1113.37,1113.37,1113.37,4396.35,4396.35,4396.35,3.76431e+06,3.76431e+06,3.76431e+06,5.72897e+06,5.72897e+06,5.72897e+06,1987.57,1987.57,1987.57,6219.49,6219.49,6219.49,703355,703355,703355,74003.5,74003.5,74003.5,126020,126020,126020,1.09861e+06,1.09861e+06,1.09861e+06,1.12245e+08,1.12245e+08,1.12245e+08,3.29319,3.29319,3.29319,10.584,10.584,10.584
2,2.96182e+06,2.96182e+06,2.96182e+06,1365.26,1365.26,1365.26,4390.07,4390.07,4390.07,3.75749e+06,3.75749e+06,3.75749e+06,5.73979e+06,5.73979e+06,5.73979e+06,2433.86,2433.86,2433.86,6189.12,6189.12,6189.12,699549,699549,699549,75793.8,75793.8,75793.8,129352,129352,129352,1.0908e+06,1.0908e+06,1.0908e+06,1.12248e+08,1.12248e+08,1.12248e+08,4.0253,4.0253,4.0253,10.5378,10.5378,10.5378
3,2.96834e+06,2.96834e+06,2.96834e+06,1681.24,1681.24,1681.24,4389.51,4389.51,4389.51,3.75071e+06,3.75071e+06,3.75071e+06,5.74968e+06,5.74968e+06,5.74968e+06,2993.84,2993.84,2993.84,6169.5,6169.5,6169.5,695821,695821,695821,78344.2,78344.2,78344.2,134028,134028,134028,1.0831e+06,1.0831e+06,1.0831e+06,1.12251e+08,1.12251e+08,1.12251e+08,4.94306,4.94306,4.94306,10.5098,10.5098,10.5098
4,2.97381e+06,2.97381e+06,2.97381e+06,2078.18,2078.18,2078.18,4393.42,4393.42,4393.42,3.74398e+06,3.74398e+06,3.74398e+06,5.75841e+06,5.75841e+06,5.75841e+06,3697.36,3697.36,3697.36,6158.2,6158.2,6158.2,692184,692184,692184,81842,81842,81842,140378,140378,140378,1.07554e+06,1.07554e+06,1.07554e+06,1.12252e+08,1.12252e+08,1.12252e+08,6.09538,6.09538,6.09538,10.4965,10.4965,10.4965
5,2.97795e+06,2.97795e+06,2.97795e+06,2576.76,2576.76,2576.76,4399.6,4399.6,4399.6,3.73728e+06,3.73728e+06,3.73728e+06,5.76571e+06,5.76571e+06,5.76571e+06,4581.51,4581.51,4581.51,6152.56,6152.56,6152.56,688647,688647,688647,86523.4,86523.4,86523.4,148824,148824,148824,1.06812e+06,1.06812e+06,1.06812e+06,1.12252e+08,1.12252e+08,1.12252e+08,7.54331,7.54331,7.54331,10.4935,10.4935,10.4935
6,2.98042e+06,2.98042e+06,2.98042e+06,3202.04,3202.04,3202.04,4405.27,4405.27,4405.27,3.73064e+06,3.73064e+06,3.73064e+06,5.77125e+06,5.77125e+06,5.77125e+06,5691.56,5691.56,5691.56,6149.3,6149.3,6149.3,685208,685208,685208,92683.4,92683.4,92683.4,159890,159890,159890,1.06087e+06,1.06087e+06,1.06087e+06,1.12252e+08,1.12252e+08,1.12252e+08,9.36174,9.36174,9.36174,10.4955,10.4955,10.4955
7,2.98082e+06,2.98082e+06,2.98082e+06,3983.52,3983.52,3983.52,4406.93,4406.93,4406.93,3.72407e+06,3.72407e+06,3.72407e+06,5.7746e+06,5.7746e+06,5.7746e+06,7081.46,7081.46,7081.46,6144.27,6144.27,6144.27,681861,681861,681861,100688,100688,100688,174231,174231,174231,1.05377e+06,1.05377e+06,1.05377e+06,1.12249e+08,1.12249e+08,1.12249e+08,11.6407,11.6407,11.6407,10.4958,10.4958,10.4958
8,2.97868e+06,2.97868e+06,2.97868e+06,4954.63,4954.63,4954.63,4400.27,4400.27,4400.27,3.71759e+06,3.71759e+06,3.71759e+06,5.77524e+06,5.77524e+06,5.77524e+06,8813.32,8813.32,8813.32,6132.37,6132.37,6132.37,678584,678584,678584,110984,110984,110984,192650,192650,192650,1.04682e+06,1.04682e+06,1.04682e+06,1.12245e+08,1.12245e+08,1.12245e+08,14.4854,14.4854,14.4854,10.4857,10.4857,10.4857
9,2.97342e+06,2.97342e+06,2.97342e+06,6150.87,6150.87,6150.87,4380.03,4380.03,4380.03,3.71125e+06,3.71125e+06,3.71125e+06,5.77256e+06,5.77256e+06,5.77256e+06,10954.9,10954.9,10954.9,6107.35,6107.35,6107.35,675347,675347,675347,124107,124107,124107,216120,216120,216120,1.03997e+06,1.03997e+06,1.03997e+06,1.12238e+08,1.12238e+08,1.12238e+08,18.0126,18.0126,18.0126,10.455,10.455,10.455
