time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,767504,767504,767504,4403.46,4403.46,4403.46,5326.25,5326.25,5326.25,2.75055e+06,2.75055e+06,2.75055e+06,3.64053e+06,3.64053e+06,3.64053e+06,10378.8,10378.8,10378.8,10844.4,10844.4,10844.4,71529.1,71529.1,71529.1,59136.1,59136.1,59136.1,139406,139406,139406,145659,145659,145659,1.19103e+08,1.19103e+08,1.19103e+08,0,0,0,0,0,0
1,769869,769869,769869,4456.63,4456.63,4456.63,5388.76,5388.76,5388.76,2.75057e+06,2.75057e+06,2.75057e+06,3.64057e+06,3.64057e+06,3.64057e+06,10440.4,10440.4,10440.4,10900.9,10900.9,10900.9,71620.5,71620.5,71620.5,59213.3,59213.3,59213.3,139495,139495,139495,145742,145742,145742,1.191e+08,1.191e+08,1.191e+08,7.08134,7.08134,7.08134,13.8889,13.8889,13.8889
2,772089,772089,772089,4486.76,4486.76,4486.76,5423.01,5423.01,5423.01,2.75058e+06,2.75058e+06,2.75058e+06,3.64059e+06,3.64059e+06,3.64059e+06,10482.4,10482.4,10482.4,10941.2,10941.2,10941.2,71798.8,71798.8,71798.8,59366.1,59366.1,59366.1,139686,139686,139686,145921,145921,145921,1.19106e+08,1.19106e+08,1.19106e+08,7.12467,7.12467,7.12467,13.9693,13.9693,13.9693
3,774191,774191,774191,4509.77,4509.77,4509.77,5449.23,5449.23,5449.23,2.75058e+06,2.75058e+06,2.75058e+06,3.64061e+06,3.64061e+06,3.64061e+06,10511.3,10511.3,10511.3,10969.3,10969.3,10969.3,72014.2,72014.2,72014.2,59552.2,59552.2,59552.2,139924,139924,139924,146146,146146,146146,1.19111e+08,1.19111e+08,1.19111e+08,7.15365,7.15365,7.15365,14.0233,14.0233,14.0233
4,776192,776192,776192,4529.54,4529.54,4529.54,5471.91,5471.91,5471.91,2.75061e+06,2.75061e+06,2.75061e+06,3.64064e+06,3.64064e+06,3.64064e+06,10533.9,10533.9,10533.9,10991.6,10991.6,10991.6,72248.2,72248.2,72248.2,59755,59755,59755,140178,140178,140178,146389,146389,146389,1.19117e+08,1.19117e+08,1.19117e+08,7.17586,7.17586,7.17586,14.0653,14.0653,14.0653
5,778099,778099,778099,4547.53,4547.53,4547.53,5492.67,5492.67,5492.67,2.75065e+06,2.75065e+06,2.75065e+06,3.6407e+06,3.6407e+06,3.6407e+06,10553.3,10553.3,10553.3,11011,11011,11011,72491.8,72491.8,72491.8,59966.2,59966.2,59966.2,140437,140437,140437,146638,146638,146638,1.19123e+08,1.19123e+08,1.19123e+08,7.19478,7.19478,7.19478,14.1015,14.1015,14.1015
6,779917,779917,779917,4564.39,4564.39,4564.39,5512.21,5512.21,5512.21,2.75072e+06,2.75072e+06,2.75072e+06,3.64078e+06,3.64078e+06,3.64078e+06,10571.2,10571.2,10571.2,11029,11029,11029,72739.8,72739.8,72739.8,60181.2,60181.2,60181.2,140695,140695,140695,146887,146887,146887,1.19128e+08,1.19128e+08,1.19128e+08,7.21194,7.21194,7.21194,14.1346,14.1346,14.1346
7,781652,781652,781652,4580.41,4580.41,4580.41,5530.83,5530.83,5530.83,2.7508e+06,2.7508e+06,2.7508e+06,3.64088e+06,3.64088e+06,3.64088e+06,10588.1,10588.1,10588.1,11046.1,11046.1,11046.1,72989.2,72989.2,72989.2,60397.1,60397.1,60397.1,140948,140948,140948,147133,147133,147133,1.19134e+08,1.19134e+08,1.19134e+08,7.22806,7.22806,7.22806,14.166,14.166,14.166
8,783305,783305,783305,4595.74,4595.74,4595.74,5548.65,5548.65,5548.65,2.75092e+06,2.75092e+06,2.75092e+06,3.64102e+06,3.64102e+06,3.64102e+06,10604.3,10604.3,10604.3,11062.6,11062.6,11062.6,73237.8,73237.8,73237.8,60612.1,60612.1,60612.1,141196,141196,141196,147377,147377,147377,1.1914e+08,1.1914e+08,1.1914e+08,7.24342,7.24342,7.24342,14.1959,14.1959,14.1959
9,784881,784881,784881,4610.43,4610.43,4610.43,5565.74,5565.74,5565.74,2.75105e+06,2.75105e+06,2.75105e+06,3.64117e+06,3.64117e+06,3.64117e+06,10619.9,10619.9,10619.9,11078.5,11078.5,11078.5,73484,73484,73484,60824.8,60824.8,60824.8,141438,141438,141438,147615,147615,147615,1.19146e+08,1.19146e+08,1.19146e+08,7.25815,7.25815,7.25815,14.2246,14.2246,14.2246
