index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.61125e+06,29.298,4392.03,4.09842e+06,4.4099e+06,29.0826,4073.98,713467,213870,192013,685346,1.13776e+08,0,0,0,0
0,1,2.6209e+06,30.5107,3965.57,4.09131e+06,4.42554e+06,30.3031,3658.96,710303,209060,187704,681839,1.13774e+08,0.0418522,7.48286,0.00729587,6.7202
0,2,2.63176e+06,32.1656,3594.87,4.08523e+06,4.44109e+06,31.9265,3298.77,705952,204365,183499,677189,1.13781e+08,0.0438518,6.75157,0,9.66557
0,3,2.64365e+06,34.3354,3274.95,4.08002e+06,4.45653e+06,34.0445,2988.21,700611,199784,179395,671587,1.13788e+08,0.0465,6.11846,0,5.05792
0,4,2.65643e+06,37.133,3001.01,4.07554e+06,4.47182e+06,36.766,2722.36,694455,195316,175393,665203,1.13795e+08,0.0499324,5.57435,0.431011,5.54325
0,5,2.66996e+06,40.7048,2768.21,4.07167e+06,4.48696e+06,40.2325,2496.29,687641,190960,171493,658189,1.13801e+08,0.0543272,5.1101,0,6.4437
0,6,2.68412e+06,45.2449,2572.05,4.0683e+06,4.50192e+06,44.6301,2305.42,680306,186717,167695,650679,1.13807e+08,0.0599174,4.71691,0.537038,5.84698
0,7,2.6988e+06,51.011,2408.47,4.06534e+06,4.51668e+06,50.2054,2145.62,672571,182588,163999,642787,1.13813e+08,0.0670117,4.38674,0.0110012,3.81739
0,8,2.71389e+06,58.3489,2273.91,4.0627e+06,4.53125e+06,57.2884,2013.27,664544,178573,160408,634615,1.13819e+08,0.0760217,4.11241,0,2.13224
0,9,2.72931e+06,67.7257,2165.35,4.06032e+06,4.54559e+06,66.3235,1905.29,656317,174677,156925,626252,1.13824e+08,0.0875009,3.88775,0.767593,2.89579
0,10,2.74497e+06,79.7768,2080.3,4.05812e+06,4.55972e+06,77.9141,1819.09,647973,170904,153554,617774,1.1383e+08,0.102199,3.70755,0,3.04387
0,11,2.7608e+06,95.3732,2016.74,4.05605e+06,4.5736e+06,92.8863,1752.56,639587,167261,150302,609250,1.13835e+08,0.121138,3.56753,0.580772,2.25483
0,12,2.7767e+06,115.719,1973.13,4.05406e+06,4.58723e+06,112.379,1704.03,631224,163758,147179,600740,1.13839e+08,0.145726,3.46427,0.350248,7.55596
0,13,2.79261e+06,142.49,1948.33,4.05209e+06,4.6006e+06,137.977,1672.24,622944,160410,144198,592298,1.13844e+08,0.177913,3.39518,0,4.71939
0,14,2.80844e+06,178.039,1941.61,4.05011e+06,4.61367e+06,171.898,1656.29,614805,157236,141379,583975,1.13848e+08,0.220425,3.35837,0.061413,4.39523
0,15,2.8241e+06,225.691,1952.61,4.04807e+06,4.62643e+06,217.274,1655.61,606860,154265,138749,575816,1.13852e+08,0.277097,3.35267,0.484293,2.50465
0,16,2.83947e+06,290.179,1981.27,4.04592e+06,4.63882e+06,278.557,1669.92,599159,151539,136347,567867,1.13856e+08,0.353369,3.37749,0.0792043,2.05623
0,17,2.85444e+06,378.275,2027.82,4.04364e+06,4.6508e+06,362.111,1699.21,591754,149114,134227,560168,1.13859e+08,0.456999,3.43278,0.889856,4.46562
0,18,2.86884e+06,499.725,2092.7,4.04117e+06,4.66228e+06,477.085,1743.67,584695,147073,132467,552763,1.13862e+08,0.599122,3.51893,0,4.27064
0,19,2.88247e+06,668.584,2176.46,4.03849e+06,4.67313e+06,636.669,1803.61,578033,145534,131177,545692,1.13865e+08,0.795774,3.63667,0,1.97173
0,20,2.89507e+06,905.138,2279.63,4.03556e+06,4.68319e+06,859.907,1879.4,571819,144665,130517,538998,1.13868e+08,1.0701,3.78685,0.301668,5.10874
0,21,2.90629e+06,1238.58,2402.48,4.03235e+06,4.69221e+06,1174.22,1971.27,566105,144709,130713,532723,1.13871e+08,1.45547,3.97014,0.126298,0.682339
0,22,2.91565e+06,1710.53,2544.62,4.02883e+06,4.69982e+06,1618.79,2079.08,560942,146013,132094,526908,1.13873e+08,1.99973,4.18659,1.94624,3.81008
0,23,2.92251e+06,2379.41,2704.43,4.02499e+06,4.70551e+06,2248.82,2201.9,556375,149074,135125,521591,1.13875e+08,2.77068,4.43487,0.44966,4.32345
0,24,2.92599e+06,3324.74,2878.22,4.02083e+06,4.70854e+06,3139.9,2337.48,552441,154595,140471,516805,1.13877e+08,3.86233,4.71115,3.27895,5.45055
0,25,2.92492e+06,4649.49,3059.04,4.01639e+06,4.70787e+06,4390.94,2481.42,549161,163550,149054,512573,1.13879e+08,5.40009,5.00756,8.14365,5.11442
0,26,2.91779e+06,6475.32,3235.17,4.01176e+06,4.70214e+06,6121.08,2626.07,546524,177250,162124,508896,1.13881e+08,7.54067,5.30999,11.2396,5.9695
0,27,2.90274e+06,8922.23,3388.74,4.00708e+06,4.68957e+06,8452.62,2759.45,544474,197367,181289,505747,1.13883e+08,10.4574,5.59574,7.42655,4.62959
0,28,2.87771e+06,12060.2,3495.11,4.00259e+06,4.66812e+06,11468.2,2864.43,542889,225852,208462,503053,1.13885e+08,14.2964,5.83144,14.1324,5.84626
0,29,2.84086e+06,15825.9,3524.63,3.99864e+06,4.63574e+06,15133.5,2919.15,541563,264644,245612,500678,1.13887e+08,19.0883,5.97328,15.7683,4.15045
0,30,2.79119e+06,19921.6,3448.44,3.9957e+06,4.59103e+06,19196.4,2900.08,540200,315093,294234,498420,1.13889e+08,24.6169,5.97189,32.3122,6.89051
0,31,2.7295e+06,23763.9,3248.82,3.9943e+06,4.53403e+06,23122,2788.38,538433,377122,354548,496010,1.13893e+08,30.2963,5.7843,30.2414,5.86933
0,32,2.65894e+06,26583.9,2930.22,3.99501e+06,4.46701e+06,26162.1,2578.46,535883,448462,424694,493144,1.13897e+08,35.1788,5.39159,38.775,9.20891
0,33,2.58491e+06,27712.6,2523.77,3.99826e+06,4.3945e+06,27610.5,2284.22,532232,524532,500470,489541,1.13902e+08,38.2079,4.81405,49.0777,3.20478
0,34,2.51373e+06,26904.6,2079.17,4.00429e+06,4.3223e+06,27133.6,1937.72,527306,599345,576049,484996,1.13909e+08,38.6642,4.11229,47.4983,5.54296
0,35,2.45093e+06,24452.9,1647.6,4.01308e+06,4.2559e+06,24932.2,1579.19,521095,667141,645530,479431,1.13918e+08,36.5198,3.36938,39.0001,2.18275
0,36,2.4e+06,21006.1,1266.19,4.02438e+06,4.1991e+06,21608.3,1244.24,513734,723861,704488,472889,1.13929e+08,32.4201,2.66352,33.4201,2.03814
0,37,2.36205e+06,17257.4,952.387,4.03778e+06,4.15352e+06,17864.6,955.358,505442,767736,750744,465507,1.13941e+08,27.3309,2.04757,27.6463,4.83475
0,38,2.33645e+06,13720.8,707.259,4.05281e+06,4.11898e+06,14256.5,720.881,496457,798984,784201,457466,1.13955e+08,22.1372,1.54387,30.2225,0.747291
0,39,2.32152e+06,10670.9,522.453,4.06905e+06,4.09418e+06,11102.5,538.724,487001,819061,806149,448953,1.13969e+08,17.4234,1.15099,7.49035,0
0,40,2.31532e+06,8190.6,386.222,4.0861e+06,4.07739e+06,8516.32,401.375,477259,829935,818513,440133,1.13985e+08,13.4591,0.85437,15.9809,1.30147
0,41,2.31594e+06,6248.9,287.054,4.10366e+06,4.06689e+06,6482.7,299.735,467370,833589,823309,431140,1.14e+08,10.2879,0.63503,13.0657,1.59472
0,42,2.32178e+06,4764.62,215.249,4.12149e+06,4.06116e+06,4925.58,225.283,457441,831769,822343,422077,1.14015e+08,7.83215,0.474713,8.99478,0.518392
0,43,2.33156e+06,3645.64,163.262,4.13942e+06,4.05897e+06,3752.08,170.956,447545,825901,817110,413021,1.14031e+08,5.96796,0.358104,5.47271,0.423469
0,44,2.34428e+06,2807.82,125.492,4.15731e+06,4.05938e+06,2874.98,131.286,437736,817096,808778,404024,1.14046e+08,4.56858,0.273283,0.57456,0.520286
0,45,2.35919e+06,2181.72,97.887,4.17507e+06,4.06167e+06,2221.31,102.207,428049,806196,798235,395126,1.1406e+08,3.52334,0.211366,4.76875,0
0,46,2.37575e+06,1713.14,77.5615,4.19263e+06,4.06531e+06,1733.75,80.7623,418509,793828,786143,386353,1.14074e+08,2.74309,0.165905,4.28402,0
0,47,2.39353e+06,1361.11,62.4728,4.20994e+06,4.0699e+06,1368.84,64.8343,409132,780457,772992,377722,1.14088e+08,2.15924,0.132286,3.26199,0.569215
0,48,2.41223e+06,1095.22,51.178,4.22698e+06,4.07515e+06,1094.31,52.9121,399929,766423,759139,369246,1.14101e+08,1.7204,0.107226,1.63401,0
0,49,2.43163e+06,893.134,42.6566,4.24372e+06,4.08087e+06,886.499,43.9205,390906,751976,744847,360931,1.14114e+08,1.38864,0.0883982,1.48192,0.404954
0,50,2.45157e+06,738.529,36.1837,4.26014e+06,4.08688e+06,728.13,37.0929,382067,737301,730307,352782,1.14126e+08,1.13622,0.0741483,1.31969,0
