time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,2.62631e+06,2.62631e+06,2.62631e+06,7868.29,7868.29,7868.29,7356.62,7356.62,7356.62,3.04819e+06,3.04819e+06,3.04819e+06,5.95766e+06,5.95766e+06,5.95766e+06,13579.6,13579.6,13579.6,6649.32,6649.32,6649.32,772323,772323,772323,450368,450368,450368,6.35654e+06,6.35654e+06,6.35654e+06,6.91578e+06,6.91578e+06,6.91578e+06,4.11601,4.11601,4.11601,0.733608,0.733608,0.733608,3.40221,3.40221,3.40221
782,2.62611e+06,2.62611e+06,2.62611e+06,7819.94,7819.94,7819.94,7369.73,7369.73,7369.73,3.05182e+06,3.05182e+06,3.05182e+06,5.95302e+06,5.95302e+06,5.95302e+06,13486.3,13486.3,13486.3,6668.26,6668.26,6668.26,769763,769763,769763,451891,451891,451891,6.37554e+06,6.37554e+06,6.37554e+06,6.89441e+06,6.89441e+06,6.89441e+06,4.08969,4.08969,4.08969,0.733608,0.733608,0.733608,3.40925,3.40925,3.40925
783,2.62595e+06,2.62595e+06,2.62595e+06,7768.49,7768.49,7768.49,7385.75,7385.75,7385.75,3.05553e+06,3.05553e+06,3.05553e+06,5.94837e+06,5.94837e+06,5.94837e+06,13388.1,13388.1,13388.1,6690.52,6690.52,6690.52,767338,767338,767338,453256,453256,453256,6.39221e+06,6.39221e+06,6.39221e+06,6.87438e+06,6.87438e+06,6.87438e+06,4.06181,4.06181,4.06181,0.733608,0.733608,0.733608,3.4178,3.4178,3.4178
784,2.62582e+06,2.62582e+06,2.62582e+06,7714.25,7714.25,7714.25,7404.94,7404.94,7404.94,3.05931e+06,3.05931e+06,3.05931e+06,5.9437e+06,5.9437e+06,5.9437e+06,13285.2,13285.2,13285.2,6715.96,6715.96,6715.96,765054,765054,765054,454461,454461,454461,6.40654e+06,6.40654e+06,6.40654e+06,6.85573e+06,6.85573e+06,6.85573e+06,4.03246,4.03246,4.03246,0.733608,0.733608,0.733608,3.42788,3.42788,3.42788
785,2.62573e+06,2.62573e+06,2.62573e+06,7657.42,7657.42,7657.42,7427.39,7427.39,7427.39,3.06316e+06,3.06316e+06,3.06316e+06,5.93902e+06,5.93902e+06,5.93902e+06,13177.8,13177.8,13177.8,6744.54,6744.54,6744.54,762918,762918,762918,455505,455505,455505,6.41854e+06,6.41854e+06,6.41854e+06,6.83851e+06,6.83851e+06,6.83851e+06,4.00172,4.00172,4.00172,0.733608,0.733608,0.733608,3.43951,3.43951,3.43951
786,2.62568e+06,2.62568e+06,2.62568e+06,7598.17,7598.17,7598.17,7453.19,7453.19,7453.19,3.06708e+06,3.06708e+06,3.06708e+06,5.93434e+06,5.93434e+06,5.93434e+06,13066.3,13066.3,13066.3,6776.29,6776.29,6776.29,760935,760935,760935,456390,456390,456390,6.42822e+06,6.42822e+06,6.42822e+06,6.82279e+06,6.82279e+06,6.82279e+06,3.96967,3.96967,3.96967,0.733608,0.733608,0.733608,3.45271,3.45271,3.45271
787,2.62566e+06,2.62566e+06,2.62566e+06,7536.65,7536.65,7536.65,7482.36,7482.36,7482.36,3.07105e+06,3.07105e+06,3.07105e+06,5.92965e+06,5.92965e+06,5.92965e+06,12950.8,12950.8,12950.8,6811.23,6811.23,6811.23,759110,759110,759110,457115,457115,457115,6.43558e+06,6.43558e+06,6.43558e+06,6.8086e+06,6.8086e+06,6.8086e+06,3.9364,3.9364,3.9364,0.733608,0.733608,0.733608,3.4675,3.4675,3.4675
788,2.62567e+06,2.62567e+06,2.62567e+06,7473.02,7473.02,7473.02,7514.96,7514.96,7514.96,3.07508e+06,3.07508e+06,3.07508e+06,5.92495e+06,5.92495e+06,5.92495e+06,12831.7,12831.7,12831.7,6849.4,6849.4,6849.4,757450,757450,757450,457681,457681,457681,6.44064e+06,6.44064e+06,6.44064e+06,6.79599e+06,6.79599e+06,6.79599e+06,3.90198,3.90198,3.90198,0.733608,0.733608,0.733608,3.48389,3.48389,3.48389
789,2.62572e+06,2.62572e+06,2.62572e+06,7407.43,7407.43,7407.43,7551.02,7551.02,7551.02,3.07914e+06,3.07914e+06,3.07914e+06,5.92025e+06,5.92025e+06,5.92025e+06,12709.2,12709.2,12709.2,6890.81,6890.81,6890.81,755959,755959,755959,458090,458090,458090,6.44342e+06,6.44342e+06,6.44342e+06,6.78502e+06,6.78502e+06,6.78502e+06,3.86651,3.86651,3.86651,0.733608,0.733608,0.733608,3.50191,3.50191,3.50191
790,2.62579e+06,2.62579e+06,2.62579e+06,7340.01,7340.01,7340.01,7590.55,7590.55,7590.55,3.08325e+06,3.08325e+06,3.08325e+06,5.91555e+06,5.91555e+06,5.91555e+06,12583.7,12583.7,12583.7,6935.5,6935.5,6935.5,754644,754644,754644,458342,458342,458342,6.44395e+06,6.44395e+06,6.44395e+06,6.77573e+06,6.77573e+06,6.77573e+06,3.83005,3.83005,3.83005,0.733608,0.733608,0.733608,3.52157,3.52157,3.52157
