index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,781,903067,357.151,3391.66,5.42262e+06,7.29953e+06,2166.2,15352.9,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,2.92689,2.81864
0,782,903067,357.152,3391.63,5.42262e+06,7.29953e+06,2166.2,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.938531,7.28363,5.81897
0,783,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.2,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,2.07571,6.82165
0,784,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,1.13599,2.08914,3.82951
0,785,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.89658,4.60156,4.7201
0,786,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.0283995,0,5.32272
0,787,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,1.27717,1.31535,7.07725
0,788,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,0.533142,3.06551
0,789,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.163582,5.21837,9.31861
0,790,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.306452,3.93516,4.03254
0,791,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,3.3852,4.40074
0,792,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,5.68821,3.98712
0,793,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.890378,3.28805,1.87266
0,794,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0.849951,4.08645,3.81234
0,795,903067,357.153,3391.61,5.42262e+06,7.29953e+06,2166.19,15353,887698,72344.5,936611,8.71255e+06,0.482731,2.93443,4.55766,0,3.52728,5.41022
