index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,781,2.40703e+06,4117.85,8990.12,3.39643e+06,6.19342e+06,8043.52,9832.4,933301,290319,4.00215e+06,8.4566e+06,2.32665,1.10041,4.57656,2.47082,0.546901,2.80063
0,782,2.40702e+06,4117.34,8991.06,3.39642e+06,6.19344e+06,8042.92,9831.8,933343,290283,4.00166e+06,8.45701e+06,2.32643,1.10041,4.57665,0.184429,0.423704,0.451248
0,783,2.40702e+06,4116.93,8991.48,3.39641e+06,6.19346e+06,8042.28,9831.69,933385,290247,4.00116e+06,8.45741e+06,2.32623,1.10041,4.57673,3.06065,1.3283,6.1012
0,784,2.40702e+06,4116.57,8991.71,3.3964e+06,6.19348e+06,8041.65,9831.72,933426,290212,4.00068e+06,8.45779e+06,2.32603,1.10041,4.5768,0.0721139,1.56592,2.85132
0,785,2.40702e+06,4116.24,8991.85,3.39638e+06,6.19351e+06,8041.05,9831.78,933466,290177,4.0002e+06,8.45817e+06,2.32585,1.10041,4.57686,0.922157,1.78363,5.41329
0,786,2.40702e+06,4115.94,8991.96,3.39637e+06,6.19353e+06,8040.49,9831.84,933505,290143,3.99973e+06,8.45854e+06,2.32568,1.10041,4.5769,1.94206,2.61102,3.55861
0,787,2.40702e+06,4115.65,8992.04,3.39635e+06,6.19356e+06,8039.97,9831.88,933543,290109,3.99926e+06,8.4589e+06,2.32552,1.10041,4.57694,3.35997,2.04662,4.71173
0,788,2.40702e+06,4115.39,8992.09,3.39634e+06,6.19359e+06,8039.49,9831.89,933580,290076,3.99881e+06,8.45924e+06,2.32537,1.10041,4.57696,2.29507,1.73463,6.23333
0,789,2.40702e+06,4115.14,8992.12,3.39632e+06,6.19362e+06,8039.05,9831.88,933616,290043,3.99836e+06,8.45958e+06,2.32523,1.10041,4.57697,3.11153,1.15152,0.829703
0,790,2.40702e+06,4114.92,8992.13,3.3963e+06,6.19366e+06,8038.66,9831.84,933651,290011,3.99792e+06,8.4599e+06,2.32511,1.10041,4.57697,4.27858,1.72687,6.33814
0,791,2.40703e+06,4114.72,8992.12,3.39628e+06,6.19369e+06,8038.31,9831.78,933684,289980,3.99749e+06,8.46021e+06,2.325,1.10041,4.57696,3.17497,0.827693,5.02258
0,792,2.40703e+06,4114.55,8992.09,3.39627e+06,6.19373e+06,8038,9831.69,933717,289949,3.99707e+06,8.46051e+06,2.3249,1.10041,4.57694,5.91664,0,3.50715
0,793,2.40703e+06,4114.39,8992.04,3.39625e+06,6.19377e+06,8037.74,9831.58,933748,289918,3.99666e+06,8.46079e+06,2.32481,1.10041,4.5769,5.51889,0.428078,2.47229
0,794,2.40703e+06,4114.25,8991.97,3.39623e+06,6.1938e+06,8037.52,9831.44,933778,289889,3.99626e+06,8.46106e+06,2.32474,1.10041,4.57685,1.95384,1.03478,2.0365
0,795,2.40703e+06,4114.14,8991.88,3.3962e+06,6.19384e+06,8037.34,9831.28,933806,289860,3.99587e+06,8.46132e+06,2.32468,1.10041,4.5768,0,0,3.39848
0,796,2.40703e+06,4114.05,8991.76,3.39618e+06,6.19389e+06,8037.21,9831.09,933834,289832,3.99549e+06,8.46157e+06,2.32463,1.10041,4.57673,2.64679,1.37945,2.52413
0,797,2.40704e+06,4113.98,8991.63,3.39616e+06,6.19393e+06,8037.13,9830.87,933859,289805,3.99512e+06,8.4618e+06,2.32459,1.10041,4.57665,2.42771,0,3.62763
0,798,2.40704e+06,4113.94,8991.47,3.39614e+06,6.19397e+06,8037.09,9830.63,933884,289779,3.99477e+06,8.46202e+06,2.32457,1.10041,4.57656,2.90522,2.50306,3.47229
0,799,2.40704e+06,4113.92,8991.3,3.39611e+06,6.19402e+06,8037.09,9830.37,933907,289753,3.99443e+06,8.46222e+06,2.32456,1.10041,4.57646,1.54531,0,5.41117
0,800,2.40704e+06,4113.92,8991.11,3.39609e+06,6.19407e+06,8037.14,9830.08,933929,289728,3.9941e+06,8.46241e+06,2.32456,1.10041,4.57635,0.078606,2.02221,4.74471
0,801,2.40705e+06,4113.94,8990.89,3.39606e+06,6.19411e+06,8037.23,9829.77,933949,289705,3.99378e+06,8.46259e+06,2.32458,1.10041,4.57622,0.478104,1.0628,7.41343
0,802,2.40705e+06,4113.98,8990.66,3.39604e+06,6.19416e+06,8037.36,9829.43,933968,289682,3.99348e+06,8.46275e+06,2.32461,1.10041,4.57609,0,0.0778196,3.98468
0,803,2.40705e+06,4114.05,8990.41,3.39601e+06,6.19421e+06,8037.54,9829.07,933985,289660,3.99319e+06,8.4629e+06,2.32465,1.10041,4.57595,5.08601,1.48776,0
0,804,2.40706e+06,4114.14,8990.13,3.39599e+06,6.19426e+06,8037.77,9828.69,934001,289639,3.99291e+06,8.46303e+06,2.3247,1.10041,4.57579,2.99191,1.15098,4.55229
0,805,2.40706e+06,4114.25,8989.84,3.39596e+06,6.19431e+06,8038.04,9828.29,934015,289619,3.99265e+06,8.46314e+06,2.32477,1.10041,4.57563,1.42228,0,5.58922
0,806,2.40707e+06,4114.38,8989.54,3.39593e+06,6.19437e+06,8038.35,9827.86,934028,289600,3.9924e+06,8.46324e+06,2.32484,1.10041,4.57546,5.55093,1.15973,2.3515
0,807,2.40707e+06,4114.53,8989.21,3.39591e+06,6.19442e+06,8038.7,9827.41,934040,289582,3.99217e+06,8.46333e+06,2.32494,1.10041,4.57527,3.77515,0,2.82889
0,808,2.40707e+06,4114.71,8988.86,3.39588e+06,6.19447e+06,8039.1,9826.95,934049,289565,3.99195e+06,8.4634e+06,2.32504,1.10041,4.57508,2.52437,1.84551,7.09617
0,809,2.40708e+06,4114.91,8988.5,3.39585e+06,6.19453e+06,8039.54,9826.46,934058,289549,3.99175e+06,8.46346e+06,2.32515,1.10041,4.57488,3.10174,1.63792,2.48165
0,810,2.40708e+06,4115.12,8988.13,3.39582e+06,6.19458e+06,8040.02,9825.95,934064,289534,3.99156e+06,8.4635e+06,2.32528,1.10041,4.57467,3.06486,0.204638,5.03779
0,811,2.40709e+06,4115.36,8987.73,3.39579e+06,6.19464e+06,8040.54,9825.42,934069,289520,3.99139e+06,8.46352e+06,2.32542,1.10041,4.57445,1.26768,1.63997,7.28753
0,812,2.40709e+06,4115.62,8987.32,3.39576e+06,6.19469e+06,8041.1,9824.87,934073,289508,3.99123e+06,8.46353e+06,2.32557,1.10041,4.57422,1.55392,0.942134,7.08473
0,813,2.4071e+06,4115.9,8986.89,3.39574e+06,6.19475e+06,8041.7,9824.3,934075,289496,3.99109e+06,8.46352e+06,2.32574,1.10041,4.57398,3.13958,0.201292,6.17548
0,814,2.4071e+06,4116.2,8986.45,3.39571e+06,6.19481e+06,8042.35,9823.72,934075,289486,3.99096e+06,8.4635e+06,2.32591,1.10041,4.57373,1.63112,1.60728,5.75611
0,815,2.40711e+06,4116.53,8986,3.39568e+06,6.19487e+06,8043.03,9823.12,934074,289476,3.99085e+06,8.46347e+06,2.3261,1.10041,4.57348,3.73361,1.18501,0.777492
0,816,2.40712e+06,4116.87,8985.52,3.39565e+06,6.19492e+06,8043.75,9822.5,934072,289468,3.99076e+06,8.46341e+06,2.32629,1.10041,4.57322,3.86878,0.0917724,5.98256
0,817,2.40712e+06,4117.23,8985.04,3.39562e+06,6.19498e+06,8044.5,9821.87,934067,289461,3.99068e+06,8.46335e+06,2.3265,1.10041,4.57295,5.01313,1.62959,6.18359
0,818,2.40713e+06,4117.6,8984.54,3.39559e+06,6.19504e+06,8045.3,9821.22,934061,289455,3.99062e+06,8.46327e+06,2.32672,1.10041,4.57268,2.19756,2.07486,6.68886
0,819,2.40713e+06,4118,8984.03,3.39556e+06,6.1951e+06,8046.13,9820.55,934054,289450,3.99057e+06,8.46317e+06,2.32695,1.10041,4.57239,1.01859,0.100617,7.34842
0,820,2.40714e+06,4118.42,8983.51,3.39553e+06,6.19516e+06,8046.99,9819.88,934045,289447,3.99054e+06,8.46306e+06,2.32719,1.10041,4.57211,0.223876,0.989328,7.97215
0,821,2.40715e+06,4118.85,8982.97,3.3955e+06,6.19521e+06,8047.89,9819.19,934035,289444,3.99053e+06,8.46293e+06,2.32744,1.10041,4.57181,1.82136,0,4.94944
0,822,2.40715e+06,4119.3,8982.43,3.39547e+06,6.19527e+06,8048.82,9818.48,934023,289443,3.99053e+06,8.46279e+06,2.3277,1.10041,4.57151,1.69624,1.76776,6.74984
0,823,2.40716e+06,4119.76,8981.87,3.39544e+06,6.19533e+06,8049.78,9817.77,934010,289443,3.99055e+06,8.46263e+06,2.32797,1.10041,4.5712,4.80904,1.74803,7.14032
0,824,2.40716e+06,4120.25,8981.31,3.39541e+06,6.19539e+06,8050.78,9817.04,933995,289444,3.99058e+06,8.46246e+06,2.32825,1.10041,4.57089,4.6571,0.303154,3.63637
0,825,2.40717e+06,4120.74,8980.73,3.39538e+06,6.19545e+06,8051.81,9816.3,933978,289446,3.99063e+06,8.46228e+06,2.32853,1.10041,4.57057,1.73505,0.283882,4.11559
