index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,781,2.62631e+06,7868.29,7356.62,3.04819e+06,5.95766e+06,13579.6,6649.32,772323,450368,6.35654e+06,6.91578e+06,4.11601,0.733608,3.40221,1.66676,1.36204,4.78182
0,782,2.62611e+06,7819.94,7369.73,3.05182e+06,5.95302e+06,13486.3,6668.26,769763,451891,6.37554e+06,6.89441e+06,4.08969,0.733608,3.40925,3.19143,1.06108,6.82552
0,783,2.62595e+06,7768.49,7385.75,3.05553e+06,5.94837e+06,13388.1,6690.52,767338,453256,6.39221e+06,6.87438e+06,4.06181,0.733608,3.4178,4.67535,0.442678,3.49437
0,784,2.62582e+06,7714.25,7404.94,3.05931e+06,5.9437e+06,13285.2,6715.96,765054,454461,6.40654e+06,6.85573e+06,4.03246,0.733608,3.42788,3.34401,1.74518,0.909098
0,785,2.62573e+06,7657.42,7427.39,3.06316e+06,5.93902e+06,13177.8,6744.54,762918,455505,6.41854e+06,6.83851e+06,4.00172,0.733608,3.43951,4.24397,0.454361,3.16422
0,786,2.62568e+06,7598.17,7453.19,3.06708e+06,5.93434e+06,13066.3,6776.29,760935,456390,6.42822e+06,6.82279e+06,3.96967,0.733608,3.45271,3.54255,0,3.73332
0,787,2.62566e+06,7536.65,7482.36,3.07105e+06,5.92965e+06,12950.8,6811.23,759110,457115,6.43558e+06,6.8086e+06,3.9364,0.733608,3.4675,5.27765,1.32687,5.35941
0,788,2.62567e+06,7473.02,7514.96,3.07508e+06,5.92495e+06,12831.7,6849.4,757450,457681,6.44064e+06,6.79599e+06,3.90198,0.733608,3.48389,0.704806,0.360817,0.960033
0,789,2.62572e+06,7407.43,7551.02,3.07914e+06,5.92025e+06,12709.2,6890.81,755959,458090,6.44342e+06,6.78502e+06,3.86651,0.733608,3.50191,1.3836,0,0.991259
0,790,2.62579e+06,7340.01,7590.55,3.08325e+06,5.91555e+06,12583.7,6935.5,754644,458342,6.44395e+06,6.77573e+06,3.83005,0.733608,3.52157,1.52515,2.0734,1.25993
0,791,2.62589e+06,7270.91,7633.6,3.08739e+06,5.91085e+06,12455.2,6983.49,753509,458439,6.44225e+06,6.76818e+06,3.79269,0.733608,3.54287,2.82325,0.977774,0.918713
0,792,2.62602e+06,7200.26,7680.16,3.09155e+06,5.90615e+06,12324.2,7034.81,752560,458384,6.43836e+06,6.7624e+06,3.7545,0.733608,3.56584,0,0,3.02111
0,793,2.62616e+06,7128.2,7730.26,3.09572e+06,5.90145e+06,12190.9,7089.46,751802,458178,6.43231e+06,6.75844e+06,3.71556,0.733608,3.59047,0.76959,0.340802,1.3263
0,794,2.62633e+06,7054.85,7783.91,3.09991e+06,5.89675e+06,12055.4,7147.45,751239,457822,6.42414e+06,6.75634e+06,3.67593,0.733608,3.61678,5.74172,0.512784,2.17725
0,795,2.62651e+06,6980.33,7841.12,3.1041e+06,5.89205e+06,11918.1,7208.8,750876,457321,6.41387e+06,6.75614e+06,3.6357,0.733608,3.64477,4.64704,0,6.66629
0,796,2.62671e+06,6904.78,7901.87,3.10829e+06,5.88736e+06,11779.2,7273.51,750718,456676,6.40157e+06,6.75789e+06,3.59491,0.733608,3.67443,3.12553,1.41361,1.70012
0,797,2.62692e+06,6828.28,7966.18,3.11246e+06,5.88268e+06,11638.8,7341.56,750769,455890,6.38727e+06,6.76163e+06,3.55365,0.733608,3.70578,5.60981,1.12141,4.46852
