time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,0.00491718,0.00491718,0.00491718,0.60943,0.60943,0.60943,5.84303,5.84303,5.84303,6.64505e+06,6.64505e+06,6.64505e+06,917355,917355,917355,43.6237,43.6237,43.6237,18691.7,18691.7,18691.7,99577.7,99577.7,99577.7,10335.8,10335.8,10335.8,128186,128186,128186,9.35437e+06,9.35437e+06,9.35437e+06,0.00846284,0.00846284,0.00846284,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
782,0.00491718,0.00491718,0.00491718,0.609388,0.609388,0.609388,5.84213,5.84213,5.84213,6.64505e+06,6.64505e+06,6.64505e+06,917173,917173,917173,43.6157,43.6157,43.6157,18691.7,18691.7,18691.7,99557.9,99557.9,99557.9,10335.6,10335.6,10335.6,128183,128183,128183,9.35438e+06,9.35438e+06,9.35438e+06,0.00846129,0.00846129,0.00846129,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
783,0.00491718,0.00491718,0.00491718,0.609366,0.609366,0.609366,5.84106,5.84106,5.84106,6.64505e+06,6.64505e+06,6.64505e+06,916991,916991,916991,43.6077,43.6077,43.6077,18691.7,18691.7,18691.7,99538.1,99538.1,99538.1,10335.4,10335.4,10335.4,128180,128180,128180,9.3544e+06,9.3544e+06,9.3544e+06,0.00845975,0.00845975,0.00845975,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
784,0.00491719,0.00491719,0.00491719,0.60935,0.60935,0.60935,5.83993,5.83993,5.83993,6.64505e+06,6.64505e+06,6.64505e+06,916809,916809,916809,43.5996,43.5996,43.5996,18691.7,18691.7,18691.7,99518.4,99518.4,99518.4,10335.1,10335.1,10335.1,128178,128178,128178,9.35441e+06,9.35441e+06,9.35441e+06,0.00845821,0.00845821,0.00845821,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
785,0.00491719,0.00491719,0.00491719,0.609336,0.609336,0.609336,5.83878,5.83878,5.83878,6.64505e+06,6.64505e+06,6.64505e+06,916628,916628,916628,43.5916,43.5916,43.5916,18691.7,18691.7,18691.7,99498.6,99498.6,99498.6,10334.9,10334.9,10334.9,128175,128175,128175,9.35443e+06,9.35443e+06,9.35443e+06,0.00845666,0.00845666,0.00845666,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
786,0.00491719,0.00491719,0.00491719,0.609323,0.609323,0.609323,5.83763,5.83763,5.83763,6.64505e+06,6.64505e+06,6.64505e+06,916446,916446,916446,43.5835,43.5835,43.5835,18691.7,18691.7,18691.7,99478.9,99478.9,99478.9,10334.7,10334.7,10334.7,128172,128172,128172,9.35444e+06,9.35444e+06,9.35444e+06,0.00845512,0.00845512,0.00845512,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
787,0.00491719,0.00491719,0.00491719,0.60931,0.60931,0.60931,5.83647,5.83647,5.83647,6.64505e+06,6.64505e+06,6.64505e+06,916264,916264,916264,43.5755,43.5755,43.5755,18691.7,18691.7,18691.7,99459.2,99459.2,99459.2,10334.5,10334.5,10334.5,128170,128170,128170,9.35446e+06,9.35446e+06,9.35446e+06,0.00845358,0.00845358,0.00845358,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
788,0.00491719,0.00491719,0.00491719,0.609297,0.609297,0.609297,5.83531,5.83531,5.83531,6.64505e+06,6.64505e+06,6.64505e+06,916082,916082,916082,43.5674,43.5674,43.5674,18691.7,18691.7,18691.7,99439.4,99439.4,99439.4,10334.3,10334.3,10334.3,128167,128167,128167,9.35447e+06,9.35447e+06,9.35447e+06,0.00845204,0.00845204,0.00845204,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
789,0.00491719,0.00491719,0.00491719,0.609285,0.609285,0.609285,5.83416,5.83416,5.83416,6.64505e+06,6.64505e+06,6.64505e+06,915900,915900,915900,43.5594,43.5594,43.5594,18691.7,18691.7,18691.7,99419.7,99419.7,99419.7,10334.1,10334.1,10334.1,128164,128164,128164,9.35449e+06,9.35449e+06,9.35449e+06,0.00845049,0.00845049,0.00845049,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
790,0.0049172,0.0049172,0.0049172,0.609272,0.609272,0.609272,5.833,5.833,5.833,6.64505e+06,6.64505e+06,6.64505e+06,915719,915719,915719,43.5513,43.5513,43.5513,18691.7,18691.7,18691.7,99400,99400,99400,10333.9,10333.9,10333.9,128162,128162,128162,9.3545e+06,9.3545e+06,9.3545e+06,0.00844895,0.00844895,0.00844895,3.66804,3.66804,3.66804,4.54622,4.54622,4.54622
