time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,2.16743e+06,2.16743e+06,2.16743e+06,3145.88,3145.88,3145.88,8081.31,8081.31,8081.31,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10692.2,10692.2,10692.2,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
782,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.53,8081.53,8081.53,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10692,10692,10692,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
783,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.61,8081.61,8081.61,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.9,10691.9,10691.9,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
784,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.63,8081.63,8081.63,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.9,10691.9,10691.9,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
785,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.64,8081.64,8081.64,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.9,10691.9,10691.9,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
786,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.9,10691.9,10691.9,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
787,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.9,10691.9,10691.9,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
788,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
789,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
790,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
791,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
792,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
793,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
794,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
795,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
796,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
797,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
798,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
799,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
800,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
801,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
802,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
803,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
804,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
805,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
806,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
807,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
808,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
809,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
810,2.16743e+06,2.16743e+06,2.16743e+06,3145.87,3145.87,3145.87,8081.65,8081.65,8081.65,3.71848e+06,3.71848e+06,3.71848e+06,6.46779e+06,6.46779e+06,6.46779e+06,7115.45,7115.45,7115.45,10691.8,10691.8,10691.8,935898,935898,935898,248856,248856,248856,3.39899e+06,3.39899e+06,3.39899e+06,8.49242e+06,8.49242e+06,8.49242e+06,1.96305,1.96305,1.96305,1.46722,1.46722,1.46722,4.56469,4.56469,4.56469
