time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,903067,903067,903067,357.151,357.151,357.151,3391.66,3391.66,3391.66,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.2,2166.2,2166.2,15352.9,15352.9,15352.9,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
782,903067,903067,903067,357.152,357.152,357.152,3391.63,3391.63,3391.63,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.2,2166.2,2166.2,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
783,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.2,2166.2,2166.2,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
784,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
785,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
786,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
787,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
788,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
789,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
790,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
791,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
792,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
793,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
794,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
795,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
796,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
797,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
798,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
799,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
800,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
801,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
802,903067,903067,903067,357.153,357.153,357.153,3391.61,3391.61,3391.61,5.42262e+06,5.42262e+06,5.42262e+06,7.29953e+06,7.29953e+06,7.29953e+06,2166.19,2166.19,2166.19,15353,15353,15353,887698,887698,887698,72344.5,72344.5,72344.5,936611,936611,936611,8.71255e+06,8.71255e+06,8.71255e+06,0.482731,0.482731,0.482731,2.93443,2.93443,2.93443,4.55766,4.55766,4.55766
