time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
781,2.40703e+06,2.40703e+06,2.40703e+06,4117.85,4117.85,4117.85,8990.12,8990.12,8990.12,3.39643e+06,3.39643e+06,3.39643e+06,6.19342e+06,6.19342e+06,6.19342e+06,8043.52,8043.52,8043.52,9832.4,9832.4,9832.4,933301,933301,933301,290319,290319,290319,4.00215e+06,4.00215e+06,4.00215e+06,8.4566e+06,8.4566e+06,8.4566e+06,2.32665,2.32665,2.32665,1.10041,1.10041,1.10041,4.57656,4.57656,4.57656
782,2.40702e+06,2.40702e+06,2.40702e+06,4117.34,4117.34,4117.34,8991.06,8991.06,8991.06,3.39642e+06,3.39642e+06,3.39642e+06,6.19344e+06,6.19344e+06,6.19344e+06,8042.92,8042.92,8042.92,9831.8,9831.8,9831.8,933343,933343,933343,290283,290283,290283,4.00166e+06,4.00166e+06,4.00166e+06,8.45701e+06,8.45701e+06,8.45701e+06,2.32643,2.32643,2.32643,1.10041,1.10041,1.10041,4.57665,4.57665,4.57665
783,2.40702e+06,2.40702e+06,2.40702e+06,4116.93,4116.93,4116.93,8991.48,8991.48,8991.48,3.39641e+06,3.39641e+06,3.39641e+06,6.19346e+06,6.19346e+06,6.19346e+06,8042.28,8042.28,8042.28,9831.69,9831.69,9831.69,933385,933385,933385,290247,290247,290247,4.00116e+06,4.00116e+06,4.00116e+06,8.45741e+06,8.45741e+06,8.45741e+06,2.32623,2.32623,2.32623,1.10041,1.10041,1.10041,4.57673,4.57673,4.57673
784,2.40702e+06,2.40702e+06,2.40702e+06,4116.57,4116.57,4116.57,8991.71,8991.71,8991.71,3.3964e+06,3.3964e+06,3.3964e+06,6.19348e+06,6.19348e+06,6.19348e+06,8041.65,8041.65,8041.65,9831.72,9831.72,9831.72,933426,933426,933426,290212,290212,290212,4.00068e+06,4.00068e+06,4.00068e+06,8.45779e+06,8.45779e+06,8.45779e+06,2.32603,2.32603,2.32603,1.10041,1.10041,1.10041,4.5768,4.5768,4.5768
785,2.40702e+06,2.40702e+06,2.40702e+06,4116.24,4116.24,4116.24,8991.85,8991.85,8991.85,3.39638e+06,3.39638e+06,3.39638e+06,6.19351e+06,6.19351e+06,6.19351e+06,8041.05,8041.05,8041.05,9831.78,9831.78,9831.78,933466,933466,933466,290177,290177,290177,4.0002e+06,4.0002e+06,4.0002e+06,8.45817e+06,8.45817e+06,8.45817e+06,2.32585,2.32585,2.32585,1.10041,1.10041,1.10041,4.57686,4.57686,4.57686
786,2.40702e+06,2.40702e+06,2.40702e+06,4115.94,4115.94,4115.94,8991.96,8991.96,8991.96,3.39637e+06,3.39637e+06,3.39637e+06,6.19353e+06,6.19353e+06,6.19353e+06,8040.49,8040.49,8040.49,9831.84,9831.84,9831.84,933505,933505,933505,290143,290143,290143,3.99973e+06,3.99973e+06,3.99973e+06,8.45854e+06,8.45854e+06,8.45854e+06,2.32568,2.32568,2.32568,1.10041,1.10041,1.10041,4.5769,4.5769,4.5769
787,2.40702e+06,2.40702e+06,2.40702e+06,4115.65,4115.65,4115.65,8992.04,8992.04,8992.04,3.39635e+06,3.39635e+06,3.39635e+06,6.19356e+06,6.19356e+06,6.19356e+06,8039.97,8039.97,8039.97,9831.88,9831.88,9831.88,933543,933543,933543,290109,290109,290109,3.99926e+06,3.99926e+06,3.99926e+06,8.4589e+06,8.4589e+06,8.4589e+06,2.32552,2.32552,2.32552,1.10041,1.10041,1.10041,4.57694,4.57694,4.57694
788,2.40702e+06,2.40702e+06,2.40702e+06,4115.39,4115.39,4115.39,8992.09,8992.09,8992.09,3.39634e+06,3.39634e+06,3.39634e+06,6.19359e+06,6.19359e+06,6.19359e+06,8039.49,8039.49,8039.49,9831.89,9831.89,9831.89,933580,933580,933580,290076,290076,290076,3.99881e+06,3.99881e+06,3.99881e+06,8.45924e+06,8.45924e+06,8.45924e+06,2.32537,2.32537,2.32537,1.10041,1.10041,1.10041,4.57696,4.57696,4.57696
789,2.40702e+06,2.40702e+06,2.40702e+06,4115.14,4115.14,4115.14,8992.12,8992.12,8992.12,3.39632e+06,3.39632e+06,3.39632e+06,6.19362e+06,6.19362e+06,6.19362e+06,8039.05,8039.05,8039.05,9831.88,9831.88,9831.88,933616,933616,933616,290043,290043,290043,3.99836e+06,3.99836e+06,3.99836e+06,8.45958e+06,8.45958e+06,8.45958e+06,2.32523,2.32523,2.32523,1.10041,1.10041,1.10041,4.57697,4.57697,4.57697
790,2.40702e+06,2.40702e+06,2.40702e+06,4114.92,4114.92,4114.92,8992.13,8992.13,8992.13,3.3963e+06,3.3963e+06,3.3963e+06,6.19366e+06,6.19366e+06,6.19366e+06,8038.66,8038.66,8038.66,9831.84,9831.84,9831.84,933651,933651,933651,290011,290011,290011,3.99792e+06,3.99792e+06,3.99792e+06,8.4599e+06,8.4599e+06,8.4599e+06,2.32511,2.32511,2.32511,1.10041,1.10041,1.10041,4.57697,4.57697,4.57697
791,2.40703e+06,2.40703e+06,2.40703e+06,4114.72,4114.72,4114.72,8992.12,8992.12,8992.12,3.39628e+06,3.39628e+06,3.39628e+06,6.19369e+06,6.19369e+06,6.19369e+06,8038.31,8038.31,8038.31,9831.78,9831.78,9831.78,933684,933684,933684,289980,289980,289980,3.99749e+06,3.99749e+06,3.99749e+06,8.46021e+06,8.46021e+06,8.46021e+06,2.325,2.325,2.325,1.10041,1.10041,1.10041,4.57696,4.57696,4.57696
792,2.40703e+06,2.40703e+06,2.40703e+06,4114.55,4114.55,4114.55,8992.09,8992.09,8992.09,3.39627e+06,3.39627e+06,3.39627e+06,6.19373e+06,6.19373e+06,6.19373e+06,8038,8038,8038,9831.69,9831.69,9831.69,933717,933717,933717,289949,289949,289949,3.99707e+06,3.99707e+06,3.99707e+06,8.46051e+06,8.46051e+06,8.46051e+06,2.3249,2.3249,2.3249,1.10041,1.10041,1.10041,4.57694,4.57694,4.57694
793,2.40703e+06,2.40703e+06,2.40703e+06,4114.39,4114.39,4114.39,8992.04,8992.04,8992.04,3.39625e+06,3.39625e+06,3.39625e+06,6.19377e+06,6.19377e+06,6.19377e+06,8037.74,8037.74,8037.74,9831.58,9831.58,9831.58,933748,933748,933748,289918,289918,289918,3.99666e+06,3.99666e+06,3.99666e+06,8.46079e+06,8.46079e+06,8.46079e+06,2.32481,2.32481,2.32481,1.10041,1.10041,1.10041,4.5769,4.5769,4.5769
