index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,2.68984e+06,8916.7,7016.36,2.93753e+06,5.87777e+06,14829.8,5976.25,748607,485156,6.89135e+06,6.69178e+06,4.55944,0.612563,3.15747,3.05242,0.798234,3.17096
0,783,2.68958e+06,8852.24,7021.9,2.94184e+06,5.87248e+06,14711.8,5990.19,745097,487136,6.91639e+06,6.66196e+06,4.52556,0.612563,3.16131,6.39301,0.486476,2.8989
0,784,2.68939e+06,8784.18,7031.52,2.94627e+06,5.86718e+06,14587.5,6007.46,741735,488912,6.93843e+06,6.6336e+06,4.4897,0.612563,3.16695,4.36538,0.851384,3.61798
0,785,2.68926e+06,8712.71,7045.19,2.95081e+06,5.86187e+06,14457.2,6028.23,738527,490483,6.95745e+06,6.60676e+06,4.45198,0.612563,3.1744,1.85238,1.11274,1.67097
0,786,2.68918e+06,8638.04,7062.95,2.95544e+06,5.85657e+06,14321.4,6052.58,735481,491850,6.97347e+06,6.58151e+06,4.41254,0.612563,3.18371,6.66726,0.382644,0.415773
0,787,2.68917e+06,8560.39,7084.84,2.96017e+06,5.85127e+06,14180.6,6080.58,732605,493013,6.9865e+06,6.55791e+06,4.3715,0.612563,3.19489,3.55363,0.887807,1.08995
0,788,2.68921e+06,8480,7110.92,2.96498e+06,5.84597e+06,14035.2,6112.28,729907,493972,6.99657e+06,6.53602e+06,4.32899,0.612563,3.20798,5.52894,0.121639,2.8852
0,789,2.68931e+06,8397.09,7141.25,2.96987e+06,5.84068e+06,13885.5,6147.73,727392,494731,7.0037e+06,6.51592e+06,4.28514,0.612563,3.223,7.21149,0.719674,2.422
0,790,2.68946e+06,8311.89,7175.88,2.97482e+06,5.83539e+06,13732,6187,725070,495289,7.00793e+06,6.49767e+06,4.24005,0.612563,3.23998,3.79155,0.54222,3.17411
0,791,2.68967e+06,8224.61,7214.85,2.97983e+06,5.83011e+06,13575.1,6230.12,722946,495651,7.00929e+06,6.48132e+06,4.19386,0.612563,3.25894,1.36839,0,5.06633
0,792,2.68992e+06,8135.46,7258.21,2.98489e+06,5.82483e+06,13415.2,6277.15,721028,495818,7.00783e+06,6.46695e+06,4.14667,0.612563,3.2799,4.16355,1.18223,3.88938
0,793,2.69021e+06,8044.65,7306.01,2.98999e+06,5.81957e+06,13252.6,6328.12,719322,495793,7.00361e+06,6.45461e+06,4.09859,0.612563,3.3029,5.84943,0.286884,4.12271
