time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.67812e+06,2.67812e+06,2.67812e+06,4.018,4.018,4.018,3715.54,3715.54,3715.54,3.97404e+06,3.97404e+06,3.97404e+06,2.33264e+07,2.33264e+07,2.33264e+07,27.4628,27.4628,27.4628,6408.64,6408.64,6408.64,327986,327986,327986,285.556,285.556,285.556,2602.01,2602.01,2602.01,644468,644468,644468,0.0588513,0.0588513,0.0588513,0.970981,0.970981,0.970981,7.4093,7.4093,7.4093
783,2.67731e+06,2.67731e+06,2.67731e+06,3.686,3.686,3.686,3692.37,3692.37,3692.37,3.97036e+06,3.97036e+06,3.97036e+06,2.33385e+07,2.33385e+07,2.33385e+07,25.2142,25.2142,25.2142,6366.12,6366.12,6366.12,325678,325678,325678,260.396,260.396,260.396,2374.94,2374.94,2374.94,639630,639630,639630,0.0539764,0.0539764,0.0539764,0.970981,0.970981,0.970981,7.3596,7.3596,7.3596
784,2.6766e+06,2.6766e+06,2.6766e+06,3.38831,3.38831,3.38831,3670.98,3670.98,3670.98,3.96675e+06,3.96675e+06,3.96675e+06,2.33503e+07,2.33503e+07,2.33503e+07,23.1913,23.1913,23.1913,6326.69,6326.69,6326.69,323516,323516,323516,237.905,237.905,237.905,2171.74,2171.74,2171.74,635086,635086,635086,0.0495965,0.0495965,0.0495965,0.970981,0.970981,0.970981,7.31347,7.31347,7.31347
785,2.67597e+06,2.67597e+06,2.67597e+06,3.12008,3.12008,3.12008,3651.33,3651.33,3651.33,3.96319e+06,3.96319e+06,3.96319e+06,2.33619e+07,2.33619e+07,2.33619e+07,21.3693,21.3693,21.3693,6290.26,6290.26,6290.26,321502,321502,321502,217.77,217.77,217.77,1989.64,1989.64,1989.64,630836,630836,630836,0.0456547,0.0456547,0.0456547,0.970981,0.970981,0.970981,7.27084,7.27084,7.27084
786,2.67541e+06,2.67541e+06,2.67541e+06,2.87823,2.87823,2.87823,3633.37,3633.37,3633.37,3.9597e+06,3.9597e+06,3.9597e+06,2.33732e+07,2.33732e+07,2.33732e+07,19.7252,19.7252,19.7252,6256.75,6256.75,6256.75,319634,319634,319634,199.714,199.714,199.714,1826.17,1826.17,1826.17,626880,626880,626880,0.0421012,0.0421012,0.0421012,0.970981,0.970981,0.970981,7.23163,7.23163,7.23163
787,2.67493e+06,2.67493e+06,2.67493e+06,2.65981,2.65981,2.65981,3617.06,3617.06,3617.06,3.95627e+06,3.95627e+06,3.95627e+06,2.33844e+07,2.33844e+07,2.33844e+07,18.2393,18.2393,18.2393,6226.08,6226.08,6226.08,317913,317913,317913,183.496,183.496,183.496,1679.21,1679.21,1679.21,623213,623213,623213,0.0388925,0.0388925,0.0388925,0.970981,0.970981,0.970981,7.19574,7.19574,7.19574
788,2.67452e+06,2.67452e+06,2.67452e+06,2.46223,2.46223,2.46223,3602.32,3602.32,3602.32,3.95288e+06,3.95288e+06,3.95288e+06,2.33953e+07,2.33953e+07,2.33953e+07,16.894,16.894,16.894,6198.13,6198.13,6198.13,316333,316333,316333,168.905,168.905,168.905,1546.86,1546.86,1546.86,619830,619830,619830,0.0359903,0.0359903,0.0359903,0.970981,0.970981,0.970981,7.16305,7.16305,7.16305
789,2.67416e+06,2.67416e+06,2.67416e+06,2.28319,2.28319,2.28319,3589.1,3589.1,3589.1,3.94955e+06,3.94955e+06,3.94955e+06,2.34061e+07,2.34061e+07,2.34061e+07,15.6741,15.6741,15.6741,6172.79,6172.79,6172.79,314893,314893,314893,155.755,155.755,155.755,1427.49,1427.49,1427.49,616723,616723,616723,0.033361,0.033361,0.033361,0.970981,0.970981,0.970981,7.13343,7.13343,7.13343
790,2.67385e+06,2.67385e+06,2.67385e+06,2.12069,2.12069,2.12069,3577.32,3577.32,3577.32,3.94625e+06,3.94625e+06,3.94625e+06,2.34167e+07,2.34167e+07,2.34167e+07,14.5662,14.5662,14.5662,6149.95,6149.95,6149.95,313587,313587,313587,143.885,143.885,143.885,1319.64,1319.64,1319.64,613884,613884,613884,0.0309751,0.0309751,0.0309751,0.970981,0.970981,0.970981,7.10676,7.10676,7.10676
791,2.6736e+06,2.6736e+06,2.6736e+06,1.97297,1.97297,1.97297,3566.92,3566.92,3566.92,3.943e+06,3.943e+06,3.943e+06,2.34271e+07,2.34271e+07,2.34271e+07,13.5584,13.5584,13.5584,6129.49,6129.49,6129.49,312410,312410,312410,133.152,133.152,133.152,1222.05,1222.05,1222.05,611302,611302,611302,0.0288068,0.0288068,0.0288068,0.970981,0.970981,0.970981,7.08289,7.08289,7.08289
