time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.45032e+06,2.45032e+06,2.45032e+06,4343.93,4343.93,4343.93,9121.97,9121.97,9121.97,3.33737e+06,3.33737e+06,3.33737e+06,6.14568e+06,6.14568e+06,6.14568e+06,8273.99,8273.99,8273.99,9636.79,9636.79,9636.79,931234,931234,931234,298762,298762,298762,4.12639e+06,4.12639e+06,4.12639e+06,8.43435e+06,8.43435e+06,8.43435e+06,2.41387,2.41387,2.41387,1.03072,1.03072,1.03072,4.56109,4.56109,4.56109
783,2.45032e+06,2.45032e+06,2.45032e+06,4343.97,4343.97,4343.97,9122.03,9122.03,9122.03,3.33738e+06,3.33738e+06,3.33738e+06,6.14566e+06,6.14566e+06,6.14566e+06,8274.02,8274.02,8274.02,9636.84,9636.84,9636.84,931223,931223,931223,298773,298773,298773,4.12653e+06,4.12653e+06,4.12653e+06,8.43426e+06,8.43426e+06,8.43426e+06,2.41389,2.41389,2.41389,1.03072,1.03072,1.03072,4.56112,4.56112,4.56112
784,2.45032e+06,2.45032e+06,2.45032e+06,4343.99,4343.99,4343.99,9122.09,9122.09,9122.09,3.33739e+06,3.33739e+06,3.33739e+06,6.14564e+06,6.14564e+06,6.14564e+06,8274.04,8274.04,8274.04,9636.92,9636.92,9636.92,931213,931213,931213,298784,298784,298784,4.12668e+06,4.12668e+06,4.12668e+06,8.43417e+06,8.43417e+06,8.43417e+06,2.4139,2.4139,2.4139,1.03072,1.03072,1.03072,4.56115,4.56115,4.56115
785,2.45031e+06,2.45031e+06,2.45031e+06,4344,4344,4344,9122.16,9122.16,9122.16,3.3374e+06,3.3374e+06,3.3374e+06,6.14562e+06,6.14562e+06,6.14562e+06,8274.03,8274.03,8274.03,9637.02,9637.02,9637.02,931203,931203,931203,298794,298794,298794,4.12682e+06,4.12682e+06,4.12682e+06,8.43408e+06,8.43408e+06,8.43408e+06,2.4139,2.4139,2.4139,1.03072,1.03072,1.03072,4.56119,4.56119,4.56119
786,2.45031e+06,2.45031e+06,2.45031e+06,4344.01,4344.01,4344.01,9122.23,9122.23,9122.23,3.33741e+06,3.33741e+06,3.33741e+06,6.14561e+06,6.14561e+06,6.14561e+06,8274.02,8274.02,8274.02,9637.12,9637.12,9637.12,931194,931194,931194,298804,298804,298804,4.12695e+06,4.12695e+06,4.12695e+06,8.434e+06,8.434e+06,8.434e+06,2.4139,2.4139,2.4139,1.03072,1.03072,1.03072,4.56123,4.56123,4.56123
787,2.45031e+06,2.45031e+06,2.45031e+06,4344,4344,4344,9122.31,9122.31,9122.31,3.33742e+06,3.33742e+06,3.33742e+06,6.14559e+06,6.14559e+06,6.14559e+06,8273.98,8273.98,8273.98,9637.23,9637.23,9637.23,931185,931185,931185,298813,298813,298813,4.12708e+06,4.12708e+06,4.12708e+06,8.43392e+06,8.43392e+06,8.43392e+06,2.4139,2.4139,2.4139,1.03072,1.03072,1.03072,4.56128,4.56128,4.56128
788,2.45031e+06,2.45031e+06,2.45031e+06,4343.98,4343.98,4343.98,9122.4,9122.4,9122.4,3.33743e+06,3.33743e+06,3.33743e+06,6.14557e+06,6.14557e+06,6.14557e+06,8273.93,8273.93,8273.93,9637.36,9637.36,9637.36,931177,931177,931177,298823,298823,298823,4.1272e+06,4.1272e+06,4.1272e+06,8.43385e+06,8.43385e+06,8.43385e+06,2.41389,2.41389,2.41389,1.03072,1.03072,1.03072,4.56132,4.56132,4.56132
789,2.45031e+06,2.45031e+06,2.45031e+06,4343.95,4343.95,4343.95,9122.49,9122.49,9122.49,3.33744e+06,3.33744e+06,3.33744e+06,6.14555e+06,6.14555e+06,6.14555e+06,8273.86,8273.86,8273.86,9637.49,9637.49,9637.49,931170,931170,931170,298831,298831,298831,4.12732e+06,4.12732e+06,4.12732e+06,8.43379e+06,8.43379e+06,8.43379e+06,2.41387,2.41387,2.41387,1.03072,1.03072,1.03072,4.56138,4.56138,4.56138
790,2.45031e+06,2.45031e+06,2.45031e+06,4343.92,4343.92,4343.92,9122.6,9122.6,9122.6,3.33745e+06,3.33745e+06,3.33745e+06,6.14553e+06,6.14553e+06,6.14553e+06,8273.77,8273.77,8273.77,9637.64,9637.64,9637.64,931163,931163,931163,298840,298840,298840,4.12743e+06,4.12743e+06,4.12743e+06,8.43373e+06,8.43373e+06,8.43373e+06,2.41385,2.41385,2.41385,1.03072,1.03072,1.03072,4.56144,4.56144,4.56144
791,2.45031e+06,2.45031e+06,2.45031e+06,4343.87,4343.87,4343.87,9122.71,9122.71,9122.71,3.33746e+06,3.33746e+06,3.33746e+06,6.14551e+06,6.14551e+06,6.14551e+06,8273.66,8273.66,8273.66,9637.79,9637.79,9637.79,931156,931156,931156,298848,298848,298848,4.12753e+06,4.12753e+06,4.12753e+06,8.43368e+06,8.43368e+06,8.43368e+06,2.41382,2.41382,2.41382,1.03072,1.03072,1.03072,4.5615,4.5615,4.5615
792,2.4503e+06,2.4503e+06,2.4503e+06,4343.82,4343.82,4343.82,9122.83,9122.83,9122.83,3.33747e+06,3.33747e+06,3.33747e+06,6.14549e+06,6.14549e+06,6.14549e+06,8273.53,8273.53,8273.53,9637.95,9637.95,9637.95,931151,931151,931151,298856,298856,298856,4.12763e+06,4.12763e+06,4.12763e+06,8.43364e+06,8.43364e+06,8.43364e+06,2.41379,2.41379,2.41379,1.03072,1.03072,1.03072,4.56156,4.56156,4.56156
793,2.4503e+06,2.4503e+06,2.4503e+06,4343.76,4343.76,4343.76,9122.95,9122.95,9122.95,3.33748e+06,3.33748e+06,3.33748e+06,6.14547e+06,6.14547e+06,6.14547e+06,8273.39,8273.39,8273.39,9638.12,9638.12,9638.12,931146,931146,931146,298863,298863,298863,4.12773e+06,4.12773e+06,4.12773e+06,8.4336e+06,8.4336e+06,8.4336e+06,2.41375,2.41375,2.41375,1.03072,1.03072,1.03072,4.56163,4.56163,4.56163
794,2.4503e+06,2.4503e+06,2.4503e+06,4343.68,4343.68,4343.68,9123.09,9123.09,9123.09,3.33749e+06,3.33749e+06,3.33749e+06,6.14544e+06,6.14544e+06,6.14544e+06,8273.23,8273.23,8273.23,9638.3,9638.3,9638.3,931141,931141,931141,298870,298870,298870,4.12782e+06,4.12782e+06,4.12782e+06,8.43357e+06,8.43357e+06,8.43357e+06,2.41371,2.41371,2.41371,1.03072,1.03072,1.03072,4.56171,4.56171,4.56171
795,2.4503e+06,2.4503e+06,2.4503e+06,4343.6,4343.6,4343.6,9123.23,9123.23,9123.23,3.33751e+06,3.33751e+06,3.33751e+06,6.14542e+06,6.14542e+06,6.14542e+06,8273.05,8273.05,8273.05,9638.49,9638.49,9638.49,931137,931137,931137,298876,298876,298876,4.1279e+06,4.1279e+06,4.1279e+06,8.43354e+06,8.43354e+06,8.43354e+06,2.41367,2.41367,2.41367,1.03072,1.03072,1.03072,4.56179,4.56179,4.56179
