index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,1.64717e+06,1569.9,6151.73,4.41939e+06,6.99883e+06,5038.58,12612.2,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,1.54565,0.378251,3.99031
0,783,1.64717e+06,1569.99,6151.92,4.41939e+06,6.99883e+06,5038.49,12612,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,2.17922,1.26131,6.45402
0,784,1.64717e+06,1570.02,6151.99,4.41939e+06,6.99883e+06,5038.46,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,0.317588,3.6133,5.15848
0,785,1.64717e+06,1570.03,6152.01,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,4.74693,1.11095,2.03722
0,786,1.64717e+06,1570.03,6152.02,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,3.5608,3.40629,4.16917
0,787,1.64717e+06,1570.03,6152.02,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,2.37764,4.65149,7.91081
0,788,1.64717e+06,1570.03,6152.03,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,0,3.76644,6.72953
0,789,1.64717e+06,1570.03,6152.03,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,0,2.60152,2.57191
0,790,1.64717e+06,1570.03,6152.03,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,0,2.26134,7.70456
0,791,1.64717e+06,1570.03,6152.03,4.41939e+06,6.99883e+06,5038.45,12611.9,936610,168165,2.24829e+06,8.57933e+06,1.26424,2.15314,4.56236,2.72665,3.49179,5.33035
