time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.7166e+06,2.7166e+06,2.7166e+06,5072.67,5072.67,5072.67,9570.26,9570.26,9570.26,2.93409e+06,2.93409e+06,2.93409e+06,6.00147e+06,6.00147e+06,6.00147e+06,8519.26,8519.26,8519.26,8087.87,8087.87,8087.87,992726,992726,992726,234820,234820,234820,3.31337e+06,3.31337e+06,3.31337e+06,9.03156e+06,9.03156e+06,9.03156e+06,2.57206,2.57206,2.57206,0.619899,0.619899,0.619899,4.30382,4.30382,4.30382
783,2.71748e+06,2.71748e+06,2.71748e+06,5183.49,5183.49,5183.49,9529.17,9529.17,9529.17,2.93157e+06,2.93157e+06,2.93157e+06,6.00509e+06,6.00509e+06,6.00509e+06,8707.73,8707.73,8707.73,8043.71,8043.71,8043.71,989023,989023,989023,237671,237671,237671,3.35591e+06,3.35591e+06,3.35591e+06,8.99239e+06,8.99239e+06,8.99239e+06,2.62875,2.62875,2.62875,0.619899,0.619899,0.619899,4.28314,4.28314,4.28314
784,2.71829e+06,2.71829e+06,2.71829e+06,5296.42,5296.42,5296.42,9487.56,9487.56,9487.56,2.92908e+06,2.92908e+06,2.92908e+06,6.00847e+06,6.00847e+06,6.00847e+06,8899.76,8899.76,8899.76,7999.49,7999.49,7999.49,985319,985319,985319,240658,240658,240658,3.40038e+06,3.40038e+06,3.40038e+06,8.95326e+06,8.95326e+06,8.95326e+06,2.68655,2.68655,2.68655,0.619899,0.619899,0.619899,4.26235,4.26235,4.26235
785,2.71901e+06,2.71901e+06,2.71901e+06,5411.36,5411.36,5411.36,9445.35,9445.35,9445.35,2.92663e+06,2.92663e+06,2.92663e+06,6.0116e+06,6.0116e+06,6.0116e+06,9095.16,9095.16,9095.16,7955.14,7955.14,7955.14,981613,981613,981613,243782,243782,243782,3.44678e+06,3.44678e+06,3.44678e+06,8.91416e+06,8.91416e+06,8.91416e+06,2.74541,2.74541,2.74541,0.619899,0.619899,0.619899,4.24139,4.24139,4.24139
786,2.71966e+06,2.71966e+06,2.71966e+06,5528.2,5528.2,5528.2,9402.45,9402.45,9402.45,2.9242e+06,2.9242e+06,2.9242e+06,6.01448e+06,6.01448e+06,6.01448e+06,9293.75,9293.75,9293.75,7910.61,7910.61,7910.61,977900,977900,977900,247040,247040,247040,3.4951e+06,3.4951e+06,3.4951e+06,8.87507e+06,8.87507e+06,8.87507e+06,2.80528,2.80528,2.80528,0.619899,0.619899,0.619899,4.22024,4.22024,4.22024
787,2.72023e+06,2.72023e+06,2.72023e+06,5646.81,5646.81,5646.81,9358.79,9358.79,9358.79,2.92181e+06,2.92181e+06,2.92181e+06,6.01712e+06,6.01712e+06,6.01712e+06,9495.3,9495.3,9495.3,7865.82,7865.82,7865.82,974178,974178,974178,250433,250433,250433,3.54531e+06,3.54531e+06,3.54531e+06,8.83596e+06,8.83596e+06,8.83596e+06,2.86608,2.86608,2.86608,0.619899,0.619899,0.619899,4.19886,4.19886,4.19886
788,2.72071e+06,2.72071e+06,2.72071e+06,5767.05,5767.05,5767.05,9314.31,9314.31,9314.31,2.91946e+06,2.91946e+06,2.91946e+06,6.0195e+06,6.0195e+06,6.0195e+06,9699.57,9699.57,9699.57,7820.74,7820.74,7820.74,970446,970446,970446,253958,253958,253958,3.59739e+06,3.59739e+06,3.59739e+06,8.79682e+06,8.79682e+06,8.79682e+06,2.92775,2.92775,2.92775,0.619899,0.619899,0.619899,4.17722,4.17722,4.17722
789,2.72112e+06,2.72112e+06,2.72112e+06,5888.77,5888.77,5888.77,9268.94,9268.94,9268.94,2.91716e+06,2.91716e+06,2.91716e+06,6.02164e+06,6.02164e+06,6.02164e+06,9906.31,9906.31,9906.31,7775.32,7775.32,7775.32,966699,966699,966699,257615,257615,257615,3.65133e+06,3.65133e+06,3.65133e+06,8.75763e+06,8.75763e+06,8.75763e+06,2.99022,2.99022,2.99022,0.619899,0.619899,0.619899,4.1553,4.1553,4.1553
790,2.72144e+06,2.72144e+06,2.72144e+06,6011.8,6011.8,6011.8,9222.63,9222.63,9222.63,2.9149e+06,2.9149e+06,2.9149e+06,6.02353e+06,6.02353e+06,6.02353e+06,10115.2,10115.2,10115.2,7729.52,7729.52,7729.52,962935,962935,962935,261401,261401,261401,3.7071e+06,3.7071e+06,3.7071e+06,8.71837e+06,8.71837e+06,8.71837e+06,3.05339,3.05339,3.05339,0.619899,0.619899,0.619899,4.13306,4.13306,4.13306
791,2.72168e+06,2.72168e+06,2.72168e+06,6135.97,6135.97,6135.97,9175.34,9175.34,9175.34,2.91269e+06,2.91269e+06,2.91269e+06,6.02517e+06,6.02517e+06,6.02517e+06,10326,10326,10326,7683.32,7683.32,7683.32,959151,959151,959151,265314,265314,265314,3.76466e+06,3.76466e+06,3.76466e+06,8.67901e+06,8.67901e+06,8.67901e+06,3.11719,3.11719,3.11719,0.619899,0.619899,0.619899,4.1105,4.1105,4.1105
