index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,2.63352e+06,3786.91,9928.77,3.05976e+06,5.99512e+06,6551.54,9003.79,1.03217e+06,216716,3.01786e+06,9.44522e+06,1.96108,0.72994,4.61481,2.06354,1.27358,7.68029
0,783,2.63486e+06,3851.59,9886.04,3.05743e+06,6.00079e+06,6666.33,8953.99,1.02893e+06,217649,3.03286e+06,9.41103e+06,1.99488,0.72994,4.59208,1.21252,1.35382,3.68271
0,784,2.63618e+06,3918.32,9844.14,3.0551e+06,6.00631e+06,6784.64,8905.13,1.02569e+06,218694,3.04943e+06,9.37667e+06,2.02975,0.72994,4.5698,3.0452,1.13944,5.17716
0,785,2.63747e+06,3987.07,9802.98,3.05278e+06,6.01168e+06,6906.44,8857.16,1.02242e+06,219850,3.06758e+06,9.34217e+06,2.06568,0.72994,4.54793,4.8064,0.239768,4.12982
0,786,2.63872e+06,4057.83,9762.47,3.05047e+06,6.01688e+06,7031.71,8810,1.01915e+06,221119,3.08731e+06,9.30755e+06,2.10266,0.72994,4.52644,2.13702,0.9134,6.2009
0,787,2.63993e+06,4130.57,9722.55,3.04818e+06,6.02191e+06,7160.42,8763.6,1.01586e+06,222500,3.10863e+06,9.27284e+06,2.14068,0.72994,4.50529,1.5626,0,7.46037
0,788,2.64111e+06,4205.28,9683.11,3.04589e+06,6.02677e+06,7292.52,8717.87,1.01257e+06,223994,3.13154e+06,9.23805e+06,2.17973,0.72994,4.48445,2.88166,1.76456,4.93996
0,789,2.64225e+06,4281.92,9644.09,3.04362e+06,6.03145e+06,7427.96,8672.77,1.00927e+06,225602,3.15605e+06,9.20319e+06,2.2198,0.72994,4.46387,4.24511,0.731867,1.94816
0,790,2.64334e+06,4360.46,9605.39,3.04137e+06,6.03595e+06,7566.69,8628.21,1.00596e+06,227322,3.18215e+06,9.16829e+06,2.26087,0.72994,4.44352,6.33379,1.31118,2.8178
0,791,2.64438e+06,4440.86,9566.95,3.03913e+06,6.04027e+06,7708.64,8584.14,1.00265e+06,229155,3.20985e+06,9.13336e+06,2.30292,0.72994,4.42337,1.61151,0.276801,4.88843
0,792,2.64538e+06,4523.07,9528.66,3.0369e+06,6.04439e+06,7853.72,8540.49,999333,231102,3.23914e+06,9.09839e+06,2.34593,0.72994,4.40339,2.54751,1.72197,3.31811
0,793,2.64633e+06,4607.06,9490.47,3.0347e+06,6.04833e+06,8001.85,8497.2,996010,233161,3.27002e+06,9.0634e+06,2.38988,0.72994,4.38352,3.01759,0.814407,5.15709
0,794,2.64723e+06,4692.75,9452.29,3.03252e+06,6.05207e+06,8152.94,8454.21,992681,235334,3.30249e+06,9.02839e+06,2.43473,0.72994,4.36375,4.04388,0.378636,2.897
0,795,2.64807e+06,4780.09,9414.06,3.03036e+06,6.05562e+06,8306.88,8411.45,989347,237618,3.33654e+06,8.99336e+06,2.48046,0.72994,4.34404,3.83488,0.89998,6.09793
0,796,2.64886e+06,4869,9375.69,3.02823e+06,6.05897e+06,8463.53,8368.89,986007,240014,3.37216e+06,8.9583e+06,2.52704,0.72994,4.32435,1.19874,0.932998,2.17482
0,797,2.64959e+06,4959.42,9337.13,3.02613e+06,6.06212e+06,8622.77,8326.45,982660,242521,3.40934e+06,8.92322e+06,2.57441,0.72994,4.30467,4.03188,0.683841,4.23346
0,798,2.65026e+06,5051.26,9298.32,3.02405e+06,6.06507e+06,8784.46,8284.1,979304,245139,3.44808e+06,8.88812e+06,2.62254,0.72994,4.28496,1.83718,0,2.72397
0,799,2.65088e+06,5144.43,9259.2,3.02201e+06,6.06781e+06,8948.43,8241.8,975940,247865,3.48834e+06,8.85297e+06,2.67139,0.72994,4.2652,1.84936,0.998616,1.17365
0,800,2.65144e+06,5238.82,9219.72,3.02e+06,6.07035e+06,9114.5,8199.49,972565,250700,3.53013e+06,8.81779e+06,2.72091,0.72994,4.24535,2.42835,0,9.52467
0,801,2.65194e+06,5334.35,9179.82,3.01803e+06,6.07268e+06,9282.5,8157.16,969179,253641,3.5734e+06,8.78255e+06,2.77104,0.72994,4.22542,1.87405,0.243086,0.866453
0,802,2.65237e+06,5430.88,9139.48,3.0161e+06,6.0748e+06,9452.22,8114.75,965779,256688,3.61816e+06,8.74726e+06,2.82171,0.72994,4.20536,3.75857,0.978911,3.84399
0,803,2.65275e+06,5528.3,9098.65,3.01421e+06,6.07672e+06,9623.45,8072.26,962364,259838,3.66436e+06,8.71189e+06,2.87289,0.72994,4.18517,0,1.12276,3.90706
0,804,2.65306e+06,5626.48,9057.3,3.01237e+06,6.07843e+06,9795.95,8029.65,958934,263089,3.71197e+06,8.67645e+06,2.92448,0.72994,4.16484,0.261503,0.70875,5.35686
0,805,2.65332e+06,5725.29,9015.41,3.01058e+06,6.07994e+06,9969.49,7986.92,955485,266440,3.76097e+06,8.64092e+06,2.97643,0.72994,4.14434,0.397864,0.283195,2.50233
0,806,2.65351e+06,5824.57,8972.97,3.00884e+06,6.08124e+06,10143.8,7944.05,952018,269888,3.81133e+06,8.6053e+06,3.02866,0.72994,4.12368,2.20439,0.91329,4.42655
