time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,1.26574e+06,1.26574e+06,1.26574e+06,818.133,818.133,818.133,4737.28,4737.28,4737.28,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.31,3542.31,3542.31,14017.6,14017.6,14017.6,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
783,1.26574e+06,1.26574e+06,1.26574e+06,818.154,818.154,818.154,4737.34,4737.34,4737.34,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.28,3542.28,3542.28,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
784,1.26574e+06,1.26574e+06,1.26574e+06,818.161,818.161,818.161,4737.36,4737.36,4737.36,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.28,3542.28,3542.28,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
785,1.26574e+06,1.26574e+06,1.26574e+06,818.164,818.164,818.164,4737.36,4737.36,4737.36,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.28,3542.28,3542.28,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
786,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
787,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
788,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
789,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
790,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
791,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
792,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
793,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
794,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
795,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
796,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
797,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
798,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
799,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
800,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
801,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
802,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
803,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
804,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
805,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
806,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
807,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
808,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
809,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
810,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
811,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
812,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
813,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
814,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
815,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
816,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
817,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
818,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
819,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
820,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
821,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
822,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
823,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
824,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
825,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
826,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
827,1.26574e+06,1.26574e+06,1.26574e+06,818.165,818.165,818.165,4737.37,4737.37,4737.37,4.9335e+06,4.9335e+06,4.9335e+06,7.27728e+06,7.27728e+06,7.27728e+06,3542.27,3542.27,3542.27,14017.5,14017.5,14017.5,925029,925029,925029,116294,116294,116294,1.52968e+06,1.52968e+06,1.52968e+06,8.64144e+06,8.64144e+06,8.64144e+06,0.834177,0.834177,0.834177,2.57863,2.57863,2.57863,4.56017,4.56017,4.56017
