time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:SQ:Japan__all,SQ:Japan__all,high95:SQ:Japan__all,low95:QS:Japan__all,QS:Japan__all,high95:QS:Japan__all,low95:QR:Japan__all,QR:Japan__all,high95:QR:Japan__all,low95:RQ:Japan__all,RQ:Japan__all,high95:RQ:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:VAC_JAP__IASR__inc,VAC_JAP__IASR__inc,high95:VAC_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
782,2.2492e+06,2.2492e+06,2.2492e+06,3462.39,3462.39,3462.39,8384.42,8384.42,8384.42,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.75,7444.75,7444.75,10390.3,10390.3,10390.3,934893,934893,934893,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
783,2.2492e+06,2.2492e+06,2.2492e+06,3462.56,3462.56,3462.56,8384.74,8384.74,8384.74,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.57,7444.57,7444.57,10390,10390,10390,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
784,2.2492e+06,2.2492e+06,2.2492e+06,3462.62,3462.62,3462.62,8384.85,8384.85,8384.85,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.51,7444.51,7444.51,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
785,2.2492e+06,2.2492e+06,2.2492e+06,3462.64,3462.64,3462.64,8384.89,8384.89,8384.89,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.49,7444.49,7444.49,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
786,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.9,8384.9,8384.9,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
787,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
788,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
789,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
790,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
791,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
792,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
793,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
794,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
795,2.2492e+06,2.2492e+06,2.2492e+06,3462.65,3462.65,3462.65,8384.91,8384.91,8384.91,3.60835e+06,3.60835e+06,3.60835e+06,6.37622e+06,6.37622e+06,6.37622e+06,7444.48,7444.48,7444.48,10389.8,10389.8,10389.8,934892,934892,934892,262735,262735,262735,3.60024e+06,3.60024e+06,3.60024e+06,8.47769e+06,8.47769e+06,8.47769e+06,2.0866,2.0866,2.0866,1.34617,1.34617,1.34617,4.56498,4.56498,4.56498
