index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,SQ:Japan__all,QS:Japan__all,QR:Japan__all,RQ:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:VAC_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:VAC_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,782,1.51173e+06,1268.42,5649.68,4.60191e+06,7.11392e+06,4503.77,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.61126,5.32813,4.59178
0,783,1.51173e+06,1268.44,5649.72,4.60191e+06,7.11392e+06,4503.76,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,7.63745e-05,0.585928,3.93094
0,784,1.51173e+06,1268.44,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.634766,0.760346,5.48179
0,785,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,2.83304,4.01046,2.43945
0,786,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.83298,5.35068,3.41186
0,787,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.055067,1.36492,8.20465
0,788,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.41502,2.45454,3.09331
0,789,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.88019,3.1397,2.96196
0,790,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.124042,1.46321,4.00167
0,791,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.78719,3.59979,5.61445
0,792,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.943561,0,0.114062
0,793,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.27284,3.88198,2.22939
0,794,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.00818,1.85337,7.6775
0,795,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.27195,4.3123,3.93636
0,796,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,2.33039,1.58275,0.216934
0,797,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.526985,1.46601,6.22111
0,798,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.859217,2.22715,3.49217
0,799,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.216368,3.211,5.17657
0,800,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0,0.554605,7.24863
0,801,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0,0.448762,4.06728
0,802,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,2.64946,2.52287,8.1948
0,803,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.09493,3.4149,5.08242
0,804,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.703378,0.833583,5.13626
0,805,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,2.27917,4.20852,3.62171
0,806,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.707424,0,4.49802
0,807,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,1.18612,1.6825,4.28896
0,808,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.677824,3.26386,6.44257
0,809,1.51173e+06,1268.45,5649.73,4.60191e+06,7.11392e+06,4503.75,13111.2,934262,149091,1.98188e+06,8.60102e+06,1.10425,2.31087,4.56163,0.628395,3.5092,5.88382
