index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
975,1.16463,4.24883,4.44169,1.45194,1.38586,0,0,9.43715,9.51598,6.15695,0.0986773,0.925508,0.97314,0.34393,-1.8547,-0.612529,0.140172,0.168178,-3379.04
