index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,2.99524e+07,2062.35,3136.31,1.03625e+07,1.92221e+07,1704.05,1559.26,6.7163e+07,0,0,0,0
0,1,2.99562e+07,2095.26,3186.11,1.03629e+07,1.9223e+07,1731.07,1584.05,6.71578e+07,3.29643,2.8749,2.39986,5.73848
0,2,2.99597e+07,2129.17,3237.61,1.03634e+07,1.92239e+07,1758.97,1609.57,6.71614e+07,3.34933,2.92099,5.40092,5.11003
0,3,2.9963e+07,2163.96,3290.55,1.0364e+07,1.92249e+07,1787.62,1635.81,6.71652e+07,3.4037,2.96842,2.77905,0
0,4,2.9966e+07,2199.76,3345.07,1.03645e+07,1.92259e+07,1817.11,1662.85,6.71691e+07,3.45958,3.01724,1.59139,1.48901
0,5,2.99687e+07,2236.61,3401.27,1.03651e+07,1.9227e+07,1847.5,1690.73,6.71732e+07,3.51711,3.06754,4.14821,3.51091
0,6,2.99712e+07,2274.61,3459.24,1.03657e+07,1.92282e+07,1878.84,1719.51,6.71775e+07,3.57641,3.11942,4.63244,3.24382
0,7,2.99734e+07,2313.82,3519.07,1.03664e+07,1.92295e+07,1911.21,1749.24,6.71819e+07,3.63758,3.17296,3.42098,3.57482
0,8,2.99753e+07,2354.3,3580.86,1.03671e+07,1.92308e+07,1944.65,1779.95,6.71865e+07,3.70074,3.22825,5.48487,3.05738
0,9,2.99768e+07,2396.11,3644.66,1.03679e+07,1.92322e+07,1979.2,1811.68,6.71914e+07,3.76599,3.28536,3.19891,3.46531
0,10,2.99781e+07,2439.3,3710.54,1.03686e+07,1.92336e+07,2014.93,1844.47,6.71964e+07,3.8334,3.34434,3.9751,6.63742
0,11,2.99791e+07,2483.91,3778.54,1.03694e+07,1.92352e+07,2051.85,1878.33,6.72016e+07,3.90305,3.40524,3.41298,3.15427
0,12,2.99797e+07,2529.96,3848.67,1.03703e+07,1.92368e+07,2089.99,1913.27,6.7207e+07,3.975,3.4681,5.52481,5.22605
0,13,2.998e+07,2577.47,3920.94,1.03712e+07,1.92385e+07,2129.38,1949.31,6.72126e+07,4.04928,3.53291,4.31908,5.78579
0,14,2.99799e+07,2626.45,3995.33,1.03722e+07,1.92403e+07,2170,1986.42,6.72184e+07,4.12592,3.59967,1.85898,4.89382
0,15,2.99795e+07,2676.88,4071.78,1.03732e+07,1.92421e+07,2211.87,2024.6,6.72245e+07,4.2049,3.66836,6.6052,3.39297
0,16,2.99787e+07,2728.75,4150.23,1.03742e+07,1.92441e+07,2254.96,2063.8,6.72308e+07,4.28621,3.73892,5.41065,7.54928
0,17,2.99775e+07,2781.99,4230.58,1.03753e+07,1.92461e+07,2299.24,2103.98,6.72373e+07,4.36978,3.81127,2.26293,6.17201
0,18,2.9976e+07,2836.56,4312.7,1.03764e+07,1.92483e+07,2344.65,2145.08,6.72441e+07,4.45554,3.88531,6.07619,5.65194
0,19,2.9974e+07,2892.37,4396.42,1.03776e+07,1.92505e+07,2391.15,2187.01,6.72511e+07,4.54338,3.96091,3.14666,1.03096
0,20,2.99716e+07,2949.33,4481.56,1.03789e+07,1.92528e+07,2438.65,2229.7,6.72584e+07,4.63317,4.03792,6.72408,4.43273
0,21,2.99688e+07,3007.33,4567.9,1.03802e+07,1.92552e+07,2487.05,2273.02,6.72659e+07,4.72474,4.11615,8.50662,4.85983
0,22,2.99656e+07,3066.22,4655.18,1.03815e+07,1.92578e+07,2536.26,2316.87,6.72737e+07,4.81789,4.19538,5.56814,7.43988
0,23,2.9962e+07,3125.86,4743.12,1.0383e+07,1.92604e+07,2586.15,2361.09,6.72817e+07,4.91239,4.27537,4.43318,3.51435
0,24,2.9958e+07,3186.08,4831.42,1.03844e+07,1.92631e+07,2636.58,2405.55,6.72901e+07,5.00801,4.35586,4.13008,2.91405
0,25,2.99535e+07,3246.68,4919.73,1.0386e+07,1.92659e+07,2687.4,2450.06,6.72987e+07,5.10446,4.43655,6.26038,4.48493
0,26,2.99486e+07,3307.48,5007.69,1.03876e+07,1.92688e+07,2738.44,2494.47,6.73075e+07,5.20142,4.51713,6.97255,4.85924
0,27,2.99433e+07,3368.25,5094.94,1.03892e+07,1.92718e+07,2789.55,2538.57,6.73166e+07,5.29859,4.59725,6.23885,5.60633
0,28,2.99376e+07,3428.78,5181.05,1.03909e+07,1.92748e+07,2840.52,2582.18,6.7326e+07,5.3956,4.67658,1.77107,3.08003
0,29,2.99314e+07,3488.83,5265.64,1.03927e+07,1.9278e+07,2891.17,2625.09,6.73357e+07,5.4921,4.75474,8.97944,3.25047
0,30,2.99249e+07,3548.15,5348.29,1.03945e+07,1.92813e+07,2941.3,2667.09,6.73456e+07,5.58772,4.83135,7.79668,7.60732
0,31,2.99179e+07,3606.51,5428.57,1.03964e+07,1.92846e+07,2990.71,2707.98,6.73558e+07,5.68206,4.90605,7.21712,3.63278
0,32,2.99106e+07,3663.67,5506.07,1.03984e+07,1.9288e+07,3039.2,2747.55,6.73662e+07,5.77476,4.97844,5.01671,7.7066
0,33,2.99029e+07,3719.4,5580.4,1.04004e+07,1.92915e+07,3086.57,2785.6,6.73768e+07,5.86543,5.04816,7.03763,6.57753
0,34,2.98948e+07,3773.45,5651.17,1.04025e+07,1.9295e+07,3132.64,2821.93,6.73876e+07,5.95369,5.11486,5.1107,3.30844
0,35,2.98864e+07,3825.61,5718.01,1.04046e+07,1.92987e+07,3177.22,2856.38,6.73987e+07,6.03919,5.17818,6.28653,6.7106
0,36,2.98777e+07,3875.69,5780.59,1.04069e+07,1.93023e+07,3220.14,2888.75,6.74099e+07,6.12159,5.23781,7.12825,4.53438
0,37,2.98687e+07,3923.48,5838.61,1.04091e+07,1.93061e+07,3261.23,2918.91,6.74214e+07,6.20058,5.29345,7.72717,5.67161
0,38,2.98594e+07,3968.83,5891.8,1.04114e+07,1.93098e+07,3300.35,2946.71,6.74329e+07,6.27587,5.34485,4.97788,8.31472
0,39,2.98498e+07,4011.58,5939.94,1.04138e+07,1.93136e+07,3337.39,2972.03,6.74447e+07,6.34721,5.39178,4.53931,1.7305
0,40,2.984e+07,4051.62,5982.86,1.04162e+07,1.93175e+07,3372.22,2994.8,6.74566e+07,6.41437,5.43406,5.86767,8.08642
0,41,2.983e+07,4088.85,6020.42,1.04187e+07,1.93213e+07,3404.78,3014.93,6.74686e+07,6.47719,5.47154,5.244,5.57415
0,42,2.98197e+07,4123.2,6052.54,1.04213e+07,1.93252e+07,3434.99,3032.39,6.74807e+07,6.53553,5.50412,8.37489,9.92839
0,43,2.98094e+07,4154.64,6079.19,1.04238e+07,1.93291e+07,3462.81,3047.14,6.74928e+07,6.5893,5.53175,5.84373,3.26439
0,44,2.97988e+07,4183.14,6100.38,1.04265e+07,1.93329e+07,3488.24,3059.19,6.75051e+07,6.63844,5.55442,7.01892,3.68181
0,45,2.97882e+07,4208.73,6116.19,1.04291e+07,1.93368e+07,3511.26,3068.57,6.75174e+07,6.68296,5.57217,4.03351,7.17998
0,46,2.97774e+07,4231.43,6126.7,1.04319e+07,1.93406e+07,3531.91,3075.32,6.75297e+07,6.72288,5.58505,5.21282,7.23631
0,47,2.97666e+07,4251.32,6132.08,1.04346e+07,1.93445e+07,3550.23,3079.52,6.75421e+07,6.75828,5.59319,7.03831,6.67664
0,48,2.97557e+07,4268.47,6132.5,1.04374e+07,1.93482e+07,3566.29,3081.24,6.75544e+07,6.78928,5.59673,5.42744,1.97487
0,49,2.97447e+07,4282.99,6128.18,1.04403e+07,1.9352e+07,3580.15,3080.59,6.75668e+07,6.816,5.59586,7.77791,3.00994
0,50,2.97338e+07,4294.99,6119.36,1.04431e+07,1.93557e+07,3591.93,3077.69,6.75791e+07,6.83863,5.59077,6.27389,4.44279
0,51,2.97229e+07,4304.61,6106.31,1.0446e+07,1.93594e+07,3601.71,3072.67,6.75914e+07,6.85736,5.5817,5.44823,2.17133
0,52,2.9712e+07,4311.99,6089.31,1.0449e+07,1.9363e+07,3609.62,3065.65,6.76036e+07,6.87241,5.56889,6.22274,6.0444
0,53,2.97011e+07,4317.28,6068.63,1.0452e+07,1.93665e+07,3615.77,3056.79,6.76157e+07,6.88399,5.5526,10.2358,9.06799
0,54,2.96903e+07,4320.63,6044.59,1.0455e+07,1.937e+07,3620.29,3046.22,6.76278e+07,6.89235,5.5331,10.5486,4.92213
0,55,2.96795e+07,4322.19,6017.47,1.0458e+07,1.93734e+07,3623.29,3034.08,6.76397e+07,6.89773,5.51064,4.53413,3.21134
0,56,2.96689e+07,4322.11,5987.57,1.0461e+07,1.93767e+07,3624.9,3020.54,6.76516e+07,6.90036,5.4855,8.71489,2.38858
0,57,2.96583e+07,4320.55,5955.15,1.04641e+07,1.938e+07,3625.24,3005.7,6.76633e+07,6.90048,5.45793,9.42835,7.87559
0,58,2.96478e+07,4317.62,5920.5,1.04672e+07,1.93832e+07,3624.42,2989.72,6.7675e+07,6.8983,5.42818,2.09728,7.24451
0,59,2.96375e+07,4313.47,5883.85,1.04704e+07,1.93863e+07,3622.54,2972.72,6.76864e+07,6.89404,5.39649,3.92349,7.70011
0,60,2.96272e+07,4308.2,5845.44,1.04735e+07,1.93893e+07,3619.7,2954.8,6.76978e+07,6.88788,5.36306,4.13535,5.85462
0,61,2.96171e+07,4301.9,5805.46,1.04767e+07,1.93922e+07,3615.96,2936.06,6.7709e+07,6.87999,5.32811,9.93549,3.21348
0,62,2.96071e+07,4294.68,5764.12,1.04799e+07,1.93951e+07,3611.41,2916.61,6.772e+07,6.87052,5.2918,11.9841,5.3478
0,63,2.95973e+07,4286.58,5721.55,1.04831e+07,1.93978e+07,3606.1,2896.51,6.77309e+07,6.85957,5.25429,5.98811,6.70896
0,64,2.95876e+07,4277.67,5677.9,1.04863e+07,1.94005e+07,3600.06,2875.84,6.77416e+07,6.84725,5.21571,4.70968,7.82171
0,65,2.95781e+07,4267.96,5633.27,1.04896e+07,1.9403e+07,3593.32,2854.64,6.77521e+07,6.83362,5.17617,4.82663,3.59812
0,66,2.95687e+07,4257.48,5587.74,1.04928e+07,1.94055e+07,3585.89,2832.96,6.77625e+07,6.8187,5.13575,6.97994,5.14697
0,67,2.95594e+07,4246.22,5541.37,1.04961e+07,1.94079e+07,3577.77,2810.82,6.77727e+07,6.80251,5.09453,4.44662,6.69024
0,68,2.95504e+07,4234.17,5494.2,1.04994e+07,1.94102e+07,3568.94,2788.24,6.77826e+07,6.78504,5.05253,9.0805,5.71518
0,69,2.95415e+07,4221.28,5446.24,1.05027e+07,1.94124e+07,3559.37,2765.23,6.77924e+07,6.76623,5.00979,4.2792,3.42691
0,70,2.95328e+07,4207.51,5397.48,1.0506e+07,1.94145e+07,3549.02,2741.78,6.7802e+07,6.74601,4.9663,0.161881,6.66882
0,71,2.95242e+07,4192.8,5347.9,1.05093e+07,1.94165e+07,3537.83,2717.89,6.78113e+07,6.7243,4.92206,10.2152,4.8798
0,72,2.95158e+07,4177.08,5297.48,1.05127e+07,1.94184e+07,3525.74,2693.53,6.78205e+07,6.70099,4.87703,5.52205,5.86467
0,73,2.95077e+07,4160.25,5246.17,1.0516e+07,1.94203e+07,3512.68,2668.68,6.78294e+07,6.67595,4.83119,9.00379,6.05887
0,74,2.94997e+07,4142.25,5193.91,1.05194e+07,1.9422e+07,3498.59,2643.31,6.78381e+07,6.64905,4.78448,5.8612,2.5336
0,75,2.94919e+07,4122.97,5140.65,1.05227e+07,1.94237e+07,3483.37,2617.4,6.78465e+07,6.62015,4.73686,6.48558,6.69379
0,76,2.94843e+07,4102.33,5086.33,1.05261e+07,1.94252e+07,3466.96,2590.91,6.78547e+07,6.5891,4.68828,5.16898,2.71293
0,77,2.9477e+07,4080.23,5030.9,1.05294e+07,1.94267e+07,3449.27,2563.82,6.78627e+07,6.55575,4.63867,8.4246,0.894811
0,78,2.94698e+07,4056.6,4974.3,1.05328e+07,1.9428e+07,3430.23,2536.09,6.78703e+07,6.51996,4.588,5.49629,5.72949
0,79,2.94629e+07,4031.34,4916.5,1.05362e+07,1.94293e+07,3409.77,2507.71,6.78778e+07,6.48159,4.53621,7.95205,5.65837
0,80,2.94562e+07,4004.39,4857.46,1.05395e+07,1.94305e+07,3387.84,2478.65,6.78849e+07,6.44053,4.48328,5.98932,2.80841
0,81,2.94498e+07,3975.69,4797.15,1.05428e+07,1.94316e+07,3364.37,2448.9,6.78918e+07,6.39666,4.42917,8.50361,5.44218
