index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
443,1.69951,8.99983,4.93104,1.6658,1.7114,0,0,25.888,23.9859,3.47864,0.0307873,0.886452,0.979933,0.0394997,1.68479,-0.857607,0.126711,0.167859,-4973.41
