index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
302,1.3804,8.97089,4.95305,1.55139,1.61013,0,0,17.5806,14.7991,8.02206,0.114941,0.913214,0.841653,0.277379,2.06706,1.56241,0.125353,0.190239,-4162.83
