index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,4.33134e+06,2340.36,2228.92,2.51809e+06,2.33299e+06,2482.45,2491.28,1.17516e+08,0,0,0,0
0,1,4.33384e+06,2376,2263.15,2.51816e+06,2.33306e+06,2519.32,2529.16,1.17514e+08,7.0045,6.89437,5.03988,2.77709
0,2,4.33601e+06,2414.67,2300.48,2.51823e+06,2.33313e+06,2559.47,2569.97,1.1752e+08,7.11376,7.00345,5.10025,3.53034
0,3,4.33783e+06,2455.9,2340.19,2.51832e+06,2.33321e+06,2602.44,2613.58,1.17526e+08,7.2313,7.12053,8.95129,7.23924
0,4,4.33929e+06,2499.53,2382.15,2.5184e+06,2.3333e+06,2648.09,2659.84,1.17533e+08,7.35641,7.24492,7.4802,9.59452
0,5,4.34035e+06,2545.3,2426.12,2.5185e+06,2.3334e+06,2696.15,2708.49,1.17541e+08,7.48847,7.37606,3.25657,8.91374
0,6,4.34102e+06,2592.94,2471.84,2.51861e+06,2.33351e+06,2746.36,2759.25,1.17548e+08,7.62673,7.5132,7.67438,5.90948
0,7,4.34127e+06,2642.11,2519,2.51872e+06,2.33363e+06,2798.36,2811.81,1.17556e+08,7.77027,7.65549,7.78361,8.3059
0,8,4.3411e+06,2692.41,2567.23,2.51884e+06,2.33376e+06,2851.76,2865.76,1.17565e+08,7.91806,7.80194,9.52284,6.95331
0,9,4.34049e+06,2743.42,2616.15,2.51897e+06,2.33389e+06,2906.12,2920.69,1.17574e+08,8.06888,7.9514,8.86535,8.69083
0,10,4.33945e+06,2794.63,2665.28,2.5191e+06,2.33403e+06,2960.91,2976.09,1.17583e+08,8.22137,8.10256,8.61524,7.15976
0,11,4.33797e+06,2845.52,2714.14,2.51924e+06,2.33419e+06,3015.59,3031.4,1.17592e+08,8.37403,8.25397,6.19585,3.26585
0,12,4.33607e+06,2895.49,2762.16,2.51939e+06,2.33435e+06,3069.54,3086.04,1.17603e+08,8.52518,8.40404,6.6544,7.0911
0,13,4.33375e+06,2943.91,2808.78,2.51955e+06,2.33451e+06,3122.09,3139.36,1.17613e+08,8.67303,8.55104,9.60695,9.22157
