index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
679,1.35544,6.97273,8.95114,1.8744,3.20561,0,0,18.9931,11.9013,2.40142,0.299905,0.676671,0.483176,0.021496,3.40979,2.7082,0.112234,0.947428,-5079.41
