time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.48396e+07,2.48396e+07,2.48396e+07,2643.62,2643.62,2643.62,1719.75,1719.75,1719.75,1.71365e+07,1.71365e+07,1.71365e+07,8.9765e+06,8.9765e+06,8.9765e+06,1461.38,1461.38,1461.38,1595.09,1595.09,1595.09,7.57485e+07,7.57485e+07,7.57485e+07,0,0,0,0,0,0
1,2.48433e+07,2.48433e+07,2.48433e+07,2697.12,2697.12,2697.12,1754.67,1754.67,1754.67,1.71372e+07,1.71372e+07,1.71372e+07,8.97688e+06,8.97688e+06,8.97688e+06,1490.89,1490.89,1490.89,1627.35,1627.35,1627.35,7.57435e+07,7.57435e+07,7.57435e+07,3.97533,3.97533,3.97533,3.64839,3.64839,3.64839
2,2.48467e+07,2.48467e+07,2.48467e+07,2753.19,2753.19,2753.19,1791.16,1791.16,1791.16,1.7138e+07,1.7138e+07,1.7138e+07,8.97729e+06,8.97729e+06,8.97729e+06,1521.77,1521.77,1521.77,1661.06,1661.06,1661.06,7.57475e+07,7.57475e+07,7.57475e+07,4.05687,4.05687,4.05687,3.7233,3.7233,3.7233
3,2.48497e+07,2.48497e+07,2.48497e+07,2811.58,2811.58,2811.58,1829.1,1829.1,1829.1,1.71388e+07,1.71388e+07,1.71388e+07,8.97773e+06,8.97773e+06,8.97773e+06,1553.95,1553.95,1553.95,1696.12,1696.12,1696.12,7.57517e+07,7.57517e+07,7.57517e+07,4.14196,4.14196,4.14196,3.80131,3.80131,3.80131
4,2.48524e+07,2.48524e+07,2.48524e+07,2872.41,2872.41,2872.41,1868.56,1868.56,1868.56,1.71398e+07,1.71398e+07,1.71398e+07,8.97822e+06,8.97822e+06,8.97822e+06,1587.5,1587.5,1587.5,1732.63,1732.63,1732.63,7.57561e+07,7.57561e+07,7.57561e+07,4.23061,4.23061,4.23061,3.88246,3.88246,3.88246
5,2.48547e+07,2.48547e+07,2.48547e+07,2935.75,2935.75,2935.75,1909.6,1909.6,1909.6,1.71408e+07,1.71408e+07,1.71408e+07,8.97874e+06,8.97874e+06,8.97874e+06,1622.46,1622.46,1622.46,1770.63,1770.63,1770.63,7.57608e+07,7.57608e+07,7.57608e+07,4.32297,4.32297,4.32297,3.9669,3.9669,3.9669
6,2.48566e+07,2.48566e+07,2.48566e+07,3001.65,3001.65,3001.65,1952.28,1952.28,1952.28,1.71419e+07,1.71419e+07,1.71419e+07,8.9793e+06,8.9793e+06,8.9793e+06,1658.85,1658.85,1658.85,1810.16,1810.16,1810.16,7.57657e+07,7.57657e+07,7.57657e+07,4.41913,4.41913,4.41913,4.05475,4.05475,4.05475
7,2.48582e+07,2.48582e+07,2.48582e+07,3070.15,3070.15,3070.15,1996.62,1996.62,1996.62,1.7143e+07,1.7143e+07,1.7143e+07,8.9799e+06,8.9799e+06,8.9799e+06,1696.71,1696.71,1696.71,1851.28,1851.28,1851.28,7.5771e+07,7.5771e+07,7.5771e+07,4.51915,4.51915,4.51915,4.1461,4.1461,4.1461
8,2.48593e+07,2.48593e+07,2.48593e+07,3141.27,3141.27,3141.27,2042.67,2042.67,2042.67,1.71443e+07,1.71443e+07,1.71443e+07,8.98054e+06,8.98054e+06,8.98054e+06,1736.03,1736.03,1736.03,1894.01,1894.01,1894.01,7.57765e+07,7.57765e+07,7.57765e+07,4.62309,4.62309,4.62309,4.24103,4.24103,4.24103
9,2.486e+07,2.486e+07,2.486e+07,3214.98,3214.98,3214.98,2090.43,2090.43,2090.43,1.71456e+07,1.71456e+07,1.71456e+07,8.98123e+06,8.98123e+06,8.98123e+06,1776.83,1776.83,1776.83,1938.36,1938.36,1938.36,7.57823e+07,7.57823e+07,7.57823e+07,4.73093,4.73093,4.73093,4.33958,4.33958,4.33958
10,2.48602e+07,2.48602e+07,2.48602e+07,3291.26,3291.26,3291.26,2139.89,2139.89,2139.89,1.7147e+07,1.7147e+07,1.7147e+07,8.98196e+06,8.98196e+06,8.98196e+06,1819.07,1819.07,1819.07,1984.34,1984.34,1984.34,7.57884e+07,7.57884e+07,7.57884e+07,4.84265,4.84265,4.84265,4.44177,4.44177,4.44177
11,2.486e+07,2.486e+07,2.486e+07,3370.03,3370.03,3370.03,2191.05,2191.05,2191.05,1.71485e+07,1.71485e+07,1.71485e+07,8.98274e+06,8.98274e+06,8.98274e+06,1862.73,1862.73,1862.73,2031.93,2031.93,2031.93,7.57948e+07,7.57948e+07,7.57948e+07,4.95817,4.95817,4.95817,4.54757,4.54757,4.54757
12,2.48593e+07,2.48593e+07,2.48593e+07,3451.18,3451.18,3451.18,2243.85,2243.85,2243.85,1.71501e+07,1.71501e+07,1.71501e+07,8.98357e+06,8.98357e+06,8.98357e+06,1907.75,1907.75,1907.75,2081.1,2081.1,2081.1,7.58015e+07,7.58015e+07,7.58015e+07,5.07737,5.07737,5.07737,4.65694,4.65694,4.65694
13,2.48581e+07,2.48581e+07,2.48581e+07,3534.58,3534.58,3534.58,2298.25,2298.25,2298.25,1.71518e+07,1.71518e+07,1.71518e+07,8.98445e+06,8.98445e+06,8.98445e+06,1954.05,1954.05,1954.05,2131.8,2131.8,2131.8,7.58086e+07,7.58086e+07,7.58086e+07,5.20005,5.20005,5.20005,4.76978,4.76978,4.76978
14,2.48564e+07,2.48564e+07,2.48564e+07,3620.05,3620.05,3620.05,2354.16,2354.16,2354.16,1.71536e+07,1.71536e+07,1.71536e+07,8.98539e+06,8.98539e+06,8.98539e+06,2001.54,2001.54,2001.54,2183.97,2183.97,2183.97,7.5816e+07,7.5816e+07,7.5816e+07,5.326,5.326,5.326,4.88594,4.88594,4.88594
15,2.48542e+07,2.48542e+07,2.48542e+07,3707.36,3707.36,3707.36,2411.47,2411.47,2411.47,1.71555e+07,1.71555e+07,1.71555e+07,8.98637e+06,8.98637e+06,8.98637e+06,2050.11,2050.11,2050.11,2237.5,2237.5,2237.5,7.58238e+07,7.58238e+07,7.58238e+07,5.45491,5.45491,5.45491,5.00524,5.00524,5.00524
16,2.48514e+07,2.48514e+07,2.48514e+07,3796.25,3796.25,3796.25,2470.07,2470.07,2470.07,1.71575e+07,1.71575e+07,1.71575e+07,8.98742e+06,8.98742e+06,8.98742e+06,2099.6,2099.6,2099.6,2292.3,2292.3,2292.3,7.58319e+07,7.58319e+07,7.58319e+07,5.58642,5.58642,5.58642,5.12743,5.12743,5.12743
17,2.48482e+07,2.48482e+07,2.48482e+07,3886.42,3886.42,3886.42,2529.79,2529.79,2529.79,1.71596e+07,1.71596e+07,1.71596e+07,8.98852e+06,8.98852e+06,8.98852e+06,2149.87,2149.87,2149.87,2348.21,2348.21,2348.21,7.58404e+07,7.58404e+07,7.58404e+07,5.72013,5.72013,5.72013,5.25224,5.25224,5.25224
18,2.48444e+07,2.48444e+07,2.48444e+07,3977.52,3977.52,3977.52,2590.47,2590.47,2590.47,1.71618e+07,1.71618e+07,1.71618e+07,8.98968e+06,8.98968e+06,8.98968e+06,2200.71,2200.71,2200.71,2405.09,2405.09,2405.09,7.58493e+07,7.58493e+07,7.58493e+07,5.85555,5.85555,5.85555,5.37933,5.37933,5.37933
19,2.484e+07,2.484e+07,2.484e+07,4069.15,4069.15,4069.15,2651.89,2651.89,2651.89,1.71642e+07,1.71642e+07,1.71642e+07,8.9909e+06,8.9909e+06,8.9909e+06,2251.91,2251.91,2251.91,2462.75,2462.75,2462.75,7.58586e+07,7.58586e+07,7.58586e+07,5.99212,5.99212,5.99212,5.50829,5.50829,5.50829
20,2.48351e+07,2.48351e+07,2.48351e+07,4160.89,4160.89,4160.89,2713.85,2713.85,2713.85,1.71666e+07,1.71666e+07,1.71666e+07,8.99218e+06,8.99218e+06,8.99218e+06,2303.25,2303.25,2303.25,2520.98,2520.98,2520.98,7.58682e+07,7.58682e+07,7.58682e+07,6.12924,6.12924,6.12924,5.6387,5.6387,5.6387
21,2.48297e+07,2.48297e+07,2.48297e+07,4252.27,4252.27,4252.27,2776.07,2776.07,2776.07,1.71691e+07,1.71691e+07,1.71691e+07,8.99352e+06,8.99352e+06,8.99352e+06,2354.46,2354.46,2354.46,2579.57,2579.57,2579.57,7.58782e+07,7.58782e+07,7.58782e+07,6.26625,6.26625,6.26625,5.77005,5.77005,5.77005
22,2.48237e+07,2.48237e+07,2.48237e+07,4342.78,4342.78,4342.78,2838.31,2838.31,2838.31,1.71717e+07,1.71717e+07,1.71717e+07,8.99493e+06,8.99493e+06,8.99493e+06,2405.27,2405.27,2405.27,2638.26,2638.26,2638.26,7.58886e+07,7.58886e+07,7.58886e+07,6.40242,6.40242,6.40242,5.90181,5.90181,5.90181
23,2.48172e+07,2.48172e+07,2.48172e+07,4431.89,4431.89,4431.89,2900.27,2900.27,2900.27,1.71744e+07,1.71744e+07,1.71744e+07,8.99641e+06,8.99641e+06,8.99641e+06,2455.39,2455.39,2455.39,2696.8,2696.8,2696.8,7.58994e+07,7.58994e+07,7.58994e+07,6.53699,6.53699,6.53699,6.0334,6.0334,6.0334
24,2.48101e+07,2.48101e+07,2.48101e+07,4519.05,4519.05,4519.05,2961.65,2961.65,2961.65,1.71772e+07,1.71772e+07,1.71772e+07,8.99795e+06,8.99795e+06,8.99795e+06,2504.52,2504.52,2504.52,2754.89,2754.89,2754.89,7.59106e+07,7.59106e+07,7.59106e+07,6.66914,6.66914,6.66914,6.1642,6.1642,6.1642
25,2.48025e+07,2.48025e+07,2.48025e+07,4603.68,4603.68,4603.68,3022.13,3022.13,3022.13,1.71801e+07,1.71801e+07,1.71801e+07,8.99956e+06,8.99956e+06,8.99956e+06,2552.33,2552.33,2552.33,2812.26,2812.26,2812.26,7.59221e+07,7.59221e+07,7.59221e+07,6.79804,6.79804,6.79804,6.29356,6.29356,6.29356
26,2.47945e+07,2.47945e+07,2.47945e+07,4685.22,4685.22,4685.22,3081.39,3081.39,3081.39,1.71831e+07,1.71831e+07,1.71831e+07,9.00123e+06,9.00123e+06,9.00123e+06,2598.51,2598.51,2598.51,2868.6,2868.6,2868.6,7.5934e+07,7.5934e+07,7.5934e+07,6.92283,6.92283,6.92283,6.42081,6.42081,6.42081
27,2.47859e+07,2.47859e+07,2.47859e+07,4763.07,4763.07,4763.07,3139.1,3139.1,3139.1,1.71861e+07,1.71861e+07,1.71861e+07,9.00298e+06,9.00298e+06,9.00298e+06,2642.73,2642.73,2642.73,2923.61,2923.61,2923.61,7.59462e+07,7.59462e+07,7.59462e+07,7.04265,7.04265,7.04265,6.54526,6.54526,6.54526
28,2.47769e+07,2.47769e+07,2.47769e+07,4836.67,4836.67,4836.67,3194.93,3194.93,3194.93,1.71892e+07,1.71892e+07,1.71892e+07,9.00479e+06,9.00479e+06,9.00479e+06,2684.69,2684.69,2684.69,2976.97,2976.97,2976.97,7.59588e+07,7.59588e+07,7.59588e+07,7.15665,7.15665,7.15665,6.66622,6.66622,6.66622
29,2.47674e+07,2.47674e+07,2.47674e+07,4905.48,4905.48,4905.48,3248.57,3248.57,3248.57,1.71924e+07,1.71924e+07,1.71924e+07,9.00667e+06,9.00667e+06,9.00667e+06,2724.06,2724.06,2724.06,3028.39,3028.39,3028.39,7.59717e+07,7.59717e+07,7.59717e+07,7.26398,7.26398,7.26398,6.78301,6.78301,6.78301
30,2.47575e+07,2.47575e+07,2.47575e+07,4968.98,4968.98,4968.98,3299.7,3299.7,3299.7,1.71957e+07,1.71957e+07,1.71957e+07,9.00861e+06,9.00861e+06,9.00861e+06,2760.58,2760.58,2760.58,3077.57,3077.57,3077.57,7.59849e+07,7.59849e+07,7.59849e+07,7.36385,7.36385,7.36385,6.89495,6.89495,6.89495
31,2.47473e+07,2.47473e+07,2.47473e+07,5026.69,5026.69,5026.69,3348.02,3348.02,3348.02,1.71989e+07,1.71989e+07,1.71989e+07,9.01062e+06,9.01062e+06,9.01062e+06,2793.95,2793.95,2793.95,3124.23,3124.23,3124.23,7.59984e+07,7.59984e+07,7.59984e+07,7.45552,7.45552,7.45552,7.00141,7.00141,7.00141
