index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
817,1.28743,7.93329,8.97889,1.28764,5.68927,0,0,16.4073,6.19263,2.27404,0.298988,0.681326,0.873431,0.424112,3.39756,3.19762,0.108045,0.293365,-5036.42
