time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,2.71783e+06,2.71783e+06,2.71783e+06,1240.58,1240.58,1240.58,1607.2,1607.2,1607.2,499797,499797,499797,684431,684431,684431,3005.68,3005.68,3005.68,3593.95,3593.95,3593.95,1.22797e+08,1.22797e+08,1.22797e+08,0,0,0,0,0,0
1,2.72032e+06,2.72032e+06,2.72032e+06,1253.78,1253.78,1253.78,1623.62,1623.62,1623.62,499810,499810,499810,684449,684449,684449,3036.6,3036.6,3036.6,3630.87,3630.87,3630.87,1.22794e+08,1.22794e+08,1.22794e+08,4.42615,4.42615,4.42615,4.82315,4.82315,4.82315
2,2.72273e+06,2.72273e+06,2.72273e+06,1258.24,1258.24,1258.24,1629.14,1629.14,1629.14,499834,499834,499834,684481,684481,684481,3046.63,3046.63,3046.63,3642.56,3642.56,3642.56,1.22801e+08,1.22801e+08,1.22801e+08,4.45311,4.45311,4.45311,4.85186,4.85186,4.85186
3,2.72511e+06,2.72511e+06,2.72511e+06,1260.57,1260.57,1260.57,1632.05,1632.05,1632.05,499863,499863,499863,684519,684519,684519,3051.55,3051.55,3051.55,3648.4,3648.4,3648.4,1.22807e+08,1.22807e+08,1.22807e+08,4.46351,4.46351,4.46351,4.86291,4.86291,4.86291
4,2.72745e+06,2.72745e+06,2.72745e+06,1262.4,1262.4,1262.4,1634.38,1634.38,1634.38,499896,499896,499896,684561,684561,684561,3055.28,3055.28,3055.28,3652.95,3652.95,3652.95,1.22813e+08,1.22813e+08,1.22813e+08,4.46994,4.46994,4.46994,4.86991,4.86991,4.86991
5,2.72977e+06,2.72977e+06,2.72977e+06,1264.12,1264.12,1264.12,1636.59,1636.59,1636.59,499931,499931,499931,684607,684607,684607,3058.76,3058.76,3058.76,3657.23,3657.23,3657.23,1.22819e+08,1.22819e+08,1.22819e+08,4.47546,4.47546,4.47546,4.87602,4.87602,4.87602
6,2.73205e+06,2.73205e+06,2.73205e+06,1265.82,1265.82,1265.82,1638.77,1638.77,1638.77,499969,499969,499969,684656,684656,684656,3062.21,3062.21,3062.21,3661.49,3661.49,3661.49,1.22826e+08,1.22826e+08,1.22826e+08,4.48081,4.48081,4.48081,4.88197,4.88197,4.88197
7,2.7343e+06,2.7343e+06,2.7343e+06,1267.52,1267.52,1267.52,1640.96,1640.96,1640.96,500009,500009,500009,684708,684708,684708,3065.68,3065.68,3065.68,3665.76,3665.76,3665.76,1.22832e+08,1.22832e+08,1.22832e+08,4.48615,4.48615,4.48615,4.88791,4.88791,4.88791
8,2.73652e+06,2.73652e+06,2.73652e+06,1269.23,1269.23,1269.23,1643.16,1643.16,1643.16,500052,500052,500052,684764,684764,684764,3069.17,3069.17,3069.17,3670.07,3670.07,3670.07,1.22838e+08,1.22838e+08,1.22838e+08,4.49153,4.49153,4.49153,4.89389,4.89389,4.89389
9,2.73871e+06,2.73871e+06,2.73871e+06,1270.95,1270.95,1270.95,1645.36,1645.36,1645.36,500097,500097,500097,684822,684822,684822,3072.69,3072.69,3072.69,3674.4,3674.4,3674.4,1.22845e+08,1.22845e+08,1.22845e+08,4.49694,4.49694,4.49694,4.8999,4.8999,4.8999
