time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,8.80577e+06,8.80577e+06,8.80577e+06,2053.45,2053.45,2053.45,2193.66,2193.66,2193.66,3.78466e+06,3.78466e+06,3.78466e+06,4.16299e+06,4.16299e+06,4.16299e+06,2412.41,2412.41,2412.41,2437.19,2437.19,2437.19,1.09946e+08,1.09946e+08,1.09946e+08,0,0,0,0,0,0
1,8.8085e+06,8.8085e+06,8.8085e+06,2081.55,2081.55,2081.55,2220.67,2220.67,2220.67,3.78482e+06,3.78482e+06,3.78482e+06,4.16316e+06,4.16316e+06,4.16316e+06,2444.78,2444.78,2444.78,2467.33,2467.33,2467.33,1.09943e+08,1.09943e+08,1.09943e+08,5.80591,5.80591,5.80591,2.87404,2.87404,2.87404
2,8.81113e+06,8.81113e+06,8.81113e+06,2092,2092,2092,2229.01,2229.01,2229.01,3.78501e+06,3.78501e+06,3.78501e+06,4.16335e+06,4.16335e+06,4.16335e+06,2456.68,2456.68,2456.68,2476.23,2476.23,2476.23,1.09948e+08,1.09948e+08,1.09948e+08,5.855,5.855,5.855,2.89437,2.89437,2.89437
3,8.81373e+06,8.81373e+06,8.81373e+06,2096.55,2096.55,2096.55,2232.3,2232.3,2232.3,3.78521e+06,3.78521e+06,3.78521e+06,4.16354e+06,4.16354e+06,4.16354e+06,2461.66,2461.66,2461.66,2479.54,2479.54,2479.54,1.09954e+08,1.09954e+08,1.09954e+08,5.87407,5.87407,5.87407,2.90101,2.90101,2.90101
4,8.8163e+06,8.8163e+06,8.8163e+06,2099.18,2099.18,2099.18,2234.29,2234.29,2234.29,3.78542e+06,3.78542e+06,3.78542e+06,4.16374e+06,4.16374e+06,4.16374e+06,2464.38,2464.38,2464.38,2481.41,2481.41,2481.41,1.0996e+08,1.0996e+08,1.0996e+08,5.88318,5.88318,5.88318,2.90405,2.90405,2.90405
5,8.81885e+06,8.81885e+06,8.81885e+06,2101.15,2101.15,2101.15,2235.92,2235.92,2235.92,3.78562e+06,3.78562e+06,3.78562e+06,4.16393e+06,4.16393e+06,4.16393e+06,2466.34,2466.34,2466.34,2482.89,2482.89,2482.89,1.09966e+08,1.09966e+08,1.09966e+08,5.88901,5.88901,5.88901,2.90615,2.90615,2.90615
6,8.82138e+06,8.82138e+06,8.82138e+06,2102.89,2102.89,2102.89,2237.44,2237.44,2237.44,3.78584e+06,3.78584e+06,3.78584e+06,4.16413e+06,4.16413e+06,4.16413e+06,2468.03,2468.03,2468.03,2484.25,2484.25,2484.25,1.09971e+08,1.09971e+08,1.09971e+08,5.89371,5.89371,5.89371,2.90798,2.90798,2.90798
7,8.82389e+06,8.82389e+06,8.82389e+06,2104.54,2104.54,2104.54,2238.91,2238.91,2238.91,3.78605e+06,3.78605e+06,3.78605e+06,4.16433e+06,4.16433e+06,4.16433e+06,2469.62,2469.62,2469.62,2485.56,2485.56,2485.56,1.09977e+08,1.09977e+08,1.09977e+08,5.89799,5.89799,5.89799,2.90973,2.90973,2.90973
8,8.82638e+06,8.82638e+06,8.82638e+06,2106.12,2106.12,2106.12,2240.34,2240.34,2240.34,3.78627e+06,3.78627e+06,3.78627e+06,4.16453e+06,4.16453e+06,4.16453e+06,2471.13,2471.13,2471.13,2486.83,2486.83,2486.83,1.09983e+08,1.09983e+08,1.09983e+08,5.90207,5.90207,5.90207,2.91142,2.91142,2.91142
9,8.82886e+06,8.82886e+06,8.82886e+06,2107.65,2107.65,2107.65,2241.73,2241.73,2241.73,3.78648e+06,3.78648e+06,3.78648e+06,4.16473e+06,4.16473e+06,4.16473e+06,2472.58,2472.58,2472.58,2488.05,2488.05,2488.05,1.09989e+08,1.09989e+08,1.09989e+08,5.90599,5.90599,5.90599,2.91305,2.91305,2.91305
10,8.83133e+06,8.83133e+06,8.83133e+06,2109.13,2109.13,2109.13,2243.07,2243.07,2243.07,3.78671e+06,3.78671e+06,3.78671e+06,4.16493e+06,4.16493e+06,4.16493e+06,2473.97,2473.97,2473.97,2489.22,2489.22,2489.22,1.09994e+08,1.09994e+08,1.09994e+08,5.90976,5.90976,5.90976,2.91463,2.91463,2.91463
11,8.83377e+06,8.83377e+06,8.83377e+06,2110.54,2110.54,2110.54,2244.35,2244.35,2244.35,3.78693e+06,3.78693e+06,3.78693e+06,4.16514e+06,4.16514e+06,4.16514e+06,2475.29,2475.29,2475.29,2490.33,2490.33,2490.33,1.1e+08,1.1e+08,1.1e+08,5.91337,5.91337,5.91337,2.91614,2.91614,2.91614
12,8.8362e+06,8.8362e+06,8.8362e+06,2111.88,2111.88,2111.88,2245.57,2245.57,2245.57,3.78715e+06,3.78715e+06,3.78715e+06,4.16534e+06,4.16534e+06,4.16534e+06,2476.53,2476.53,2476.53,2491.37,2491.37,2491.37,1.10006e+08,1.10006e+08,1.10006e+08,5.91679,5.91679,5.91679,2.91757,2.91757,2.91757
13,8.83862e+06,8.83862e+06,8.83862e+06,2113.14,2113.14,2113.14,2246.72,2246.72,2246.72,3.78738e+06,3.78738e+06,3.78738e+06,4.16555e+06,4.16555e+06,4.16555e+06,2477.68,2477.68,2477.68,2492.35,2492.35,2492.35,1.10012e+08,1.10012e+08,1.10012e+08,5.92002,5.92002,5.92002,2.91892,2.91892,2.91892
14,8.84102e+06,8.84102e+06,8.84102e+06,2114.33,2114.33,2114.33,2247.8,2247.8,2247.8,3.78761e+06,3.78761e+06,3.78761e+06,4.16576e+06,4.16576e+06,4.16576e+06,2478.74,2478.74,2478.74,2493.24,2493.24,2493.24,1.10018e+08,1.10018e+08,1.10018e+08,5.92303,5.92303,5.92303,2.92019,2.92019,2.92019
15,8.84341e+06,8.84341e+06,8.84341e+06,2115.43,2115.43,2115.43,2248.8,2248.8,2248.8,3.78784e+06,3.78784e+06,3.78784e+06,4.16596e+06,4.16596e+06,4.16596e+06,2479.71,2479.71,2479.71,2494.06,2494.06,2494.06,1.10024e+08,1.10024e+08,1.10024e+08,5.92581,5.92581,5.92581,2.92136,2.92136,2.92136
16,8.84579e+06,8.84579e+06,8.84579e+06,2116.44,2116.44,2116.44,2249.73,2249.73,2249.73,3.78807e+06,3.78807e+06,3.78807e+06,4.16618e+06,4.16618e+06,4.16618e+06,2480.58,2480.58,2480.58,2494.79,2494.79,2494.79,1.1003e+08,1.1003e+08,1.1003e+08,5.92836,5.92836,5.92836,2.92243,2.92243,2.92243
