index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
212,1.44988,4.91504,4.26236,1.48305,2.48675,0,0,29.7439,14.4793,10.4764,0.195157,0.899456,0.977129,0.185305,1.71634,-0.269269,0.154705,0.165458,-4107.95
