index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
384,0.518145,4.83061,5.35663,1.357,2.65605,0,0,3.27143,2.87872,2.49683,0.042663,0.923647,0.279618,0.748187,-3.35573,-3.36302,0.201967,0.999999,-5119.8
