time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,4.4524e+06,4.4524e+06,4.4524e+06,1346.51,1346.51,1346.51,1212.79,1212.79,1212.79,937140,937140,937140,826856,826856,826856,3292.86,3292.86,3292.86,3052.65,3052.65,3052.65,1.20483e+08,1.20483e+08,1.20483e+08,0,0,0,0,0,0
1,4.45472e+06,4.45472e+06,4.45472e+06,1362.54,1362.54,1362.54,1227.25,1227.25,1227.25,937163,937163,937163,826876,826876,826876,3331.57,3331.57,3331.57,3089.05,3089.05,3089.05,1.20481e+08,1.20481e+08,1.20481e+08,6.50798,6.50798,6.50798,5.73334,5.73334,5.73334
2,4.45677e+06,4.45677e+06,4.45677e+06,1380.04,1380.04,1380.04,1243.15,1243.15,1243.15,937189,937189,937189,826898,826898,826898,3374.04,3374.04,3374.04,3128.75,3128.75,3128.75,1.20487e+08,1.20487e+08,1.20487e+08,6.58811,6.58811,6.58811,5.80459,5.80459,5.80459
3,4.45855e+06,4.45855e+06,4.45855e+06,1398.84,1398.84,1398.84,1260.19,1260.19,1260.19,937216,937216,937216,826922,826922,826922,3419.7,3419.7,3419.7,3171.34,3171.34,3171.34,1.20494e+08,1.20494e+08,1.20494e+08,6.67492,6.67492,6.67492,5.88162,5.88162,5.88162
4,4.46003e+06,4.46003e+06,4.46003e+06,1418.84,1418.84,1418.84,1278.3,1278.3,1278.3,937247,937247,937247,826950,826950,826950,3468.34,3468.34,3468.34,3216.67,3216.67,3216.67,1.20501e+08,1.20501e+08,1.20501e+08,6.76777,6.76777,6.76777,5.96389,5.96389,5.96389
5,4.4612e+06,4.4612e+06,4.4612e+06,1439.91,1439.91,1439.91,1297.37,1297.37,1297.37,937279,937279,937279,826979,826979,826979,3519.66,3519.66,3519.66,3264.44,3264.44,3264.44,1.20508e+08,1.20508e+08,1.20508e+08,6.86617,6.86617,6.86617,6.05098,6.05098,6.05098
6,4.46204e+06,4.46204e+06,4.46204e+06,1461.92,1461.92,1461.92,1317.26,1317.26,1317.26,937314,937314,937314,827011,827011,827011,3573.31,3573.31,3573.31,3314.35,3314.35,3314.35,1.20516e+08,1.20516e+08,1.20516e+08,6.96948,6.96948,6.96948,6.14233,6.14233,6.14233
7,4.46255e+06,4.46255e+06,4.46255e+06,1484.7,1484.7,1484.7,1337.85,1337.85,1337.85,937352,937352,937352,827046,827046,827046,3628.91,3628.91,3628.91,3366.06,3366.06,3366.06,1.20524e+08,1.20524e+08,1.20524e+08,7.07697,7.07697,7.07697,6.23733,6.23733,6.23733
8,4.4627e+06,4.4627e+06,4.4627e+06,1508.07,1508.07,1508.07,1358.95,1358.95,1358.95,937392,937392,937392,827083,827083,827083,3686,3686,3686,3419.15,3419.15,3419.15,1.20532e+08,1.20532e+08,1.20532e+08,7.18781,7.18781,7.18781,6.33527,6.33527,6.33527
9,4.4625e+06,4.4625e+06,4.4625e+06,1531.82,1531.82,1531.82,1380.41,1380.41,1380.41,937435,937435,937435,827122,827122,827122,3744.1,3744.1,3744.1,3473.18,3473.18,3473.18,1.20541e+08,1.20541e+08,1.20541e+08,7.30108,7.30108,7.30108,6.43535,6.43535,6.43535
10,4.46195e+06,4.46195e+06,4.46195e+06,1555.72,1555.72,1555.72,1402.01,1402.01,1402.01,937480,937480,937480,827163,827163,827163,3802.65,3802.65,3802.65,3527.65,3527.65,3527.65,1.2055e+08,1.2055e+08,1.2055e+08,7.41575,7.41575,7.41575,6.5367,6.5367,6.5367
11,4.46104e+06,4.46104e+06,4.46104e+06,1579.53,1579.53,1579.53,1423.54,1423.54,1423.54,937527,937527,937527,827207,827207,827207,3861.05,3861.05,3861.05,3582.02,3582.02,3582.02,1.20559e+08,1.20559e+08,1.20559e+08,7.53068,7.53068,7.53068,6.63833,6.63833,6.63833
12,4.45978e+06,4.45978e+06,4.45978e+06,1602.99,1602.99,1602.99,1444.77,1444.77,1444.77,937577,937577,937577,827253,827253,827253,3918.64,3918.64,3918.64,3635.7,3635.7,3635.7,1.20569e+08,1.20569e+08,1.20569e+08,7.64464,7.64464,7.64464,6.73919,6.73919,6.73919
13,4.45817e+06,4.45817e+06,4.45817e+06,1625.8,1625.8,1625.8,1465.45,1465.45,1465.45,937628,937628,937628,827301,827301,827301,3974.76,3974.76,3974.76,3688.08,3688.08,3688.08,1.20579e+08,1.20579e+08,1.20579e+08,7.75632,7.75632,7.75632,6.83815,6.83815,6.83815
14,4.45624e+06,4.45624e+06,4.45624e+06,1647.69,1647.69,1647.69,1485.31,1485.31,1485.31,937681,937681,937681,827351,827351,827351,4028.68,4028.68,4028.68,3738.5,3738.5,3738.5,1.20589e+08,1.20589e+08,1.20589e+08,7.86434,7.86434,7.86434,6.93403,6.93403,6.93403
15,4.454e+06,4.454e+06,4.454e+06,1668.34,1668.34,1668.34,1504.11,1504.11,1504.11,937736,937736,937736,827402,827402,827402,4079.67,4079.67,4079.67,3786.3,3786.3,3786.3,1.206e+08,1.206e+08,1.206e+08,7.96728,7.96728,7.96728,7.02559,7.02559,7.02559
16,4.45146e+06,4.45146e+06,4.45146e+06,1687.47,1687.47,1687.47,1521.56,1521.56,1521.56,937791,937791,937791,827455,827455,827455,4126.99,4126.99,4126.99,3830.8,3830.8,3830.8,1.20611e+08,1.20611e+08,1.20611e+08,8.0637,8.0637,8.0637,7.11158,7.11158,7.11158
17,4.44866e+06,4.44866e+06,4.44866e+06,1704.77,1704.77,1704.77,1537.42,1537.42,1537.42,937847,937847,937847,827509,827509,827509,4169.91,4169.91,4169.91,3871.34,3871.34,3871.34,1.20622e+08,1.20622e+08,1.20622e+08,8.15214,8.15214,8.15214,7.19077,7.19077,7.19077
18,4.44563e+06,4.44563e+06,4.44563e+06,1719.95,1719.95,1719.95,1551.42,1551.42,1551.42,937904,937904,937904,827565,827565,827565,4207.74,4207.74,4207.74,3907.29,3907.29,3907.29,1.20634e+08,1.20634e+08,1.20634e+08,8.23122,8.23122,8.23122,7.26192,7.26192,7.26192
19,4.4424e+06,4.4424e+06,4.4424e+06,1732.77,1732.77,1732.77,1563.34,1563.34,1563.34,937960,937960,937960,827622,827622,827622,4239.82,4239.82,4239.82,3938.05,3938.05,3938.05,1.20646e+08,1.20646e+08,1.20646e+08,8.29961,8.29961,8.29961,7.3239,7.3239,7.3239
20,4.43901e+06,4.43901e+06,4.43901e+06,1742.98,1742.98,1742.98,1572.96,1572.96,1572.96,938016,938016,938016,827679,827679,827679,4265.58,4265.58,4265.58,3963.07,3963.07,3963.07,1.20658e+08,1.20658e+08,1.20658e+08,8.35608,8.35608,8.35608,7.37564,7.37564,7.37564
21,4.43549e+06,4.43549e+06,4.43549e+06,1750.38,1750.38,1750.38,1580.11,1580.11,1580.11,938071,938071,938071,827738,827738,827738,4284.5,4284.5,4284.5,3981.89,3981.89,3981.89,1.2067e+08,1.2067e+08,1.2067e+08,8.39959,8.39959,8.39959,7.4162,7.4162,7.4162
22,4.4319e+06,4.4319e+06,4.4319e+06,1754.81,1754.81,1754.81,1584.63,1584.63,1584.63,938125,938125,938125,827796,827796,827796,4296.18,4296.18,4296.18,3994.13,3994.13,3994.13,1.20682e+08,1.20682e+08,1.20682e+08,8.42924,8.42924,8.42924,7.4448,7.4448,7.4448
23,4.42828e+06,4.42828e+06,4.42828e+06,1756.16,1756.16,1756.16,1586.43,1586.43,1586.43,938178,938178,938178,827855,827855,827855,4300.32,4300.32,4300.32,3999.51,3999.51,3999.51,1.20694e+08,1.20694e+08,1.20694e+08,8.44434,8.44434,8.44434,7.46083,7.46083,7.46083
24,4.42466e+06,4.42466e+06,4.42466e+06,1754.36,1754.36,1754.36,1585.43,1585.43,1585.43,938228,938228,938228,827914,827914,827914,4296.77,4296.77,4296.77,3997.85,3997.85,3997.85,1.20706e+08,1.20706e+08,1.20706e+08,8.44446,8.44446,8.44446,7.46387,7.46387,7.46387
25,4.42111e+06,4.42111e+06,4.42111e+06,1749.41,1749.41,1749.41,1581.64,1581.64,1581.64,938276,938276,938276,827973,827973,827973,4285.48,4285.48,4285.48,3989.12,3989.12,3989.12,1.20718e+08,1.20718e+08,1.20718e+08,8.42939,8.42939,8.42939,7.45373,7.45373,7.45373
26,4.41766e+06,4.41766e+06,4.41766e+06,1741.34,1741.34,1741.34,1575.07,1575.07,1575.07,938322,938322,938322,828032,828032,828032,4266.53,4266.53,4266.53,3973.36,3973.36,3973.36,1.2073e+08,1.2073e+08,1.2073e+08,8.3992,8.3992,8.3992,7.43042,7.43042,7.43042
27,4.41436e+06,4.41436e+06,4.41436e+06,1730.26,1730.26,1730.26,1565.81,1565.81,1565.81,938365,938365,938365,828090,828090,828090,4240.15,4240.15,4240.15,3950.78,3950.78,3950.78,1.20742e+08,1.20742e+08,1.20742e+08,8.35419,8.35419,8.35419,7.39419,7.39419,7.39419
28,4.41126e+06,4.41126e+06,4.41126e+06,1716.3,1716.3,1716.3,1553.97,1553.97,1553.97,938404,938404,938404,828148,828148,828148,4206.68,4206.68,4206.68,3921.65,3921.65,3921.65,1.20754e+08,1.20754e+08,1.20754e+08,8.29492,8.29492,8.29492,7.34549,7.34549,7.34549
29,4.40838e+06,4.40838e+06,4.40838e+06,1699.66,1699.66,1699.66,1539.73,1539.73,1539.73,938440,938440,938440,828205,828205,828205,4166.59,4166.59,4166.59,3886.39,3886.39,3886.39,1.20766e+08,1.20766e+08,1.20766e+08,8.2222,8.2222,8.2222,7.28497,7.28497,7.28497
30,4.40578e+06,4.40578e+06,4.40578e+06,1680.57,1680.57,1680.57,1523.28,1523.28,1523.28,938472,938472,938472,828261,828261,828261,4120.42,4120.42,4120.42,3845.49,3845.49,3845.49,1.20777e+08,1.20777e+08,1.20777e+08,8.13703,8.13703,8.13703,7.21349,7.21349,7.21349
31,4.40347e+06,4.40347e+06,4.40347e+06,1659.3,1659.3,1659.3,1504.86,1504.86,1504.86,938501,938501,938501,828316,828316,828316,4068.82,4068.82,4068.82,3799.51,3799.51,3799.51,1.20788e+08,1.20788e+08,1.20788e+08,8.04059,8.04059,8.04059,7.13204,7.13204,7.13204
32,4.40149e+06,4.40149e+06,4.40149e+06,1636.13,1636.13,1636.13,1484.7,1484.7,1484.7,938526,938526,938526,828370,828370,828370,4012.49,4012.49,4012.49,3749.09,3749.09,3749.09,1.20799e+08,1.20799e+08,1.20799e+08,7.93422,7.93422,7.93422,7.04175,7.04175,7.04175
33,4.39987e+06,4.39987e+06,4.39987e+06,1611.38,1611.38,1611.38,1463.09,1463.09,1463.09,938548,938548,938548,828423,828423,828423,3952.2,3952.2,3952.2,3694.91,3694.91,3694.91,1.20809e+08,1.20809e+08,1.20809e+08,7.81936,7.81936,7.81936,6.94385,6.94385,6.94385
34,4.39862e+06,4.39862e+06,4.39862e+06,1585.37,1585.37,1585.37,1440.32,1440.32,1440.32,938565,938565,938565,828474,828474,828474,3888.73,3888.73,3888.73,3637.68,3637.68,3637.68,1.20819e+08,1.20819e+08,1.20819e+08,7.69753,7.69753,7.69753,6.83965,6.83965,6.83965
35,4.39776e+06,4.39776e+06,4.39776e+06,1558.42,1558.42,1558.42,1416.65,1416.65,1416.65,938579,938579,938579,828524,828524,828524,3822.88,3822.88,3822.88,3578.13,3578.13,3578.13,1.20829e+08,1.20829e+08,1.20829e+08,7.57029,7.57029,7.57029,6.73048,6.73048,6.73048
