time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,1.28003e+07,1.28003e+07,1.28003e+07,3066.94,3066.94,3066.94,3147.26,3147.26,3147.26,9.34906e+06,9.34906e+06,9.34906e+06,9.78456e+06,9.78456e+06,9.78456e+06,2504.77,2504.77,2504.77,2461.04,2461.04,2461.04,9.47634e+07,9.47634e+07,9.47634e+07,0,0,0,0,0,0
1,1.28033e+07,1.28033e+07,1.28033e+07,3120.41,3120.41,3120.41,3202.62,3202.62,3202.62,9.34944e+06,9.34944e+06,9.34944e+06,9.78496e+06,9.78496e+06,9.78496e+06,2548.56,2548.56,2548.56,2503.54,2503.54,2503.54,9.47594e+07,9.47594e+07,9.47594e+07,4.76941,4.76941,4.76941,4.85561,4.85561,4.85561
2,1.2806e+07,1.2806e+07,1.2806e+07,3176.62,3176.62,3176.62,3260.3,3260.3,3260.3,9.34986e+06,9.34986e+06,9.34986e+06,9.78539e+06,9.78539e+06,9.78539e+06,2594.04,2594.04,2594.04,2548.19,2548.19,2548.19,9.47643e+07,9.47643e+07,9.47643e+07,4.8539,4.8539,4.8539,4.9416,4.9416,4.9416
3,1.28084e+07,1.28084e+07,1.28084e+07,3234.99,3234.99,3234.99,3320.21,3320.21,3320.21,9.3503e+06,9.3503e+06,9.3503e+06,9.78586e+06,9.78586e+06,9.78586e+06,2641.33,2641.33,2641.33,2594.64,2594.64,2594.64,9.47695e+07,9.47695e+07,9.47695e+07,4.94188,4.94188,4.94188,5.03116,5.03116,5.03116
4,1.28104e+07,1.28104e+07,1.28104e+07,3295.62,3295.62,3295.62,3382.45,3382.45,3382.45,9.35078e+06,9.35078e+06,9.35078e+06,9.78636e+06,9.78636e+06,9.78636e+06,2690.52,2690.52,2690.52,2642.98,2642.98,2642.98,9.4775e+07,9.4775e+07,9.4775e+07,5.0333,5.0333,5.0333,5.12425,5.12425,5.12425
5,1.28121e+07,1.28121e+07,1.28121e+07,3358.53,3358.53,3358.53,3447.04,3447.04,3447.04,9.3513e+06,9.3513e+06,9.3513e+06,9.7869e+06,9.7869e+06,9.7869e+06,2741.65,2741.65,2741.65,2693.22,2693.22,2693.22,9.47807e+07,9.47807e+07,9.47807e+07,5.12829,5.12829,5.12829,5.22099,5.22099,5.22099
6,1.28134e+07,1.28134e+07,1.28134e+07,3423.75,3423.75,3423.75,3514.01,3514.01,3514.01,9.35184e+06,9.35184e+06,9.35184e+06,9.78748e+06,9.78748e+06,9.78748e+06,2794.76,2794.76,2794.76,2745.41,2745.41,2745.41,9.47868e+07,9.47868e+07,9.47868e+07,5.22688,5.22688,5.22688,5.32142,5.32142,5.32142
7,1.28142e+07,1.28142e+07,1.28142e+07,3491.29,3491.29,3491.29,3583.37,3583.37,3583.37,9.35243e+06,9.35243e+06,9.35243e+06,9.78809e+06,9.78809e+06,9.78809e+06,2849.84,2849.84,2849.84,2799.55,2799.55,2799.55,9.47932e+07,9.47932e+07,9.47932e+07,5.32913,5.32913,5.32913,5.42556,5.42556,5.42556
8,1.28147e+07,1.28147e+07,1.28147e+07,3561.14,3561.14,3561.14,3655.09,3655.09,3655.09,9.35305e+06,9.35305e+06,9.35305e+06,9.78874e+06,9.78874e+06,9.78874e+06,2906.9,2906.9,2906.9,2855.63,2855.63,2855.63,9.47999e+07,9.47999e+07,9.47999e+07,5.43501,5.43501,5.43501,5.53342,5.53342,5.53342
9,1.28147e+07,1.28147e+07,1.28147e+07,3633.24,3633.24,3633.24,3729.12,3729.12,3729.12,9.35371e+06,9.35371e+06,9.35371e+06,9.78943e+06,9.78943e+06,9.78943e+06,2965.91,2965.91,2965.91,2913.62,2913.62,2913.62,9.48069e+07,9.48069e+07,9.48069e+07,5.5445,5.5445,5.5445,5.64494,5.64494,5.64494
