index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
458,1.32993,5.08513,5.72995,1.94218,1.67926,0,0,15.1809,17.8462,3.96404,0.0507609,0.970918,0.496039,0.240359,0.0552204,0.621423,0.262208,0.223176,-4094.37
