index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
176,1.32438,5.05447,4.96067,2.00195,2.01782,0,0,15.5753,15.7713,2.82925,0.268279,0.810939,0.359365,0.461041,-0.0956521,-0.0608395,0.232244,0.628869,-18562.8
