index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,5.68382e+06,359.291,425.645,278580,332917,3174.72,3722.56,1.20405e+08,0,0,0,0
0,1,5.68575e+06,364.474,431.703,278588,332928,3220.2,3775.82,1.20403e+08,4.05177,5.85777,7.27781,6.34513
0,2,5.68737e+06,369.906,438.123,278598,332940,3268.13,3831.93,1.2041e+08,4.11108,5.94334,3.34637,6.62802
0,3,5.68867e+06,375.544,444.79,278608,332953,3317.89,3890.2,1.20418e+08,4.17302,6.03275,2.73741,5.90667
0,4,5.68965e+06,381.358,451.668,278620,332966,3369.23,3950.32,1.20425e+08,4.23712,6.1253,3.21438,4.79372
0,5,5.6903e+06,387.308,458.708,278632,332981,3421.78,4011.88,1.20433e+08,4.30298,6.22042,4.55437,8.36798
0,6,5.6906e+06,393.355,465.863,278645,332996,3475.19,4074.44,1.20441e+08,4.37017,6.31745,6.698,3.74446
0,7,5.69056e+06,399.452,473.077,278659,333013,3529.07,4137.55,1.2045e+08,4.4382,6.4157,6.14035,5.52494
0,8,5.69018e+06,405.553,480.295,278673,333031,3582.99,4200.69,1.20459e+08,4.50655,6.5144,1.12422,3.30976
0,9,5.68946e+06,411.605,487.453,278689,333049,3636.5,4263.34,1.20468e+08,4.57466,6.61274,3.23369,7.38052
0,10,5.6884e+06,417.556,494.488,278705,333069,3689.12,4324.92,1.20478e+08,4.64196,6.70986,3.44832,7.97894
0,11,5.68701e+06,423.348,501.334,278722,333089,3740.37,4384.85,1.20488e+08,4.70782,6.80487,2.64101,8.64374
0,12,5.68531e+06,428.926,507.919,278740,333110,3789.72,4442.53,1.20498e+08,4.77161,6.89682,3.15122,6.81491
0,13,5.68331e+06,434.229,514.175,278758,333132,3836.67,4497.35,1.20508e+08,4.83267,6.98477,3.22981,6.84588
0,14,5.68103e+06,439.199,520.032,278777,333155,3880.7,4548.68,1.20519e+08,4.89036,7.06777,4.81338,6.06329
0,15,5.67848e+06,443.78,525.42,278797,333178,3921.29,4595.93,1.2053e+08,4.94402,7.14484,8.83212,7.19528
0,16,5.6757e+06,447.914,530.273,278817,333201,3957.95,4638.51,1.20542e+08,4.993,7.21507,6.78012,7.73415
0,17,5.67272e+06,451.55,534.528,278837,333225,3990.22,4675.87,1.20553e+08,5.03671,7.27758,1.95089,3.55518
0,18,5.66955e+06,454.639,538.127,278858,333249,4017.68,4707.51,1.20565e+08,5.07458,7.33153,5.13852,3.6709
0,19,5.66624e+06,457.139,541.02,278879,333273,4039.93,4732.98,1.20577e+08,5.10609,7.37617,3.81653,11.0865
0,20,5.66282e+06,459.013,543.164,278900,333297,4056.65,4751.9,1.20589e+08,5.1308,7.41086,8.02875,8.40123
0,21,5.65932e+06,460.231,544.523,278921,333322,4067.6,4763.96,1.20601e+08,5.14833,7.43507,6.93013,4.72547
0,22,5.65579e+06,460.774,545.073,278942,333346,4072.57,4768.95,1.20613e+08,5.15841,7.44839,4.17161,7.65415
0,23,5.65226e+06,460.628,544.8,278964,333369,4071.45,4766.74,1.20625e+08,5.16084,7.45054,3.39935,8.64272
0,24,5.64877e+06,459.791,543.702,278985,333392,4064.23,4757.3,1.20638e+08,5.15553,7.44141,4.65897,8.11875
0,25,5.64536e+06,458.27,541.787,279006,333415,4050.96,4740.71,1.2065e+08,5.14251,7.42104,6.55589,5.98667
0,26,5.64207e+06,456.08,539.074,279026,333437,4031.76,4717.14,1.20662e+08,5.1219,7.38961,8.53964,5.47417
0,27,5.63893e+06,453.245,535.593,279047,333458,4006.86,4686.83,1.20674e+08,5.09391,7.34745,4.28133,5.23054
0,28,5.63598e+06,449.799,531.384,279067,333479,3976.54,4650.15,1.20685e+08,5.05887,7.29504,3.41996,8.45869
0,29,5.63325e+06,445.782,526.496,279086,333498,3941.16,4607.52,1.20697e+08,5.01719,7.233,6.03471,13.7877
0,30,5.63077e+06,441.241,520.987,279105,333517,3901.14,4559.43,1.20708e+08,4.96935,7.16203,7.12082,10.1173
0,31,5.62856e+06,436.229,514.919,279124,333535,3856.94,4506.44,1.20719e+08,4.91592,7.08297,6.04049,9.34949
0,32,5.62666e+06,430.803,508.362,279142,333551,3809.06,4449.16,1.2073e+08,4.8575,6.99673,0.862001,6.32992
0,33,5.62507e+06,425.023,501.389,279159,333567,3758.04,4388.21,1.2074e+08,4.79478,6.90427,3.94488,7.5914
0,34,5.62382e+06,418.953,494.074,279176,333581,3704.44,4324.26,1.2075e+08,4.72842,6.8066,3.92386,5.64484
0,35,5.62292e+06,412.657,486.495,279192,333595,3648.82,4257.98,1.2076e+08,4.65915,6.70477,7.05082,3.80846
