index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
803,1.15421,7.60817,7.39819,3.59828,1.76117,0,0,8.95824,9.48137,1.9638,0.298602,0.688793,0.102164,0.510896,3.15282,2.97515,0.165207,0.425349,-5103.46
