index,SS:all,IS:all,SI:all,RS:all,SR:all,IR:all,RI:all,r0_1:all,r0_2:all,v:all,e:all,d:all,sigma:all,sto:all,iota_1:all,iota_2:all,rep:EV71_JAP__IASR__inc,rep:CA16_JAP__IASR__inc,log_like
281,1.16179,7.24599,8.9924,3.23813,1.57842,0,0,11.0787,14.2957,2.48074,0.0315685,0.873468,0.739299,0.439928,0.907593,1.35171,0.201811,0.204017,-4414.67
