time,low95:SS:Japan__all,SS:Japan__all,high95:SS:Japan__all,low95:IS:Japan__all,IS:Japan__all,high95:IS:Japan__all,low95:SI:Japan__all,SI:Japan__all,high95:SI:Japan__all,low95:RS:Japan__all,RS:Japan__all,high95:RS:Japan__all,low95:SR:Japan__all,SR:Japan__all,high95:SR:Japan__all,low95:IR:Japan__all,IR:Japan__all,high95:IR:Japan__all,low95:RI:Japan__all,RI:Japan__all,high95:RI:Japan__all,low95:RR:Japan__all,RR:Japan__all,high95:RR:Japan__all,low95:EV71_JAP__IASR__inc,EV71_JAP__IASR__inc,high95:EV71_JAP__IASR__inc,low95:CA16_JAP__IASR__inc,CA16_JAP__IASR__inc,high95:CA16_JAP__IASR__inc
0,9.10946e+06,9.10946e+06,9.10946e+06,1677.2,1677.2,1677.2,1621.49,1621.49,1621.49,2.51505e+06,2.51505e+06,2.51505e+06,2.4081e+06,2.4081e+06,2.4081e+06,2886.37,2886.37,2886.37,2829.31,2829.31,2829.31,1.12667e+08,1.12667e+08,1.12667e+08,0,0,0,0,0,0
1,9.11184e+06,9.11184e+06,9.11184e+06,1705.04,1705.04,1705.04,1647.65,1647.65,1647.65,2.51515e+06,2.51515e+06,2.51515e+06,2.4082e+06,2.4082e+06,2.4082e+06,2933.08,2933.08,2933.08,2875.89,2875.89,2875.89,1.12664e+08,1.12664e+08,1.12664e+08,5.68058,5.68058,5.68058,4.67853,4.67853,4.67853
2,9.11391e+06,9.11391e+06,9.11391e+06,1733.52,1733.52,1733.52,1675.15,1675.15,1675.15,2.51526e+06,2.51526e+06,2.51526e+06,2.4083e+06,2.4083e+06,2.4083e+06,2981.83,2981.83,2981.83,2923.73,2923.73,2923.73,1.1267e+08,1.1267e+08,1.1267e+08,5.77438,5.77438,5.77438,4.75582,4.75582,4.75582
3,9.11563e+06,9.11563e+06,9.11563e+06,1762.74,1762.74,1762.74,1703.39,1703.39,1703.39,2.51538e+06,2.51538e+06,2.51538e+06,2.40841e+06,2.40841e+06,2.40841e+06,3031.93,3031.93,3031.93,2972.86,2972.86,2972.86,1.12677e+08,1.12677e+08,1.12677e+08,5.87104,5.87104,5.87104,4.83544,4.83544,4.83544
4,9.11702e+06,9.11702e+06,9.11702e+06,1792.69,1792.69,1792.69,1732.34,1732.34,1732.34,2.5155e+06,2.5155e+06,2.5155e+06,2.40854e+06,2.40854e+06,2.40854e+06,3083.33,3083.33,3083.33,3023.26,3023.26,3023.26,1.12684e+08,1.12684e+08,1.12684e+08,5.97025,5.97025,5.97025,4.91716,4.91716,4.91716
5,9.11805e+06,9.11805e+06,9.11805e+06,1823.32,1823.32,1823.32,1761.93,1761.93,1761.93,2.51564e+06,2.51564e+06,2.51564e+06,2.40866e+06,2.40866e+06,2.40866e+06,3135.93,3135.93,3135.93,3074.83,3074.83,3074.83,1.12691e+08,1.12691e+08,1.12691e+08,6.07188,6.07188,6.07188,5.00085,5.00085,5.00085
6,9.11873e+06,9.11873e+06,9.11873e+06,1854.56,1854.56,1854.56,1792.12,1792.12,1792.12,2.51578e+06,2.51578e+06,2.51578e+06,2.4088e+06,2.4088e+06,2.4088e+06,3189.64,3189.64,3189.64,3127.48,3127.48,3127.48,1.12699e+08,1.12699e+08,1.12699e+08,6.17573,6.17573,6.17573,5.08637,5.08637,5.08637
7,9.11904e+06,9.11904e+06,9.11904e+06,1886.36,1886.36,1886.36,1822.84,1822.84,1822.84,2.51593e+06,2.51593e+06,2.51593e+06,2.40895e+06,2.40895e+06,2.40895e+06,3244.33,3244.33,3244.33,3181.1,3181.1,3181.1,1.12707e+08,1.12707e+08,1.12707e+08,6.28158,6.28158,6.28158,5.17354,5.17354,5.17354
8,9.11898e+06,9.11898e+06,9.11898e+06,1918.62,1918.62,1918.62,1854.01,1854.01,1854.01,2.51609e+06,2.51609e+06,2.51609e+06,2.4091e+06,2.4091e+06,2.4091e+06,3299.87,3299.87,3299.87,3235.55,3235.55,3235.55,1.12715e+08,1.12715e+08,1.12715e+08,6.3892,6.3892,6.3892,5.26217,5.26217,5.26217
9,9.11855e+06,9.11855e+06,9.11855e+06,1951.26,1951.26,1951.26,1885.55,1885.55,1885.55,2.51626e+06,2.51626e+06,2.51626e+06,2.40926e+06,2.40926e+06,2.40926e+06,3356.11,3356.11,3356.11,3290.71,3290.71,3290.71,1.12724e+08,1.12724e+08,1.12724e+08,6.49831,6.49831,6.49831,5.35203,5.35203,5.35203
10,9.11774e+06,9.11774e+06,9.11774e+06,1984.17,1984.17,1984.17,1917.37,1917.37,1917.37,2.51644e+06,2.51644e+06,2.51644e+06,2.40943e+06,2.40943e+06,2.40943e+06,3412.9,3412.9,3412.9,3346.39,3346.39,3346.39,1.12732e+08,1.12732e+08,1.12732e+08,6.6086,6.6086,6.6086,5.44287,5.44287,5.44287
11,9.11656e+06,9.11656e+06,9.11656e+06,2017.26,2017.26,2017.26,1949.35,1949.35,1949.35,2.51663e+06,2.51663e+06,2.51663e+06,2.40961e+06,2.40961e+06,2.40961e+06,3470.02,3470.02,3470.02,3402.43,3402.43,3402.43,1.12742e+08,1.12742e+08,1.12742e+08,6.7197,6.7197,6.7197,5.53441,5.53441,5.53441
