index,time,SS:Japan__all,IS:Japan__all,SI:Japan__all,RS:Japan__all,SR:Japan__all,IR:Japan__all,RI:Japan__all,RR:Japan__all,obs_mean:EV71_JAP__IASR__inc,obs_mean:CA16_JAP__IASR__inc,obs_real:EV71_JAP__IASR__inc,obs_real:CA16_JAP__IASR__inc
0,0,7.08356e+06,2795.71,2481.58,4.23547e+06,3.52435e+06,2739.48,2762.51,1.11854e+08,0,0,0,0
0,1,7.08667e+06,2845.56,2527.09,4.23561e+06,3.52446e+06,2788.53,2811.86,1.11851e+08,6.43561,2.38909,6.17281,0.877418
0,2,7.08941e+06,2899.01,2574.71,4.23575e+06,3.52458e+06,2840.23,2864.07,1.11856e+08,6.55332,2.43308,9.3576,5.07961
0,3,7.09178e+06,2955.23,2624.27,4.23591e+06,3.52472e+06,2894.69,2918.54,1.11862e+08,6.6777,2.47911,8.52831,4.02787
0,4,7.09376e+06,3014.1,2675.71,4.23609e+06,3.52487e+06,2951.85,2975.2,1.11868e+08,6.80837,2.52702,8.41362,1.89559
0,5,7.09534e+06,3075.46,2728.87,4.23629e+06,3.52502e+06,3011.54,3033.88,1.11875e+08,6.94503,2.57668,2.16751,4.95423
0,6,7.09649e+06,3139.11,2783.56,4.23651e+06,3.52519e+06,3073.58,3094.39,1.11882e+08,7.08725,2.62796,5.28852,2.67025
0,7,7.09722e+06,3204.8,2839.58,4.23675e+06,3.52537e+06,3137.74,3156.5,1.11889e+08,7.23455,2.68065,4.37668,1.44275
0,8,7.0975e+06,3272.23,2896.66,4.23702e+06,3.52555e+06,3203.73,3219.95,1.11897e+08,7.38632,2.73456,8.90182,5.9821
0,9,7.09734e+06,3341.07,2954.54,4.2373e+06,3.52575e+06,3271.25,3284.44,1.11905e+08,7.54185,2.78942,2.46194,2.94989
0,10,7.09672e+06,3410.93,3012.88,4.23762e+06,3.52595e+06,3339.92,3349.62,1.11913e+08,7.70033,2.84496,6.99915,3.04529
0,11,7.09564e+06,3481.36,3071.32,4.23796e+06,3.52616e+06,3409.31,3415.09,1.11922e+08,7.86081,2.90085,10.0834,4.47176
0,12,7.09411e+06,3551.88,3129.48,4.23832e+06,3.52637e+06,3478.95,3480.44,1.11932e+08,8.02225,2.95674,7.02737,2.73157
0,13,7.09212e+06,3621.95,3186.91,4.23872e+06,3.52659e+06,3548.34,3545.19,1.11942e+08,8.18349,3.01224,10.2399,3.19196
0,14,7.08968e+06,3690.99,3243.18,4.23914e+06,3.5268e+06,3616.9,3608.85,1.11952e+08,8.34325,3.06694,6.47202,0.55095
0,15,7.08681e+06,3758.38,3297.79,4.23959e+06,3.52703e+06,3684.04,3670.88,1.11962e+08,8.50019,3.12039,8.29508,0.876223
0,16,7.08353e+06,3823.49,3350.26,4.24006e+06,3.52725e+06,3749.13,3730.75,1.11973e+08,8.65287,3.17213,8.32575,2.42089
0,17,7.07984e+06,3885.63,3400.07,4.24056e+06,3.52747e+06,3811.51,3787.88,1.11985e+08,8.79978,3.22167,10.2287,4.09436
0,18,7.07577e+06,3944.15,3446.72,4.24109e+06,3.5277e+06,3870.52,3841.7,1.11997e+08,8.93938,3.26854,5.33269,4.20228
0,19,7.07136e+06,3998.36,3489.72,4.24164e+06,3.52792e+06,3925.48,3891.64,1.12009e+08,9.07015,3.31224,10.665,0.994199
0,20,7.06663e+06,4047.62,3528.57,4.24221e+06,3.52814e+06,3975.76,3937.17,1.12021e+08,9.19054,3.35231,11.9731,3.90844
0,21,7.06161e+06,4091.31,3562.84,4.2428e+06,3.52836e+06,4020.71,3977.76,1.12034e+08,9.2991,3.3883,13.613,2.39394
0,22,7.05635e+06,4128.86,3592.11,4.2434e+06,3.52858e+06,4059.77,4012.93,1.12047e+08,9.39443,3.41978,6.52306,3.18914
